timestamp_s,x_m,y_m,z_m,pixel_u,pixel_v,confidence,snr,circularity,depth_source,detected
1777992400.703876,-0.499290,0.958939,2.273000,327.106384,423.414886,0.626717,4.496367,0.841974,depth,1
1777992400.715000,-0.506319,0.972440,2.305000,327.106384,423.414886,0.627307,4.525887,0.841974,depth,1
1777992400.726125,-0.500169,0.960627,2.277000,327.106384,423.414886,0.628277,4.574374,0.841974,depth,1
1777992400.737251,-0.494897,0.950502,2.253000,327.106384,423.414886,0.628688,4.594913,0.841974,depth,1
1777992400.748375,-0.503683,0.967377,2.293000,327.106384,423.414886,0.628462,4.583604,0.841974,depth,1
1777992400.759500,-0.496654,0.953877,2.261000,327.106384,423.414886,0.627450,4.533016,0.841974,depth,1
1777992400.770625,-0.503683,0.967377,2.293000,327.106384,423.414886,0.628405,4.580772,0.841974,depth,1
1777992400.781750,-0.501926,0.964002,2.285000,327.106384,423.414886,0.627550,4.538015,0.841974,depth,1
1777992400.792874,-0.500169,0.960627,2.277000,327.106384,423.414886,0.628403,4.580660,0.841974,depth,1
1777992400.803999,-0.497533,0.955564,2.265000,327.106384,423.414886,0.629175,4.619277,0.841974,depth,1
1777992400.815124,-0.501926,0.964002,2.285000,327.106384,423.414886,0.628065,4.563785,0.841974,depth,1
1777992400.826249,-0.502805,0.965689,2.289000,327.106384,423.414886,0.627297,4.525366,0.841974,depth,1
1777992400.837373,-0.508077,0.975815,2.313000,327.106384,423.414886,0.627155,4.518281,0.841974,depth,1
1777992400.848499,-0.496654,0.953877,2.261000,327.106384,423.414886,0.627395,4.530288,0.841974,depth,1
1777992400.859623,-0.501926,0.964002,2.285000,327.106384,423.414886,0.627750,4.548026,0.841974,depth,1
1777992400.870748,-0.497533,0.955564,2.265000,327.106384,423.414886,0.628165,4.568789,0.841974,depth,1
1777992400.881873,-0.494897,0.950502,2.253000,327.106384,423.414886,0.627391,4.530068,0.841974,depth,1
1777992400.892998,-0.496654,0.953877,2.261000,327.106384,423.414886,0.627046,4.512810,0.841974,depth,1
1777992400.904122,-0.496654,0.953877,2.261000,327.106384,423.414886,0.628123,4.566688,0.841974,depth,1
1777992400.915247,-0.500169,0.960627,2.277000,327.106384,423.414886,0.627191,4.520053,0.841974,depth,1
1777992400.926372,-0.505441,0.970752,2.301000,327.106384,423.414886,0.627553,4.538168,0.841974,depth,1
1777992400.937496,-0.501926,0.964002,2.285000,327.106384,423.414886,0.628406,4.580799,0.841974,depth,1
1777992400.948622,-0.499290,0.958939,2.273000,327.106384,423.414886,0.627821,4.551579,0.841974,depth,1
1777992400.959746,-0.497533,0.955564,2.265000,327.106384,423.414886,0.628784,4.599708,0.841974,depth,1
1777992400.970870,-0.500169,0.960627,2.277000,327.106384,423.414886,0.628265,4.573790,0.841974,depth,1
1777992400.981996,-0.497533,0.955564,2.265000,327.106384,423.414886,0.628127,4.566892,0.841974,depth,1
1777992400.993120,-0.497533,0.955564,2.265000,327.106384,423.414886,0.627018,4.511447,0.841974,depth,1
1777992401.004245,-0.496252,0.954505,2.261000,327.183136,423.534790,0.632095,4.556949,0.852391,depth,1
1777992401.015370,-0.499290,0.958939,2.273000,327.106384,423.414886,0.627299,4.525472,0.841974,depth,1
1777992401.026495,-0.499290,0.958939,2.273000,327.106384,423.414886,0.627041,4.512575,0.841974,depth,1
1777992401.037619,-0.497533,0.955564,2.265000,327.106384,423.414886,0.626678,4.494406,0.841974,depth,1
1777992401.048744,-0.501926,0.964002,2.285000,327.106384,423.414886,0.627380,4.529523,0.841974,depth,1
1777992401.059869,-0.493618,0.949439,2.249000,327.183136,423.534790,0.631623,4.533323,0.852391,depth,1
1777992401.070993,-0.496654,0.953877,2.261000,327.106384,423.414886,0.628488,4.584914,0.841974,depth,1
1777992401.082118,-0.500169,0.960627,2.277000,327.106384,423.414886,0.627634,4.542221,0.841974,depth,1
1777992401.093242,-0.500169,0.960627,2.277000,327.106384,423.414886,0.628732,4.597101,0.841974,depth,1
1777992401.104367,-0.499290,0.958939,2.273000,327.106384,423.414886,0.627005,4.510789,0.841974,depth,1
1777992401.115492,-0.499290,0.958939,2.273000,327.106384,423.414886,0.627292,4.525120,0.841974,depth,1
1777992401.126616,-0.497533,0.955564,2.265000,327.106384,423.414886,0.627258,4.523418,0.841974,depth,1
1777992401.137741,-0.501926,0.964002,2.285000,327.106384,423.414886,0.626763,4.498692,0.841974,depth,1
1777992401.148866,-0.501519,0.964637,2.285000,327.183136,423.534790,0.630355,4.469938,0.852391,depth,1
1777992401.159990,-0.496252,0.954505,2.261000,327.183136,423.534790,0.630844,4.494372,0.852391,depth,1
1777992401.171114,-0.499290,0.958939,2.273000,327.106384,423.414886,0.627217,4.521363,0.841974,depth,1
1777992401.182240,-0.503683,0.967377,2.293000,327.106384,423.414886,0.627303,4.525671,0.841974,depth,1
1777992401.193364,-0.502805,0.965689,2.289000,327.106384,423.414886,0.627572,4.539110,0.841974,depth,1
1777992401.204488,-0.496654,0.953877,2.261000,327.106384,423.414886,0.628253,4.573189,0.841974,depth,1
1777992401.215614,-0.499290,0.958939,2.273000,327.106384,423.414886,0.627856,4.553332,0.841974,depth,1
1777992401.226738,-0.497533,0.955564,2.265000,327.106384,423.414886,0.628207,4.570886,0.841974,depth,1
1777992401.237862,-0.500169,0.960627,2.277000,327.106384,423.414886,0.627827,4.551849,0.841974,depth,1
1777992401.248986,-0.499290,0.958939,2.273000,327.106384,423.414886,0.626790,4.499999,0.841974,depth,1
1777992401.260112,-0.494018,0.948814,2.249000,327.106384,423.414886,0.627135,4.517289,0.841974,depth,1
1777992401.271236,-0.499290,0.958939,2.273000,327.106384,423.414886,0.626425,4.481766,0.841974,depth,1
1777992401.282360,-0.505441,0.970752,2.301000,327.106384,423.414886,0.627661,4.543591,0.841974,depth,1
1777992401.293485,-0.501926,0.964002,2.285000,327.106384,423.414886,0.627347,4.527869,0.841974,depth,1
1777992401.304609,-0.506319,0.972440,2.305000,327.106384,423.414886,0.627238,4.522426,0.841974,depth,1
1777992401.315733,-0.502805,0.965689,2.289000,327.106384,423.414886,0.626855,4.503268,0.841974,depth,1
1777992401.326859,-0.499290,0.958939,2.273000,327.106384,423.414886,0.627962,4.558641,0.841974,depth,1
1777992401.337983,-0.499290,0.958939,2.273000,327.106384,423.414886,0.627304,4.525712,0.841974,depth,1
1777992401.349107,-0.497533,0.955564,2.265000,327.106384,423.414886,0.627292,4.525131,0.841974,depth,1
1777992401.360232,-0.501926,0.964002,2.285000,327.106384,423.414886,0.627085,4.514792,0.841974,depth,1
1777992401.371356,-0.500169,0.960627,2.277000,327.106384,423.414886,0.627067,4.513860,0.841974,depth,1
1777992401.382480,-0.501926,0.964002,2.285000,327.106384,423.414886,0.627374,4.529211,0.841974,depth,1
1777992401.393605,-0.494018,0.948814,2.249000,327.106384,423.414886,0.627008,4.510924,0.841974,depth,1
1777992401.404730,-0.502805,0.965689,2.289000,327.106384,423.414886,0.628029,4.561954,0.841974,depth,1
1777992401.415854,-0.502805,0.965689,2.289000,327.106384,423.414886,0.626669,4.493948,0.841974,depth,1
1777992401.426979,-0.501926,0.964002,2.285000,327.106384,423.414886,0.626491,4.485050,0.841974,depth,1
1777992401.438103,-0.497533,0.955564,2.265000,327.106384,423.414886,0.628864,4.603728,0.841974,depth,1
1777992401.449227,-0.501926,0.964002,2.285000,327.106384,423.414886,0.627711,4.546068,0.841974,depth,1
1777992401.460352,-0.497533,0.955564,2.265000,327.106384,423.414886,0.627027,4.511870,0.841974,depth,1
1777992401.471476,-0.503683,0.967377,2.293000,327.106384,423.414886,0.626955,4.508263,0.841974,depth,1
1777992401.482600,-0.494897,0.950502,2.253000,327.106384,423.414886,0.627099,4.515488,0.841974,depth,1
1777992401.493725,-0.500169,0.960627,2.277000,327.106384,423.414886,0.627036,4.512342,0.841974,depth,1
1777992401.504849,-0.494897,0.950502,2.253000,327.106384,423.414886,0.627712,4.546146,0.841974,depth,1
1777992401.515973,-0.503683,0.967377,2.293000,327.106384,423.414886,0.628351,4.578093,0.841974,depth,1
1777992401.527098,-0.499290,0.958939,2.273000,327.106384,423.414886,0.626457,4.483366,0.841974,depth,1
1777992401.538222,-0.501926,0.964002,2.285000,327.106384,423.414886,0.626181,4.469584,0.841974,depth,1
1777992401.549346,-0.501926,0.964002,2.285000,327.106384,423.414886,0.627663,4.543691,0.841974,depth,1
1777992401.560472,-0.499290,0.958939,2.273000,327.106384,423.414886,0.627784,4.549709,0.841974,depth,1
1777992401.571595,-0.493359,0.947548,2.246000,327.106384,423.414886,0.627896,4.555332,0.841974,depth,1
1777992401.582720,-0.499290,0.958939,2.273000,327.106384,423.414886,0.627433,4.532187,0.841974,depth,1
1777992401.593844,-0.497533,0.955564,2.265000,327.106384,423.414886,0.627027,4.511875,0.841974,depth,1
1777992401.604968,-0.496654,0.953877,2.261000,327.106384,423.414886,0.626617,4.491359,0.841974,depth,1
1777992401.616092,-0.502805,0.965689,2.289000,327.106384,423.414886,0.627524,4.536713,0.841974,depth,1
1777992401.627217,-0.503683,0.967377,2.293000,327.106384,423.414886,0.627572,4.539105,0.841974,depth,1
1777992401.638341,-0.502805,0.965689,2.289000,327.106384,423.414886,0.627171,4.519054,0.841974,depth,1
1777992401.649465,-0.502805,0.965689,2.289000,327.106384,423.414886,0.626746,4.497829,0.841974,depth,1
1777992401.660590,-0.500169,0.960627,2.277000,327.106384,423.414886,0.627146,4.517845,0.841974,depth,1
1777992401.671714,-0.505441,0.970752,2.301000,327.106384,423.414886,0.626457,4.483374,0.841974,depth,1
1777992401.682838,-0.499764,0.961260,2.277000,327.183136,423.534790,0.630722,4.488265,0.852391,depth,1
1777992401.693949,-0.503683,0.967377,2.293000,327.106384,423.414886,0.626745,4.497795,0.841974,depth,1
1777992401.705100,-0.501926,0.964002,2.285000,327.106384,423.414886,0.627132,4.517139,0.841974,depth,1
1777992401.716250,-0.505441,0.970752,2.301000,327.106384,423.414886,0.626836,4.502307,0.841974,depth,1
1777992401.727400,-0.501926,0.964002,2.285000,327.106384,423.414886,0.626899,4.505480,0.841974,depth,1
1777992401.738552,-0.501926,0.964002,2.285000,327.106384,423.414886,0.626343,4.477669,0.841974,depth,1
1777992401.749702,-0.503683,0.967377,2.293000,327.106384,423.414886,0.627162,4.518621,0.841974,depth,1
