timestamp_s,depth_m,pixel_u,pixel_v
1777992385.603292,2.293000,362.515839,307.182495
1777992385.614410,2.305000,362.675873,307.012878
1777992385.625528,2.305000,362.850464,306.899109
1777992385.636647,2.301000,362.850464,306.780182
1777992385.647765,2.305000,362.850464,306.780182
1777992385.658882,2.301000,362.795166,306.616394
1777992385.670000,2.289000,362.647614,306.523804
1777992385.681121,2.301000,362.504761,306.312378
1777992385.692241,2.301000,362.426453,306.115448
1777992385.703361,2.293000,362.149536,306.014404
1777992385.714481,2.293000,361.830658,305.841370
1777992385.725601,2.305000,361.528534,305.775330
1777992385.736721,2.293000,361.056702,305.536072
1777992385.747841,2.289000,360.626099,305.220459
1777992385.758961,2.285000,360.165802,305.113434
1777992385.770080,2.289000,359.526581,304.941498
1777992385.781201,2.265000,358.909088,304.631317
1777992385.792320,2.293000,358.066315,304.221100
1777992385.803440,2.293000,357.262146,304.010406
1777992385.814560,2.285000,356.446808,303.590424
1777992385.825680,2.289000,355.532623,303.199280
1777992385.836799,2.293000,354.483856,302.908600
1777992385.847919,2.293000,353.270508,302.279236
1777992385.859039,2.289000,352.238831,301.932983
1777992385.870158,2.305000,350.975250,301.415833
1777992385.881279,2.289000,349.638885,300.880219
1777992385.892398,2.313000,348.129150,300.202454
1777992385.903517,2.301000,346.831573,299.333344
1777992385.914638,2.289000,345.169342,298.782532
1777992385.925757,2.301000,343.719299,297.821045
1777992385.936876,2.305000,342.067017,296.932983
1777992385.947996,2.305000,340.425049,295.784821
1777992385.959116,2.305000,338.745422,294.873627
1777992385.970235,2.313000,336.945984,293.437622
1777992385.981355,2.293000,335.229156,292.316284
1777992385.992474,2.313000,333.477722,290.814606
1777992386.003593,2.313000,331.811920,289.348236
1777992386.014713,2.317000,329.955170,287.699799
1777992386.025832,2.301000,328.022736,286.386353
1777992386.036951,2.301000,326.285156,284.348755
1777992386.048071,2.313000,324.603821,282.569519
1777992386.059190,2.317000,322.982544,280.424408
1777992386.070309,2.293000,321.371857,278.285156
1777992386.081429,2.313000,320.000000,276.000000
1777992386.092548,2.301000,318.409637,273.554230
1777992386.103667,2.313000,317.123230,271.046478
1777992386.114786,2.346000,315.987488,268.389587
1777992386.125906,2.333000,314.777100,265.762787
1777992386.137025,2.342000,313.779785,262.820190
1777992386.148143,2.313000,313.025146,259.888885
1777992386.159263,2.317000,312.343689,256.892334
1777992386.170382,2.265000,311.778503,253.752686
1777992386.181501,2.317000,311.454559,250.709961
1777992386.192620,2.253000,311.142548,247.657898
1777992386.203739,2.219000,310.748932,244.571426
1777992386.214858,2.230000,310.668823,241.363434
1777992386.225977,2.227000,310.636566,238.088165
1777992386.237096,2.261000,310.738739,234.952698
1777992386.248215,2.265000,310.885132,231.939194
1777992386.259335,2.289000,311.150452,228.888885
1777992386.270453,2.321000,311.371155,225.614655
1777992386.281572,2.342000,311.859650,222.260651
1777992386.292691,2.329000,312.591156,219.252609
1777992386.303810,2.337000,313.054199,216.265579
1777992386.314928,2.354000,313.949158,213.367233
1777992386.326048,2.367000,314.919647,210.508926
1777992386.337166,2.380000,315.869843,207.644440
1777992386.348284,2.354000,317.250763,205.143738
1777992386.359404,2.367000,318.368103,202.811600
1777992386.370522,2.329000,319.666656,200.255066
1777992386.381641,2.354000,321.000000,198.000000
1777992386.392760,2.337000,322.421051,195.923981
1777992386.403878,2.337000,323.779877,194.018875
1777992386.414997,2.337000,325.207947,192.314987
1777992386.426116,2.354000,326.784119,190.615875
1777992386.437234,2.354000,328.333344,189.250854
1777992386.448352,2.350000,329.673401,187.663300
1777992386.459471,2.337000,331.245605,186.691223
1777992386.470590,2.375000,332.447815,185.612793
1777992386.481708,2.337000,334.066681,184.529999
1777992386.492827,2.350000,335.359741,184.118805
1777992386.503945,2.358000,336.613220,183.424530
1777992386.515063,2.346000,338.172852,183.138885
1777992386.526182,2.367000,339.252258,182.645645
1777992386.537300,2.354000,340.427734,182.401184
1777992386.548419,2.375000,341.500000,182.500000
1777992386.559536,2.354000,342.758820,182.775070
1777992386.570656,2.375000,343.837280,182.884521
1777992386.581774,2.367000,344.731781,182.953125
1777992386.592891,2.363000,345.763428,183.072586
1777992386.604010,2.346000,346.817474,183.632278
1777992386.615128,2.337000,347.524597,183.926224
1777992386.626246,2.342000,348.475403,184.073776
1777992386.637365,2.346000,349.107697,184.666672
1777992386.648483,2.337000,349.789734,184.923080
1777992386.659600,2.346000,350.436493,185.126984
1777992386.670715,2.346000,351.000000,185.728210
1777992386.681849,2.337000,351.500000,185.969696
1777992386.692983,2.342000,351.933838,186.536758
1777992386.704118,2.333000,352.101227,186.861725
1777992386.715253,2.354000,352.441254,187.091125
1777992386.726387,2.354000,352.775452,187.326385
1777992386.737522,2.346000,352.890442,187.717941
1777992386.748656,2.354000,353.000000,188.000000
1777992386.759790,2.346000,353.168945,188.027405
1777992386.770926,2.325000,353.227478,188.040543
1777992386.782060,2.321000,353.284454,188.013336
1777992386.793195,2.317000,353.392944,187.889618
1777992386.804330,2.321000,353.392944,187.889618
1777992386.815464,2.321000,353.392944,187.889618
1777992386.826599,2.301000,353.453339,187.733337
1777992386.837735,2.321000,353.294800,187.437637
1777992386.848869,2.321000,353.260773,187.294785
1777992386.860004,2.333000,353.155396,187.080200
1777992386.871140,2.337000,352.949860,186.904755
1777992386.882275,2.333000,352.945312,186.770828
1777992386.893409,2.342000,352.892303,186.728210
1777992386.904545,2.346000,352.762665,186.306671
1777992386.915680,2.342000,352.500000,186.149994
1777992386.926815,2.329000,352.240753,186.023804
1777992386.937951,2.325000,351.947510,185.900269
1777992386.949086,2.342000,351.777771,185.735443
1777992386.960221,2.346000,351.500000,185.672516
1777992386.971357,2.333000,351.177979,185.423721
1777992386.982492,2.337000,350.812683,185.179062
1777992386.993628,2.346000,350.424988,185.024994
1777992387.004763,2.346000,350.177979,184.983047
1777992387.015899,2.333000,349.623199,184.724640
1777992387.027034,2.333000,349.430206,184.763535
