# real-time (causal) annotation produced during acquisition
# exercise=bench_press rom_prior_m=0.45 down_first=1
# gap_frames counts the frames of the rep on which the marker was NOT seen. A missing measurement is never interpolated or extrapolated: no boundary, rest or statistic in this file is derived from an unseen frame.
# confirmed=1 means the rep's cycle CLOSED (the bar returned to the level it started from). Provisional reps (confirmed=0) completed a concentric but never returned - typically an unrack/rack/pickup.
# down_first=1 means a rep of this exercise STARTS with the eccentric (bench, squat), so the phases run eccentric -> bottom_rest -> concentric. down_first=0 runs concentric -> top_rest -> eccentric. The bit moves only where the rep boundary is drawn.
rep_id,concentric_start_frame,concentric_end_frame,eccentric_start_frame,eccentric_end_frame,top_rest_start_frame,top_rest_end_frame,bottom_rest_start_frame,bottom_rest_end_frame,rom_m,peak_velocity,mean_velocity,confirmed,dropped_eccentric,tracking_gap,gap_frames
1,1089,1159,883,1089,-1,-1,-1,-1,0.406916,0.780734,0.553665,1,0,0,0
2,1448,1519,1190,1448,-1,-1,-1,-1,0.449743,0.983149,0.594623,1,0,0,0
3,1734,1794,1519,1734,-1,-1,-1,-1,0.417573,1.21166,0.6364,1,0,0,0
4,1952,2002,1794,1952,-1,-1,-1,-1,0.438826,1.34574,0.809759,1,0,0,0
5,2058,2109,2002,2058,-1,-1,-1,-1,0.4674,1.31837,0.85652,1,1,0,0
6,2165,2214,2109,2165,-1,-1,-1,-1,0.418338,1.29811,0.832825,1,1,0,0
7,2266,2319,2214,2266,-1,-1,-1,-1,0.458349,1.21294,0.815507,1,1,0,0
8,2369,2415,2319,2369,-1,-1,-1,-1,0.469495,1.59951,0.971742,1,1,0,0
9,2467,2520,2415,2467,-1,-1,-1,-1,0.470829,1.25008,0.826672,1,1,0,0
10,2577,2632,2520,2577,-1,-1,-1,-1,0.421384,1.02858,0.689648,1,1,0,0
11,2692,2742,2632,2692,-1,-1,-1,-1,0.408666,1.05687,0.746491,1,1,0,0
12,2794,2844,2742,2794,-1,-1,-1,-1,0.44162,1.13901,0.84924,1,1,0,0
13,2924,3025,2844,2924,-1,-1,-1,-1,0.467451,0.763034,0.469349,1,1,0,0
14,3439,3497,3025,3439,-1,-1,-1,-1,0.478712,1.12979,0.786382,1,0,0,0
15,3554,3603,3497,3554,-1,-1,-1,-1,0.539671,1.61394,1.04996,1,1,0,0
16,3662,3712,3603,3662,-1,-1,-1,-1,0.501364,1.47905,0.922754,1,1,0,0
17,3765,3822,3712,3765,-1,-1,-1,-1,0.49669,1.48111,0.824825,1,1,0,0
18,3954,4012,3849,3954,-1,-1,-1,-1,0.437854,1.04819,0.722238,1,0,0,0
19,4070,4126,4012,4070,-1,-1,-1,-1,0.41212,1.05554,0.707523,1,0,0,0
20,4318,4379,4126,4318,-1,-1,-1,-1,0.460681,1.0127,0.724848,1,0,0,0
21,4561,4636,4379,4561,-1,-1,-1,-1,0.422989,0.828116,0.54971,1,0,0,0
22,4770,4840,4636,4770,-1,-1,-1,-1,0.464034,0.843014,0.633563,1,0,0,0
23,5163,5255,4840,5163,-1,-1,-1,-1,0.447613,0.661639,0.461826,1,0,0,0
24,5487,5560,5255,5487,-1,-1,-1,-1,0.428934,0.816776,0.551719,1,0,0,0
25,5758,5827,5591,5758,-1,-1,-1,-1,0.455063,0.823933,0.625428,1,0,0,0
26,6298,6793,5827,6298,-1,-1,-1,-1,0.345807,7.35127,2.10456,0,0,1,9
27,6816,6823,6793,6816,-1,-1,-1,-1,0.191436,2.98107,1.55054,0,1,0,0
28,-1,-1,6823,6840,-1,-1,-1,-1,0,0,0,0,1,0,0
