# which inertial sample is which camera frame, from the hardware trigger
# frame_period_s=0.011127879  (89.864383465 Hz, measured from this session's own trigger pulses -- the camera does not run at 90.000)
# trigger_pulses=4478  pulses_the_imu_missed=0
# t_bar_s is the exposure time in the BAR's clock, the same clock as esp_timestamp_us in imu/raw_imu.csv
# imu_sample is a row index into imu/raw_imu.csv; tagged=0 means the inertial stream missed that pulse and the time is interpolated
frame,video_row,t_bar_s,imu_sample,tagged
0,0,826.917777,5,1
1,1,826.928914,16,1
2,2,826.940050,27,1
3,3,826.951187,38,1
4,4,826.962322,49,1
5,5,826.973459,60,1
6,6,826.984593,71,1
7,7,826.995731,82,1
8,8,827.006867,93,1
9,9,827.018002,104,1
10,10,827.029140,115,1
11,11,827.040277,126,1
12,12,827.051411,137,1
13,13,827.062548,148,1
14,14,827.073686,159,1
15,15,827.084822,170,1
16,16,827.095957,181,1
17,17,827.107103,192,1
18,18,827.118228,203,1
19,19,827.129366,214,1
20,20,827.140501,225,1
21,21,827.151637,236,1
22,22,827.162775,247,1
23,23,827.173912,258,1
24,24,827.185046,269,1
25,25,827.196182,280,1
26,26,827.207318,291,1
27,27,827.218456,302,1
28,28,827.229592,313,1
29,29,827.240727,324,1
30,30,827.251865,335,1
31,31,827.263001,346,1
32,32,827.274137,357,1
33,33,827.285272,368,1
34,34,827.296411,379,1
35,35,827.307546,390,1
36,36,827.318681,401,1
37,37,827.329818,412,1
38,38,827.340953,423,1
39,39,827.352090,434,1
40,40,827.363226,445,1
41,41,827.374363,456,1
42,42,827.385500,467,1
43,43,827.396636,478,1
44,44,827.407771,489,1
45,45,827.418907,500,1
46,46,827.430044,511,1
47,47,827.441182,522,1
48,48,827.452316,533,1
49,49,827.463452,544,1
50,50,827.474588,555,1
51,51,827.485727,566,1
52,52,827.496863,577,1
53,53,827.507997,588,1
54,54,827.519135,599,1
55,55,827.530271,610,1
56,56,827.541407,621,1
57,57,827.552542,632,1
58,58,827.563680,643,1
59,59,827.574814,654,1
60,60,827.585953,665,1
61,61,827.597088,676,1
62,62,827.608225,687,1
63,63,827.619361,698,1
64,64,827.630498,709,1
65,65,827.641632,720,1
66,66,827.652770,731,1
67,67,827.663905,742,1
68,68,827.675041,753,1
69,69,827.686179,764,1
70,70,827.697315,775,1
71,71,827.708451,786,1
72,72,827.719586,797,1
73,73,827.730722,808,1
74,74,827.741860,819,1
75,75,827.752996,830,1
76,76,827.764131,841,1
77,77,827.775268,852,1
78,78,827.786404,863,1
79,79,827.797542,874,1
80,80,827.808675,885,1
81,81,827.819814,896,1
82,82,827.830949,907,1
83,83,827.842084,918,1
84,84,827.853220,929,1
85,85,827.864358,940,1
86,86,827.875495,951,1
87,87,827.886631,962,1
88,88,827.897768,973,1
89,89,827.908904,984,1
90,90,827.920038,995,1
91,91,827.931174,1006,1
92,92,827.942311,1017,1
93,93,827.953449,1028,1
94,94,827.964585,1039,1
95,95,827.974708,1049,1
96,96,827.985843,1060,1
97,97,827.996982,1071,1
98,98,828.008116,1082,1
99,99,828.019252,1093,1
100,100,828.030390,1104,1
101,101,828.041527,1115,1
102,102,828.052661,1126,1
103,103,828.063797,1137,1
104,104,828.074935,1148,1
105,105,828.086071,1159,1
106,106,828.097207,1170,1
107,107,828.108344,1181,1
108,108,828.119478,1192,1
109,109,828.130614,1203,1
110,110,828.141753,1214,1
111,111,828.152888,1225,1
112,112,828.164025,1236,1
113,113,828.175160,1247,1
114,114,828.186295,1258,1
115,115,828.197434,1269,1
116,116,828.208570,1280,1
117,117,828.219706,1291,1
118,118,828.230841,1302,1
119,119,828.241978,1313,1
120,120,828.253114,1324,1
121,121,828.264251,1335,1
122,122,828.275388,1346,1
123,123,828.286524,1357,1
124,124,828.297658,1368,1
125,125,828.308797,1379,1
126,126,828.319932,1390,1
127,127,828.331069,1401,1
128,128,828.342204,1412,1
129,129,828.353340,1423,1
130,130,828.364478,1434,1
131,131,828.375613,1445,1
132,132,828.386750,1456,1
133,133,828.397887,1467,1
134,134,828.409021,1478,1
135,135,828.420159,1489,1
136,136,828.431295,1500,1
137,137,828.442430,1511,1
138,138,828.453568,1522,1
139,139,828.464704,1533,1
140,140,828.475840,1544,1
141,141,828.486977,1555,1
142,142,828.498112,1566,1
143,143,828.509249,1577,1
144,144,828.520383,1588,1
145,145,828.531521,1599,1
146,146,828.542656,1610,1
147,147,828.553793,1621,1
148,148,828.564928,1632,1
149,149,828.576066,1643,1
150,150,828.587202,1654,1
151,151,828.598338,1665,1
152,152,828.609475,1676,1
153,153,828.620609,1687,1
154,154,828.631746,1698,1
155,155,828.642883,1709,1
156,156,828.654020,1720,1
157,157,828.665155,1731,1
158,158,828.676291,1742,1
159,159,828.687429,1753,1
160,160,828.698564,1764,1
161,161,828.709701,1775,1
162,162,828.720837,1786,1
163,163,828.731974,1797,1
164,164,828.743110,1808,1
165,165,828.754244,1819,1
166,166,828.765382,1830,1
167,167,828.776518,1841,1
168,168,828.787655,1852,1
169,169,828.798790,1863,1
170,170,828.809928,1874,1
171,171,828.821061,1885,1
172,172,828.832200,1896,1
173,173,828.843334,1907,1
174,174,828.854471,1918,1
175,175,828.865608,1929,1
176,176,828.876744,1940,1
177,177,828.887881,1951,1
178,178,828.899015,1962,1
179,179,828.910154,1973,1
180,180,828.921290,1984,1
181,181,828.932426,1995,1
182,182,828.943561,2006,1
183,183,828.954696,2017,1
184,184,828.965833,2028,1
185,185,828.976970,2039,1
186,186,828.988111,2050,1
187,187,828.999242,2061,1
188,188,829.010378,2072,1
189,189,829.021515,2083,1
190,190,829.032653,2094,1
191,191,829.043786,2105,1
192,192,829.054923,2116,1
193,193,829.066059,2127,1
194,194,829.077195,2138,1
195,195,829.088333,2149,1
196,196,829.099468,2160,1
197,197,829.110606,2171,1
198,198,829.121740,2182,1
199,199,829.132878,2193,1
200,200,829.144014,2204,1
201,201,829.155150,2215,1
202,202,829.166288,2226,1
203,203,829.177424,2237,1
204,204,829.188559,2248,1
205,205,829.199695,2259,1
206,206,829.210832,2270,1
207,207,829.221968,2281,1
208,208,829.233108,2292,1
209,209,829.244241,2303,1
210,210,829.255375,2314,1
211,211,829.266513,2325,1
212,212,829.277648,2336,1
213,213,829.288786,2347,1
214,214,829.299922,2358,1
215,215,829.310044,2368,1
216,216,829.321182,2379,1
217,217,829.332319,2390,1
218,218,829.343455,2401,1
219,219,829.354590,2412,1
220,220,829.365726,2423,1
221,221,829.376863,2434,1
222,222,829.388000,2445,1
223,223,829.399134,2456,1
224,224,829.410273,2467,1
225,225,829.421407,2478,1
