t_s,frame_number,hw_ts_ms,host_dt_ms,missed_total
2.837,236,1777461529782.518,11.128,0
2.848,237,1777461529793.645,11.127,0
2.859,238,1777461529804.771,11.127,0
2.870,239,1777461529815.899,11.128,0
2.882,240,1777461529827.025,11.126,0
2.893,241,1777461529838.152,11.127,0
2.904,242,1777461529849.280,11.127,0
2.915,243,1777461529860.406,11.126,0
2.926,244,1777461529871.532,11.126,0
2.937,245,1777461529882.660,11.127,0
2.949,246,1777461529893.786,11.126,0
2.960,247,1777461529904.913,11.126,0
2.971,248,1777461529916.040,11.127,0
2.982,249,1777461529927.167,11.126,0
2.993,250,1777461529938.293,11.126,0
3.004,251,1777461529949.420,11.127,0
3.016,252,1777461529960.546,11.126,0
3.026,253,1777461529971.672,11.126,0
3.037,254,1777461529982.800,11.127,0
3.048,255,1777461529993.926,11.126,0
3.060,256,1777461530005.052,11.126,0
3.071,257,1777461530016.179,11.127,0
3.082,258,1777461530027.305,11.126,0
3.093,259,1777461530038.431,11.126,0
3.104,260,1777461530049.558,11.127,0
3.115,261,1777461530060.684,11.126,0
3.126,262,1777461530071.810,11.126,0
3.138,263,1777461530082.937,11.127,0
3.149,264,1777461530094.063,11.126,0
3.160,265,1777461530105.189,11.126,0
3.171,266,1777461530116.316,11.127,0
3.182,267,1777461530127.442,11.126,0
3.194,268,1777461530138.567,11.126,0
3.204,269,1777461530149.694,11.127,0
3.216,270,1777461530160.820,11.126,0
3.226,271,1777461530171.946,11.126,0
3.238,272,1777461530183.072,11.127,0
3.249,273,1777461530194.198,11.126,0
3.260,274,1777461530205.324,11.126,0
3.271,275,1777461530216.449,11.125,0
3.283,276,1777461530227.576,11.127,0
3.293,277,1777461530238.701,11.125,0
3.305,278,1777461530249.827,11.125,0
3.316,279,1777461530260.953,11.126,0
3.327,280,1777461530272.079,11.125,0
3.338,281,1777461530283.204,11.125,0
3.349,282,1777461530294.331,11.126,0
3.360,283,1777461530305.456,11.125,0
3.371,284,1777461530316.582,11.125,0
3.383,285,1777461530327.708,11.126,0
3.393,286,1777461530338.833,11.125,0
3.405,287,1777461530349.958,11.125,0
3.416,288,1777461530361.084,11.126,0
3.427,289,1777461530372.210,11.125,0
3.438,290,1777461530383.335,11.125,0
3.449,291,1777461530394.461,11.126,0
3.460,292,1777461530405.586,11.125,0
3.482,294,1777461530427.840,22.254,1
3.494,295,1777461530438.967,11.126,1
3.505,296,1777461530450.093,11.126,1
3.516,297,1777461530461.220,11.127,1
3.527,298,1777461530472.347,11.126,1
3.538,299,1777461530483.473,11.126,1
3.549,300,1777461530494.601,11.127,1
3.560,301,1777461530505.727,11.126,1
3.572,302,1777461530516.854,11.126,1
3.583,303,1777461530527.981,11.127,1
3.594,304,1777461530539.107,11.126,1
3.605,305,1777461530550.233,11.126,1
3.616,306,1777461530561.361,11.127,1
3.627,307,1777461530572.487,11.126,1
3.638,308,1777461530583.613,11.126,1
3.649,309,1777461530594.740,11.127,1
3.661,310,1777461530605.867,11.126,1
3.672,311,1777461530616.993,11.126,1
3.683,312,1777461530628.120,11.127,1
3.694,313,1777461530639.246,11.126,1
3.705,314,1777461530650.373,11.126,1
3.717,315,1777461530661.499,11.126,1
3.727,316,1777461530672.626,11.127,1
3.738,317,1777461530683.752,11.126,1
3.750,318,1777461530694.878,11.126,1
3.761,319,1777461530706.005,11.127,1
3.772,320,1777461530717.131,11.126,1
3.783,321,1777461530728.258,11.126,1
3.794,322,1777461530739.385,11.127,1
3.805,323,1777461530750.510,11.126,1
3.816,324,1777461530761.637,11.126,1
3.827,325,1777461530772.764,11.127,1
3.839,326,1777461530783.890,11.126,1
3.850,327,1777461530795.016,11.126,1
3.861,328,1777461530806.143,11.127,1
3.872,329,1777461530817.269,11.126,1
3.884,330,1777461530828.395,11.126,1
3.894,331,1777461530839.521,11.127,1
3.905,332,1777461530850.647,11.126,1
3.916,333,1777461530861.773,11.126,1
3.927,334,1777461530872.900,11.127,1
3.939,335,1777461530884.026,11.126,1
3.950,336,1777461530895.152,11.126,1
3.961,337,1777461530906.279,11.127,1
3.972,338,1777461530917.405,11.126,1
3.983,339,1777461530928.531,11.126,1
3.995,340,1777461530939.657,11.127,1
4.005,341,1777461530950.783,11.126,1
4.016,342,1777461530961.909,11.126,1
4.028,343,1777461530973.036,11.127,1
4.039,344,1777461530984.161,11.126,1
4.050,345,1777461530995.287,11.126,1
4.061,346,1777461531006.414,11.127,1
4.072,347,1777461531017.540,11.126,1
4.084,348,1777461531028.665,11.126,1
4.095,349,1777461531039.792,11.127,1
4.106,350,1777461531050.918,11.126,1
4.117,351,1777461531062.043,11.126,1
4.128,352,1777461531073.170,11.126,1
4.139,353,1777461531084.296,11.126,1
4.150,354,1777461531095.421,11.125,1
4.161,355,1777461531106.547,11.126,1
4.173,356,1777461531117.673,11.126,1
4.184,357,1777461531128.799,11.126,1
4.195,358,1777461531139.925,11.125,1
4.206,359,1777461531151.051,11.126,1
4.217,360,1777461531162.177,11.125,1
4.228,361,1777461531173.302,11.125,1
4.239,362,1777461531184.429,11.127,1
4.250,363,1777461531195.554,11.125,1
4.261,364,1777461531206.679,11.125,1
4.272,365,1777461531217.806,11.126,1
4.284,366,1777461531228.931,11.125,1
4.295,367,1777461531240.057,11.125,1
4.306,368,1777461531251.183,11.126,1
4.317,369,1777461531262.309,11.125,1
4.328,370,1777461531273.434,11.125,1
4.340,371,1777461531284.560,11.126,1
4.350,372,1777461531295.686,11.125,1
4.362,373,1777461531306.811,11.125,1
4.373,374,1777461531317.938,11.126,1
4.384,375,1777461531329.063,11.125,1
4.395,376,1777461531340.188,11.125,1
4.406,377,1777461531351.314,11.126,1
4.417,378,1777461531362.440,11.125,1
4.428,379,1777461531373.565,11.125,1
4.439,380,1777461531384.691,11.126,1
4.450,381,1777461531395.816,11.125,1
4.462,382,1777461531406.942,11.125,1
4.473,383,1777461531418.071,11.129,1
4.484,384,1777461531429.199,11.129,1
4.495,385,1777461531440.328,11.128,1
4.506,386,1777461531451.458,11.130,1
4.518,387,1777461531462.586,11.128,1
4.529,388,1777461531473.715,11.129,1
4.540,389,1777461531484.844,11.130,1
4.551,390,1777461531495.973,11.128,1
4.562,391,1777461531507.101,11.129,1
4.573,392,1777461531518.231,11.130,1
4.584,393,1777461531529.360,11.129,1
4.595,394,1777461531540.488,11.128,1
4.607,395,1777461531551.617,11.129,1
4.618,396,1777461531562.746,11.130,1
4.629,397,1777461531573.875,11.129,1
4.640,398,1777461531585.004,11.129,1
4.651,399,1777461531596.134,11.130,1
4.662,400,1777461531607.262,11.129,1
4.673,401,1777461531618.391,11.129,1
4.684,402,1777461531629.521,11.130,1
4.695,403,1777461531640.649,11.129,1
4.707,404,1777461531651.778,11.129,1
4.718,405,1777461531662.908,11.130,1
4.729,406,1777461531674.037,11.129,1
4.740,407,1777461531685.165,11.129,1
4.752,408,1777461531696.295,11.130,1
4.762,409,1777461531707.424,11.129,1
4.774,410,1777461531718.553,11.129,1
4.784,411,1777461531729.683,11.130,1
4.796,412,1777461531740.812,11.129,1
4.806,413,1777461531751.940,11.129,1
4.818,414,1777461531763.070,11.130,1
4.829,415,1777461531774.199,11.129,1
4.840,416,1777461531785.328,11.129,1
4.851,417,1777461531796.458,11.130,1
4.862,418,1777461531807.587,11.129,1
4.873,419,1777461531818.716,11.129,1
4.885,420,1777461531829.846,11.130,1
4.896,421,1777461531840.975,11.129,1
4.907,422,1777461531852.104,11.129,1
4.918,423,1777461531863.233,11.130,1
4.929,424,1777461531874.363,11.129,1
4.940,425,1777461531885.491,11.129,1
4.952,426,1777461531896.621,11.130,1
4.963,427,1777461531907.750,11.129,1
4.974,428,1777461531918.879,11.129,1
4.985,429,1777461531930.010,11.130,1
4.996,430,1777461531941.139,11.129,1
5.007,431,1777461531952.268,11.129,1
5.018,432,1777461531963.398,11.130,1
5.029,433,1777461531974.527,11.129,1
5.040,434,1777461531985.656,11.129,1
5.051,435,1777461531996.785,11.129,1
5.063,436,1777461532007.915,11.130,1
5.074,437,1777461532019.044,11.129,1
5.085,438,1777461532030.173,11.129,1
5.096,439,1777461532041.304,11.130,1
5.107,440,1777461532052.433,11.129,1
5.119,441,1777461532063.562,11.129,1
5.129,442,1777461532074.692,11.130,1
5.141,443,1777461532085.821,11.129,1
5.152,444,1777461532096.951,11.129,1
5.163,445,1777461532108.081,11.130,1
5.174,446,1777461532119.210,11.129,1
5.185,447,1777461532130.339,11.129,1
5.196,448,1777461532141.469,11.130,1
5.207,449,1777461532152.599,11.129,1
5.218,450,1777461532163.728,11.129,1
5.229,451,1777461532174.858,11.130,1
5.241,452,1777461532185.988,11.129,1
5.252,453,1777461532197.117,11.129,1
5.263,454,1777461532208.247,11.130,1
5.274,455,1777461532219.377,11.129,1
5.285,456,1777461532230.506,11.129,1
5.296,457,1777461532241.636,11.130,1
5.308,458,1777461532252.766,11.129,1
5.319,459,1777461532263.895,11.129,1
5.330,460,1777461532275.026,11.130,1
5.341,461,1777461532286.155,11.129,1
5.352,462,1777461532297.284,11.129,1
5.363,463,1777461532308.415,11.131,1
5.374,464,1777461532319.544,11.129,1
5.385,465,1777461532330.674,11.129,1
5.396,466,1777461532341.804,11.131,1
5.408,467,1777461532352.934,11.129,1
5.419,468,1777461532364.063,11.130,1
5.430,469,1777461532375.194,11.130,1
5.441,470,1777461532386.323,11.130,1
5.452,471,1777461532397.453,11.129,1
5.463,472,1777461532408.583,11.131,1
5.474,473,1777461532419.713,11.129,1
5.485,474,1777461532430.837,11.124,1
5.496,475,1777461532441.960,11.124,1
5.508,476,1777461532453.085,11.125,1
5.519,477,1777461532464.209,11.124,1
5.530,478,1777461532475.333,11.124,1
5.541,479,1777461532486.457,11.125,1
5.552,480,1777461532497.581,11.124,1
5.563,481,1777461532508.704,11.124,1
5.574,482,1777461532519.829,11.125,1
5.585,483,1777461532530.952,11.124,1
5.597,484,1777461532542.076,11.124,1
5.608,485,1777461532553.200,11.124,1
5.619,486,1777461532564.324,11.124,1
5.630,487,1777461532575.447,11.123,1
5.641,488,1777461532586.571,11.124,1
5.652,489,1777461532597.695,11.123,1
5.663,490,1777461532608.818,11.123,1
5.675,491,1777461532619.942,11.124,1
5.686,492,1777461532631.065,11.123,1
5.697,493,1777461532642.188,11.123,1
5.708,494,1777461532653.312,11.124,1
5.719,495,1777461532664.436,11.123,1
5.730,496,1777461532675.558,11.123,1
5.741,497,1777461532686.682,11.124,1
5.752,498,1777461532697.805,11.123,1
5.764,499,1777461532708.928,11.123,1
5.775,500,1777461532720.052,11.124,1
5.786,501,1777461532731.175,11.123,1
5.797,502,1777461532742.298,11.123,1
5.808,503,1777461532753.422,11.124,1
5.819,504,1777461532764.544,11.123,1
5.830,505,1777461532775.667,11.123,1
5.841,506,1777461532786.791,11.124,1
5.853,507,1777461532797.913,11.123,1
5.864,508,1777461532809.036,11.123,1
5.875,509,1777461532820.159,11.124,1
5.886,510,1777461532831.282,11.122,1
5.897,511,1777461532842.404,11.123,1
5.908,512,1777461532853.528,11.124,1
5.919,513,1777461532864.650,11.122,1
5.931,514,1777461532875.772,11.122,1
5.942,515,1777461532886.895,11.122,1
5.953,516,1777461532898.018,11.123,1
5.964,517,1777461532909.140,11.122,1
5.975,518,1777461532920.262,11.122,1
5.986,519,1777461532931.386,11.123,1
5.997,520,1777461532942.508,11.122,1
6.009,521,1777461532953.630,11.122,1
6.020,522,1777461532964.753,11.123,1
6.031,523,1777461532975.875,11.122,1
6.041,524,1777461532986.997,11.122,1
6.053,525,1777461532998.120,11.123,1
6.064,526,1777461533009.242,11.122,1
6.075,527,1777461533020.364,11.122,1
6.086,528,1777461533031.487,11.123,1
6.097,529,1777461533042.608,11.122,1
6.108,530,1777461533053.730,11.122,1
6.119,531,1777461533064.853,11.123,1
6.131,532,1777461533075.975,11.122,1
6.142,533,1777461533087.096,11.122,1
6.153,534,1777461533098.219,11.123,1
6.164,535,1777461533109.341,11.122,1
6.175,536,1777461533120.462,11.122,1
6.187,537,1777461533131.585,11.123,1
6.197,538,1777461533142.706,11.122,1
6.209,539,1777461533153.828,11.121,1
6.220,540,1777461533164.950,11.122,1
6.231,541,1777461533176.072,11.122,1
6.242,542,1777461533187.193,11.121,1
6.254,543,1777461533198.315,11.122,1
6.264,544,1777461533209.436,11.121,1
6.276,545,1777461533220.558,11.121,1
6.286,546,1777461533231.680,11.122,1
6.298,547,1777461533242.801,11.121,1
6.309,548,1777461533253.922,11.121,1
6.320,549,1777461533265.044,11.122,1
6.331,550,1777461533276.165,11.121,1
6.343,551,1777461533287.286,11.121,1
6.353,552,1777461533298.408,11.122,1
6.364,553,1777461533309.529,11.121,1
6.376,554,1777461533320.650,11.121,1
6.387,555,1777461533331.771,11.121,1
6.398,556,1777461533342.893,11.122,1
6.409,557,1777461533354.013,11.121,1
6.420,558,1777461533365.134,11.121,1
6.432,559,1777461533376.256,11.122,1
6.443,560,1777461533387.377,11.121,1
6.454,561,1777461533398.497,11.121,1
6.465,562,1777461533409.619,11.122,1
6.476,563,1777461533420.740,11.122,1
6.487,564,1777461533431.867,11.126,1
6.498,565,1777461533442.994,11.127,1
6.509,566,1777461533454.121,11.126,1
6.521,567,1777461533465.247,11.126,1
6.532,568,1777461533476.375,11.127,1
6.543,569,1777461533487.501,11.126,1
6.554,570,1777461533498.628,11.126,1
6.565,571,1777461533509.755,11.128,1
6.576,572,1777461533520.882,11.126,1
6.587,573,1777461533532.008,11.126,1
6.598,574,1777461533543.136,11.127,1
6.609,575,1777461533554.262,11.126,1
6.620,576,1777461533565.389,11.126,1
6.631,577,1777461533576.516,11.127,1
6.643,578,1777461533587.643,11.126,1
6.654,579,1777461533598.769,11.126,1
6.665,580,1777461533609.896,11.127,1
6.676,581,1777461533621.023,11.126,1
6.687,582,1777461533632.149,11.126,1
6.698,583,1777461533643.277,11.127,1
6.709,584,1777461533654.403,11.126,1
6.720,585,1777461533665.530,11.126,1
6.732,586,1777461533676.657,11.127,1
6.743,587,1777461533687.784,11.126,1
6.754,588,1777461533698.910,11.126,1
6.765,589,1777461533710.038,11.127,1
6.776,590,1777461533721.164,11.126,1
6.787,591,1777461533732.291,11.126,1
6.799,592,1777461533743.418,11.127,1
6.809,593,1777461533754.544,11.126,1
6.821,594,1777461533765.671,11.126,1
6.832,595,1777461533776.797,11.126,1
6.843,596,1777461533787.925,11.127,1
6.854,597,1777461533799.051,11.126,1
6.865,598,1777461533810.177,11.126,1
6.876,599,1777461533821.305,11.127,1
6.887,600,1777461533832.431,11.126,1
6.898,601,1777461533843.558,11.126,1
6.909,602,1777461533854.685,11.127,1
6.921,603,1777461533865.812,11.126,1
6.932,604,1777461533876.938,11.126,1
6.943,605,1777461533888.065,11.127,1
6.954,606,1777461533899.192,11.126,1
6.965,607,1777461533910.318,11.126,1
6.976,608,1777461533921.446,11.127,1
6.987,609,1777461533932.572,11.126,1
6.999,610,1777461533943.698,11.126,1
7.010,611,1777461533954.826,11.127,1
7.021,612,1777461533965.952,11.126,1
7.032,613,1777461533977.079,11.126,1
7.043,614,1777461533988.206,11.127,1
7.054,615,1777461533999.332,11.126,1
7.065,616,1777461534010.459,11.126,1
7.076,617,1777461534021.586,11.127,1
7.087,618,1777461534032.713,11.126,1
7.099,619,1777461534043.839,11.126,1
7.110,620,1777461534054.966,11.127,1
7.121,621,1777461534066.093,11.126,1
7.132,622,1777461534077.219,11.126,1
7.143,623,1777461534088.346,11.127,1
7.154,624,1777461534099.473,11.126,1
7.165,625,1777461534110.599,11.126,1
7.177,626,1777461534121.727,11.127,1
7.188,627,1777461534132.853,11.126,1
7.199,628,1777461534143.979,11.126,1
7.210,629,1777461534155.107,11.127,1
7.221,630,1777461534166.233,11.126,1
7.232,631,1777461534177.359,11.126,1
7.243,632,1777461534188.487,11.127,1
7.254,633,1777461534199.613,11.126,1
7.265,634,1777461534210.740,11.126,1
7.277,635,1777461534221.866,11.126,1
7.288,636,1777461534232.993,11.127,1
7.299,637,1777461534244.120,11.126,1
7.310,638,1777461534255.246,11.126,1
7.321,639,1777461534266.373,11.127,1
7.332,640,1777461534277.500,11.126,1
7.343,641,1777461534288.626,11.126,1
7.355,642,1777461534299.753,11.127,1
7.366,643,1777461534310.880,11.126,1
7.377,644,1777461534322.006,11.126,1
7.388,645,1777461534333.133,11.127,1
7.399,646,1777461534344.260,11.126,1
7.410,647,1777461534355.386,11.126,1
7.421,648,1777461534366.513,11.127,1
7.432,649,1777461534377.640,11.126,1
7.444,650,1777461534388.766,11.126,1
7.455,651,1777461534399.893,11.127,1
7.466,652,1777461534411.020,11.126,1
7.477,653,1777461534422.146,11.126,1
7.488,654,1777461534433.274,11.128,1
7.500,655,1777461534444.401,11.127,1
7.510,656,1777461534455.528,11.127,1
7.521,657,1777461534466.656,11.128,1
7.533,658,1777461534477.782,11.127,1
7.544,659,1777461534488.909,11.127,1
7.555,660,1777461534500.037,11.128,1
7.566,661,1777461534511.164,11.127,1
7.577,662,1777461534522.291,11.127,1
7.588,663,1777461534533.419,11.128,1
7.599,664,1777461534544.545,11.127,1
7.610,665,1777461534555.672,11.127,1
7.622,666,1777461534566.800,11.128,1
7.633,667,1777461534577.927,11.127,1
7.644,668,1777461534589.054,11.127,1
7.655,669,1777461534600.182,11.128,1
7.666,670,1777461534611.309,11.127,1
7.677,671,1777461534622.436,11.127,1
7.688,672,1777461534633.563,11.128,1
7.700,673,1777461534644.690,11.127,1
7.711,674,1777461534655.817,11.127,1
7.722,675,1777461534666.944,11.127,1
7.733,676,1777461534678.072,11.128,1
7.744,677,1777461534689.199,11.127,1
7.755,678,1777461534700.325,11.127,1
7.766,679,1777461534711.453,11.128,1
7.777,680,1777461534722.580,11.127,1
7.788,681,1777461534733.707,11.127,1
7.800,682,1777461534744.835,11.128,1
7.811,683,1777461534755.962,11.127,1
7.822,684,1777461534767.089,11.127,1
7.833,685,1777461534778.217,11.128,1
7.844,686,1777461534789.344,11.127,1
7.856,687,1777461534800.470,11.127,1
7.866,688,1777461534811.598,11.128,1
7.878,689,1777461534822.725,11.127,1
7.889,690,1777461534833.852,11.127,1
7.900,691,1777461534844.980,11.128,1
7.911,692,1777461534856.107,11.127,1
7.922,693,1777461534867.233,11.127,1
7.933,694,1777461534878.361,11.128,1
7.944,695,1777461534889.488,11.127,1
7.956,696,1777461534900.615,11.127,1
