# which inertial sample is which camera frame, from the hardware trigger
# frame_period_s=0.011127756  (89.865375876 Hz, measured from this session's own trigger pulses -- the camera does not run at 90.000)
# trigger_pulses=4067  pulses_the_imu_missed=0
# t_bar_s is the exposure time in the BAR's clock, the same clock as esp_timestamp_us in imu/raw_imu.csv
# imu_sample is a row index into imu/raw_imu.csv; tagged=0 means the inertial stream missed that pulse and the time is interpolated
frame,video_row,t_bar_s,imu_sample,tagged
0,0,93.695251,5,1
1,1,93.706387,16,1
2,2,93.717522,27,1
3,3,93.728658,38,1
4,4,93.739796,49,1
5,5,93.750933,60,1
6,6,93.762067,71,1
7,7,93.773205,82,1
8,8,93.784341,93,1
9,9,93.795478,104,1
10,10,93.806612,115,1
11,11,93.817748,126,1
12,12,93.828885,137,1
13,13,93.840022,148,1
14,14,93.851159,159,1
15,15,93.862295,170,1
16,16,93.873429,181,1
17,17,93.884567,192,1
18,18,93.895701,203,1
19,19,93.906839,214,1
20,20,93.917974,225,1
21,21,93.929112,236,1
22,22,93.940247,247,1
23,23,93.951385,258,1
24,24,93.962521,269,1
25,25,93.973657,280,1
26,26,93.984793,291,1
27,27,93.995930,302,1
28,28,94.007065,313,1
29,29,94.018200,324,1
30,30,94.029337,335,1
31,31,94.040474,346,1
32,32,94.051609,357,1
33,33,94.062747,368,1
34,34,94.073883,379,1
35,35,94.085020,390,1
36,36,94.096155,401,1
37,37,94.107291,412,1
38,38,94.118427,423,1
39,39,94.129565,434,1
40,40,94.140698,445,1
41,41,94.151837,456,1
42,42,94.162971,467,1
43,43,94.174108,478,1
44,44,94.185245,489,1
45,45,94.196382,500,1
46,46,94.207517,511,1
47,47,94.218652,522,1
48,48,94.229788,533,1
49,49,94.240926,544,1
50,50,94.252062,555,1
51,51,94.263199,566,1
52,52,94.274335,577,1
53,53,94.285472,588,1
54,54,94.296608,599,1
55,55,94.307742,610,1
56,56,94.318879,621,1
57,57,94.330016,632,1
58,58,94.341153,643,1
59,59,94.352289,654,1
60,60,94.363423,665,1
61,61,94.374562,676,1
62,62,94.385697,687,1
63,63,94.396832,698,1
64,64,94.407970,709,1
65,65,94.419106,720,1
66,66,94.430240,731,1
67,67,94.440365,741,1
68,68,94.451500,752,1
69,69,94.462638,763,1
70,70,94.473775,774,1
71,71,94.484910,785,1
72,72,94.496047,796,1
73,73,94.507183,807,1
74,74,94.518317,818,1
75,75,94.529454,829,1
76,76,94.540591,840,1
77,77,94.551727,851,1
78,78,94.562862,862,1
79,79,94.574000,873,1
80,80,94.585137,884,1
81,81,94.596273,895,1
82,82,94.607409,906,1
83,83,94.618546,917,1
84,84,94.629682,928,1
85,85,94.640817,939,1
86,86,94.651954,950,1
87,87,94.663102,961,1
88,88,94.674224,972,1
89,89,94.685363,983,1
90,90,94.696499,994,1
91,91,94.707636,1005,1
92,92,94.718771,1016,1
93,93,94.729908,1027,1
94,94,94.741042,1038,1
95,95,94.752180,1049,1
96,96,94.763316,1060,1
97,97,94.774452,1071,1
98,98,94.785588,1082,1
99,99,94.796723,1093,1
100,100,94.807861,1104,1
101,101,94.818997,1115,1
102,102,94.830134,1126,1
103,103,94.841268,1137,1
104,104,94.852404,1148,1
105,105,94.863541,1159,1
106,106,94.874677,1170,1
107,107,94.885813,1181,1
108,108,94.896949,1192,1
109,109,94.908085,1203,1
110,110,94.919222,1214,1
111,111,94.930358,1225,1
112,112,94.941494,1236,1
113,113,94.952632,1247,1
114,114,94.963767,1258,1
115,115,94.974903,1269,1
116,116,94.986040,1280,1
117,117,94.997177,1291,1
118,118,95.008312,1302,1
119,119,95.019449,1313,1
120,120,95.030585,1324,1
121,121,95.041722,1335,1
122,122,95.052856,1346,1
123,123,95.063994,1357,1
124,124,95.075129,1368,1
125,125,95.086267,1379,1
126,126,95.097402,1390,1
127,127,95.108539,1401,1
128,128,95.119676,1412,1
129,129,95.130811,1423,1
130,130,95.141948,1434,1
131,131,95.153082,1445,1
132,132,95.164220,1456,1
133,133,95.175357,1467,1
134,134,95.186493,1478,1
135,135,95.197627,1489,1
136,136,95.208764,1500,1
137,137,95.219899,1511,1
138,138,95.231037,1522,1
139,139,95.242174,1533,1
140,140,95.253308,1544,1
141,141,95.264444,1555,1
142,142,95.275582,1566,1
143,143,95.286719,1577,1
144,144,95.297855,1588,1
