timestamp_s,x_m,y_m,z_m,pixel_u,pixel_v,confidence,snr,circularity,depth_source,detected
1777900590.734343,-0.216537,0.201392,2.731000,387.647186,273.267059,0.435508,2.777940,0.449873,depth,1
1777900590.745470,-0.214816,0.199187,2.709000,387.643402,273.174408,0.438664,2.792555,0.457031,depth,1
1777900590.756597,-0.214757,0.199745,2.714000,387.715912,273.204559,0.422985,2.402279,0.437349,depth,1
1777900590.767725,-0.214550,0.199608,2.709000,387.685822,273.241394,0.426737,2.397135,0.446986,depth,1
1777900590.778852,-0.217909,0.202055,2.748000,387.643402,273.174408,0.438981,2.808413,0.457031,depth,1
1777900590.789980,-0.217909,0.202055,2.748000,387.643402,273.174408,0.439069,2.812804,0.457031,depth,1
1777900590.801108,-0.214816,0.199187,2.709000,387.643402,273.174408,0.439031,2.810920,0.457031,depth,1
1777900590.812235,-0.216292,0.201229,2.731000,387.685822,273.241394,0.426647,2.392643,0.446986,depth,1
1777900590.823362,-0.216262,0.201193,2.725000,387.615387,273.305725,0.440360,2.816432,0.460078,depth,1
1777900590.834490,-0.216182,0.202397,2.731000,387.703278,273.425812,0.429896,2.392119,0.455135,depth,1
1777900590.845617,-0.216085,0.200364,2.725000,387.643402,273.174408,0.438892,2.803957,0.457031,depth,1
1777900590.856744,-0.216085,0.200364,2.725000,387.643402,273.174408,0.438385,2.778608,0.457031,depth,1
1777900590.867872,-0.217611,0.202449,2.742000,387.615387,273.305725,0.439450,2.770965,0.460078,depth,1
1777900590.878999,-0.215987,0.201614,2.725000,387.658875,273.372314,0.427821,2.393573,0.449873,depth,1
1777900590.890127,-0.216463,0.202058,2.731000,387.658875,273.372314,0.427792,2.392138,0.449873,depth,1
1777900590.901255,-0.213768,0.199543,2.697000,387.658875,273.372314,0.427451,2.375106,0.449873,depth,1
1777900590.912382,-0.215213,0.199555,2.714000,387.643402,273.174408,0.438198,2.769284,0.457031,depth,1
1777900590.923509,-0.215115,0.200800,2.714000,387.658875,273.372314,0.427976,2.401356,0.449873,depth,1
1777900590.934637,-0.215219,0.201712,2.714000,387.642426,273.517181,0.444492,2.922823,0.465090,depth,1
1777900590.945764,-0.216091,0.202529,2.725000,387.642426,273.517181,0.444204,2.908399,0.465090,depth,1
1777900590.956891,-0.217158,0.204210,2.742000,387.686615,273.582825,0.431682,2.491441,0.454633,depth,1
1777900590.968019,-0.215812,0.202944,2.725000,387.686615,273.582825,0.431476,2.481120,0.454633,depth,1
1777900590.979146,-0.216248,0.201794,2.725000,387.617584,273.400818,0.435909,2.920559,0.443743,depth,1
1777900590.990274,-0.216363,0.202709,2.731000,387.674652,273.475037,0.440282,2.921444,0.454633,depth,1
1777900591.001401,-0.216091,0.202529,2.725000,387.642426,273.517181,0.443924,2.894378,0.465090,depth,1
1777900591.012529,-0.217915,0.204239,2.748000,387.642426,273.517181,0.444512,2.923807,0.465090,depth,1
1777900591.023656,-0.214545,0.201753,2.709000,387.686615,273.582825,0.431615,2.488110,0.454633,depth,1
1777900591.034783,-0.217412,0.204477,2.742000,387.646698,273.624756,0.446658,2.918358,0.470727,depth,1
1777900591.045911,-0.218109,0.205104,2.754000,387.686615,273.582825,0.431760,2.495329,0.454633,depth,1
1777900591.057038,-0.216091,0.202529,2.725000,387.642426,273.517181,0.444749,2.935641,0.465090,depth,1
1777900591.068166,-0.216616,0.202304,2.731000,387.634735,273.411163,0.437143,2.764513,0.454633,depth,1
1777900591.079293,-0.215389,0.200381,2.714000,387.615387,273.305725,0.439530,2.774956,0.460078,depth,1
1777900591.090421,-0.216463,0.202058,2.731000,387.658875,273.372314,0.427997,2.402400,0.449873,depth,1
1777900591.101548,-0.217335,0.202872,2.742000,387.658875,273.372314,0.427717,2.388388,0.449873,depth,1
1777900591.112676,-0.215115,0.200800,2.714000,387.658875,273.372314,0.427971,2.401101,0.449873,depth,1
1777900591.123803,-0.215213,0.199555,2.714000,387.643402,273.174408,0.438808,2.799763,0.457031,depth,1
1777900591.134930,-0.217163,0.202040,2.742000,387.685822,273.241394,0.426783,2.399427,0.446986,depth,1
1777900591.146058,-0.214816,0.199187,2.709000,387.643402,273.174408,0.438842,2.801494,0.457031,depth,1
1777900591.157185,-0.216401,0.200296,2.731000,387.668640,273.094116,0.437171,2.824210,0.451717,depth,1
1777900591.168313,-0.216241,0.200714,2.725000,387.618774,273.229889,0.441674,2.836766,0.462346,depth,1
1777900591.179441,-0.214757,0.199673,2.714000,387.715912,273.193176,0.423352,2.420612,0.437349,depth,1
1777900591.190568,-0.215838,0.200456,2.731000,387.757568,273.119324,0.429347,2.424860,0.452124,depth,1
1777900591.201695,-0.213917,0.198621,2.709000,387.786530,273.084259,0.425330,2.420095,0.442319,depth,1
1777900591.212823,-0.215838,0.200456,2.731000,387.757568,273.119324,0.429580,2.436524,0.452124,depth,1
1777900591.223950,-0.216081,0.200163,2.731000,387.719116,273.073029,0.425692,2.438206,0.442319,depth,1
1777900591.235077,-0.214837,0.198132,2.714000,387.703064,272.948273,0.435575,2.839049,0.446986,depth,1
1777900591.246205,-0.217181,0.201704,2.748000,387.757568,273.119324,0.429541,2.434572,0.452124,depth,1
1777900591.257332,-0.214736,0.199129,2.714000,387.719116,273.106750,0.425625,2.434870,0.442319,depth,1
1777900591.268460,-0.213864,0.198994,2.709000,387.795013,273.143677,0.427421,2.431351,0.446986,depth,1
1777900591.279588,-0.214111,0.198698,2.709000,387.755676,273.096588,0.423847,2.445348,0.437349,depth,1
1777900591.290715,-0.213494,0.198480,2.709000,387.853943,273.061798,0.425791,2.443189,0.442319,depth,1
1777900591.301842,-0.214146,0.198470,2.714000,387.812866,273.001953,0.428766,2.440815,0.449873,depth,1
1777900591.312970,-0.215977,0.200008,2.742000,387.872375,272.921906,0.427275,2.460210,0.445176,depth,1
1777900591.324097,-0.215252,0.199084,2.725000,387.775269,272.971924,0.425843,2.445793,0.442319,depth,1
1777900591.335224,-0.215014,0.199274,2.725000,387.812866,273.001953,0.428734,2.439215,0.449873,depth,1
1777900591.346352,-0.214957,0.199079,2.714000,387.684113,273.098846,0.439132,2.815985,0.457031,depth,1
1777900591.357479,-0.215030,0.198421,2.714000,387.672485,272.994171,0.439667,2.842733,0.457031,depth,1
1777900591.368606,-0.214259,0.199362,2.714000,387.795013,273.143677,0.427272,2.423875,0.446986,depth,1
1777900591.379735,-0.215635,0.199589,2.725000,387.714569,273.051727,0.427432,2.431882,0.446986,depth,1
1777900591.390862,-0.214923,0.199208,2.714000,387.689392,273.119324,0.429399,2.427489,0.452124,depth,1
1777900591.401989,-0.214810,0.200031,2.714000,387.707397,273.250000,0.433677,2.435853,0.462399,depth,1
1777900591.413117,-0.215635,0.199661,2.725000,387.714569,273.063232,0.427140,2.417280,0.446986,depth,1
1777900591.424244,-0.215838,0.200456,2.731000,387.757568,273.119324,0.429288,2.421902,0.452124,depth,1
1777900591.435371,-0.217237,0.201382,2.742000,387.674316,273.137939,0.435144,2.817469,0.446986,depth,1
1777900591.446498,-0.214550,0.199536,2.709000,387.685822,273.229889,0.426932,2.406862,0.446986,depth,1
1777900591.457626,-0.216561,0.200805,2.731000,387.643402,273.174408,0.439062,2.812456,0.457031,depth,1
1777900591.468753,-0.215926,0.199856,2.725000,387.668640,273.094116,0.437317,2.831533,0.451717,depth,1
1777900591.479880,-0.216561,0.200805,2.731000,387.643402,273.174408,0.438855,2.802107,0.457031,depth,1
1777900591.491009,-0.215817,0.200787,2.725000,387.685822,273.241394,0.427296,2.425083,0.446986,depth,1
1777900591.502136,-0.214816,0.199187,2.709000,387.643402,273.174408,0.439177,2.818218,0.457031,depth,1
1777900591.513263,-0.216292,0.201229,2.731000,387.685822,273.241394,0.427049,2.412709,0.446986,depth,1
1777900591.524391,-0.217611,0.202449,2.742000,387.615387,273.305725,0.440008,2.798851,0.460078,depth,1
1777900591.535518,-0.216262,0.201193,2.725000,387.615387,273.305725,0.439859,2.791413,0.460078,depth,1
1777900591.546645,-0.216738,0.201636,2.731000,387.615387,273.305725,0.440118,2.804352,0.460078,depth,1
1777900591.557773,-0.215389,0.200381,2.714000,387.615387,273.305725,0.439810,2.788950,0.460078,depth,1
1777900591.568900,-0.216262,0.201193,2.725000,387.615387,273.305725,0.439366,2.766731,0.460078,depth,1
1777900591.580027,-0.216738,0.201636,2.731000,387.615387,273.305725,0.440102,2.803548,0.460078,depth,1
1777900591.591156,-0.215389,0.200381,2.714000,387.615387,273.305725,0.439803,2.788615,0.460078,depth,1
1777900591.602283,-0.216140,0.201860,2.725000,387.634735,273.411163,0.437703,2.792501,0.454633,depth,1
1777900591.613410,-0.215115,0.200800,2.714000,387.658875,273.372314,0.427713,2.388159,0.449873,depth,1
1777900591.624538,-0.215633,0.200568,2.714000,387.576691,273.335388,0.432915,2.770868,0.443743,depth,1
1777900591.635665,-0.216064,0.203209,2.725000,387.646698,273.624756,0.446841,2.927520,0.470727,depth,1
1777900591.646792,-0.216461,0.202061,2.725000,387.583862,273.443054,0.439586,2.903003,0.453815,depth,1
1777900591.657920,-0.215555,0.201945,2.714000,387.588959,273.554199,0.442080,2.914932,0.459452,depth,1
1777900591.669047,-0.217725,0.203037,2.742000,387.597473,273.398315,0.437687,2.920811,0.448177,depth,1
1777900591.680174,-0.216938,0.202506,2.731000,387.583862,273.443054,0.439423,2.894844,0.453815,depth,1
1777900591.691303,-0.216461,0.202061,2.725000,387.583862,273.443054,0.439591,2.903266,0.453815,depth,1
1777900591.702430,-0.215587,0.201245,2.714000,387.583862,273.443054,0.439770,2.912197,0.453815,depth,1
1777900591.713557,-0.216091,0.202529,2.725000,387.642426,273.517181,0.444493,2.922832,0.465090,depth,1
1777900591.724685,-0.216287,0.203391,2.731000,387.686615,273.582825,0.431410,2.477859,0.454633,depth,1
1777900591.735812,-0.216938,0.202506,2.731000,387.583862,273.443054,0.439873,2.917351,0.453815,depth,1
1777900591.746939,-0.216938,0.202506,2.731000,387.583862,273.443054,0.439604,2.903914,0.453815,depth,1
1777900591.758067,-0.217779,0.204028,2.742000,387.588959,273.554199,0.442049,2.913397,0.459452,depth,1
1777900591.769194,-0.217812,0.203322,2.742000,387.583862,273.443054,0.439939,2.920649,0.453815,depth,1
1777900591.780321,-0.218732,0.204921,2.754000,387.588959,273.554199,0.441479,2.884885,0.459452,depth,1
1777900591.791450,-0.218288,0.203767,2.748000,387.583862,273.443054,0.440078,2.927593,0.453815,depth,1
1777900591.802576,-0.215192,0.202389,2.714000,387.646698,273.624756,0.446458,2.908370,0.470727,depth,1
1777900591.813704,-0.215190,0.200875,2.709000,387.583862,273.443054,0.439790,2.913222,0.453815,depth,1
1777900591.824832,-0.217812,0.203322,2.742000,387.583862,273.443054,0.439816,2.914485,0.453815,depth,1
1777900591.835959,-0.214522,0.202415,2.709000,387.690338,273.688354,0.433831,2.490012,0.460078,depth,1
1777900591.847086,-0.217812,0.203322,2.742000,387.583862,273.443054,0.439381,2.892751,0.453815,depth,1
1777900591.858214,-0.215587,0.201245,2.714000,387.583862,273.443054,0.439737,2.910574,0.453815,depth,1
1777900591.869341,-0.214237,0.199985,2.697000,387.583862,273.443054,0.439869,2.917145,0.453815,depth,1
1777900591.880468,-0.215192,0.202389,2.714000,387.646698,273.624756,0.446252,2.898064,0.470727,depth,1
1777900591.891595,-0.217812,0.203322,2.742000,387.583862,273.443054,0.440058,2.926613,0.453815,depth,1
1777900591.902723,-0.215587,0.201245,2.714000,387.583862,273.443054,0.439347,2.891030,0.453815,depth,1
1777900591.913851,-0.215587,0.201245,2.714000,387.583862,273.443054,0.439983,2.922867,0.453815,depth,1
1777900591.924978,-0.214901,0.201303,2.709000,387.629852,273.511261,0.426824,2.466343,0.443743,depth,1
1777900591.936106,-0.216429,0.202763,2.725000,387.588959,273.554199,0.442048,2.913367,0.459452,depth,1
1777900591.947233,-0.217812,0.203322,2.742000,387.583862,273.443054,0.439801,2.913743,0.453815,depth,1
1777900591.958360,-0.216429,0.202763,2.725000,387.588959,273.554199,0.442242,2.923074,0.459452,depth,1
1777900591.969488,-0.217779,0.204028,2.742000,387.588959,273.554199,0.441680,2.894940,0.459452,depth,1
1777900591.980615,-0.216743,0.202579,2.731000,387.614716,273.454559,0.421615,2.896679,0.409202,depth,1
1777900591.991742,-0.216429,0.202763,2.725000,387.588959,273.554199,0.442237,2.922788,0.459452,depth,1
1777900592.002870,-0.218256,0.204475,2.748000,387.588959,273.554199,0.442048,2.913341,0.459452,depth,1
1777900592.013997,-0.216064,0.203209,2.725000,387.646698,273.624756,0.447061,2.938496,0.470727,depth,1
1777900592.025125,-0.216906,0.203210,2.731000,387.588959,273.554199,0.442668,2.944355,0.459452,depth,1
1777900592.036253,-0.216567,0.202975,2.731000,387.642426,273.517181,0.444415,2.918974,0.465090,depth,1
1777900592.047380,-0.217812,0.203322,2.742000,387.583862,273.443054,0.440059,2.926647,0.453815,depth,1
1777900592.058507,-0.217812,0.203322,2.742000,387.583862,273.443054,0.439914,2.919414,0.453815,depth,1
1777900592.069635,-0.216567,0.202975,2.731000,387.642426,273.517181,0.444585,2.927474,0.465090,depth,1
1777900592.080762,-0.215190,0.200875,2.709000,387.583862,273.443054,0.439791,2.913245,0.453815,depth,1
1777900592.091889,-0.217412,0.204477,2.742000,387.646698,273.624756,0.446597,2.915295,0.470727,depth,1
1777900592.103017,-0.217888,0.204924,2.748000,387.646698,273.624756,0.446757,2.923284,0.470727,depth,1
1777900592.114144,-0.215587,0.201245,2.714000,387.583862,273.443054,0.439730,2.910182,0.453815,depth,1
1777900592.125272,-0.216906,0.203210,2.731000,387.588959,273.554199,0.442132,2.917549,0.459452,depth,1
1777900592.136400,-0.217616,0.203395,2.742000,387.614716,273.454559,0.422316,2.931745,0.409202,depth,1
1777900592.147527,-0.216461,0.202061,2.725000,387.583862,273.443054,0.439476,2.897509,0.453815,depth,1
1777900592.158654,-0.216906,0.203210,2.731000,387.588959,273.554199,0.441583,2.890082,0.459452,depth,1
1777900592.169782,-0.216429,0.202763,2.725000,387.588959,273.554199,0.441929,2.907411,0.459452,depth,1
1777900592.180909,-0.217779,0.204028,2.742000,387.588959,273.554199,0.441591,2.890504,0.459452,depth,1
1777900592.192036,-0.215190,0.200875,2.709000,387.583862,273.443054,0.439335,2.890448,0.453815,depth,1
1777900592.203164,-0.217812,0.203322,2.742000,387.583862,273.443054,0.439804,2.913901,0.453815,depth,1
1777900592.214291,-0.215812,0.202944,2.725000,387.686615,273.582825,0.431449,2.479797,0.454633,depth,1
1777900592.225418,-0.216461,0.202061,2.725000,387.583862,273.443054,0.439561,2.901769,0.453815,depth,1
1777900592.236546,-0.216540,0.203657,2.731000,387.646698,273.624756,0.446280,2.899460,0.470727,depth,1
1777900592.247674,-0.215190,0.200875,2.709000,387.583862,273.443054,0.439687,2.908051,0.453815,depth,1
1777900592.258801,-0.215555,0.201945,2.714000,387.588959,273.554199,0.441906,2.906264,0.459452,depth,1
1777900592.269929,-0.216142,0.203180,2.725000,387.634338,273.620209,0.429098,2.471138,0.449188,depth,1
1777900592.281056,-0.216171,0.202492,2.725000,387.629852,273.511261,0.427162,2.483214,0.443743,depth,1
1777900592.292183,-0.216429,0.202763,2.725000,387.588959,273.554199,0.441999,2.910905,0.459452,depth,1
1777900592.303311,-0.216429,0.202763,2.725000,387.588959,273.554199,0.442004,2.911148,0.459452,depth,1
1777900592.314438,-0.216429,0.202763,2.725000,387.588959,273.554199,0.441894,2.905664,0.459452,depth,1
1777900592.325565,-0.215270,0.202360,2.714000,387.634338,273.620209,0.429333,2.482904,0.449188,depth,1
1777900592.336692,-0.216938,0.202506,2.731000,387.583862,273.443054,0.439644,2.905921,0.453815,depth,1
1777900592.347820,-0.215555,0.201945,2.714000,387.588959,273.554199,0.442228,2.922354,0.459452,depth,1
1777900592.358948,-0.215555,0.201945,2.714000,387.588959,273.554199,0.442407,2.931321,0.459452,depth,1
1777900592.370075,-0.216906,0.203210,2.731000,387.588959,273.554199,0.441509,2.886422,0.459452,depth,1
1777900592.381203,-0.217812,0.203322,2.742000,387.583862,273.443054,0.439398,2.893610,0.453815,depth,1
1777900592.392330,-0.217519,0.203755,2.742000,387.629852,273.511261,0.426772,2.463754,0.443743,depth,1
1777900592.403457,-0.217519,0.203755,2.742000,387.629852,273.511261,0.426818,2.466039,0.443743,depth,1
1777900592.414585,-0.216647,0.202938,2.731000,387.629852,273.511261,0.426952,2.472707,0.443743,depth,1
1777900592.425712,-0.217779,0.204028,2.742000,387.588959,273.554199,0.442037,2.912792,0.459452,depth,1
1777900592.436839,-0.215587,0.201245,2.714000,387.583862,273.443054,0.439770,2.912202,0.453815,depth,1
1777900592.447967,-0.215555,0.201945,2.714000,387.588959,273.554199,0.441950,2.908429,0.459452,depth,1
1777900592.459094,-0.216938,0.202506,2.731000,387.583862,273.443054,0.439801,2.913743,0.453815,depth,1
1777900592.470222,-0.216906,0.203210,2.731000,387.588959,273.554199,0.441773,2.899618,0.459452,depth,1
1777900592.481349,-0.216429,0.202763,2.725000,387.588959,273.554199,0.442271,2.924517,0.459452,depth,1
1777900592.492476,-0.216906,0.203210,2.731000,387.588959,273.554199,0.441745,2.898186,0.459452,depth,1
1777900592.503604,-0.215555,0.201945,2.714000,387.588959,273.554199,0.441839,2.902921,0.459452,depth,1
1777900592.514732,-0.214917,0.202789,2.714000,387.690338,273.688354,0.433575,2.477180,0.460078,depth,1
1777900592.525859,-0.215555,0.201945,2.714000,387.588959,273.554199,0.441883,2.905091,0.459452,depth,1
1777900592.536986,-0.216540,0.203657,2.731000,387.646698,273.624756,0.446702,2.920574,0.470727,depth,1
1777900592.548114,-0.216429,0.202763,2.725000,387.588959,273.554199,0.442279,2.924895,0.459452,depth,1
1777900592.559241,-0.216938,0.202506,2.731000,387.583862,273.443054,0.439766,2.911993,0.453815,depth,1
1777900592.570368,-0.216461,0.202061,2.725000,387.583862,273.443054,0.439875,2.917427,0.453815,depth,1
1777900592.581496,-0.215555,0.201945,2.714000,387.588959,273.554199,0.441961,2.908979,0.459452,depth,1
1777900592.592623,-0.215158,0.201573,2.709000,387.588959,273.554199,0.441593,2.890588,0.459452,depth,1
1777900592.603751,-0.216171,0.202492,2.725000,387.629852,273.511261,0.426842,2.467240,0.443743,depth,1
1777900592.614879,-0.216938,0.202506,2.731000,387.583862,273.443054,0.439453,2.896360,0.453815,depth,1
1777900592.626006,-0.215270,0.202360,2.714000,387.634338,273.620209,0.429188,2.475660,0.449188,depth,1
1777900592.637133,-0.216618,0.203628,2.731000,387.634338,273.620209,0.429134,2.472934,0.449188,depth,1
1777900592.648261,-0.216461,0.202061,2.725000,387.583862,273.443054,0.439562,2.901796,0.453815,depth,1
1777900592.659388,-0.215587,0.201245,2.714000,387.583862,273.443054,0.439654,2.906384,0.453815,depth,1
1777900592.670515,-0.215555,0.201945,2.714000,387.588959,273.554199,0.441619,2.891911,0.459452,depth,1
1777900592.681643,-0.216906,0.203210,2.731000,387.588959,273.554199,0.441306,2.876244,0.459452,depth,1
1777900592.692771,-0.215158,0.201573,2.709000,387.588959,273.554199,0.441853,2.903625,0.459452,depth,1
1777900592.703898,-0.215270,0.202360,2.714000,387.634338,273.620209,0.429249,2.478664,0.449188,depth,1
1777900592.715026,-0.216064,0.203209,2.725000,387.646698,273.624756,0.446505,2.910702,0.470727,depth,1
1777900592.726153,-0.215587,0.201245,2.714000,387.583862,273.443054,0.439770,2.912198,0.453815,depth,1
1777900592.737280,-0.215298,0.201675,2.714000,387.629852,273.511261,0.427044,2.477332,0.443743,depth,1
1777900592.748408,-0.217812,0.203322,2.742000,387.583862,273.443054,0.439054,2.876390,0.453815,depth,1
1777900592.759535,-0.216461,0.202061,2.725000,387.583862,273.443054,0.439063,2.876826,0.453815,depth,1
1777900592.770662,-0.217812,0.203322,2.742000,387.583862,273.443054,0.439536,2.900484,0.453815,depth,1
1777900592.781790,-0.216461,0.202061,2.725000,387.583862,273.443054,0.439639,2.905662,0.453815,depth,1
1777900592.792918,-0.215555,0.201945,2.714000,387.588959,273.554199,0.442269,2.924405,0.459452,depth,1
1777900592.804045,-0.215555,0.201945,2.714000,387.588959,273.554199,0.441321,2.877026,0.459452,depth,1
1777900592.815172,-0.215158,0.201573,2.709000,387.588959,273.554199,0.441852,2.903543,0.459452,depth,1
1777900592.826300,-0.216938,0.202506,2.731000,387.583862,273.443054,0.438961,2.871752,0.453815,depth,1
1777900592.837427,-0.217812,0.203322,2.742000,387.583862,273.443054,0.439908,2.919121,0.453815,depth,1
1777900592.848554,-0.216938,0.202506,2.731000,387.583862,273.443054,0.439755,2.911438,0.453815,depth,1
1777900592.859682,-0.215555,0.201945,2.714000,387.588959,273.554199,0.441852,2.903566,0.459452,depth,1
1777900592.870809,-0.216906,0.203210,2.731000,387.588959,273.554199,0.441579,2.889878,0.459452,depth,1
1777900592.881937,-0.218256,0.204475,2.748000,387.588959,273.554199,0.442196,2.920750,0.459452,depth,1
1777900592.893065,-0.216906,0.203210,2.731000,387.588959,273.554199,0.441805,2.901193,0.459452,depth,1
1777900592.904192,-0.216064,0.203209,2.725000,387.646698,273.624756,0.446512,2.911046,0.470727,depth,1
1777900592.915319,-0.217779,0.204028,2.742000,387.588959,273.554199,0.442103,2.916096,0.459452,depth,1
1777900592.926447,-0.215555,0.201945,2.714000,387.588959,273.554199,0.441750,2.898475,0.459452,depth,1
1777900592.937574,-0.216618,0.203628,2.731000,387.634338,273.620209,0.428928,2.462619,0.449188,depth,1
1777900592.948701,-0.216429,0.202763,2.725000,387.588959,273.554199,0.441388,2.880328,0.459452,depth,1
