timestamp_s,depth_m,pixel_u,pixel_v
1777900591.379735,2.725000,387.714569,273.051727
1777900591.390862,2.714000,387.689392,273.119324
1777900591.401989,2.714000,387.707397,273.250000
1777900591.413117,2.725000,387.714569,273.063232
1777900591.424244,2.731000,387.757568,273.119324
1777900591.435371,2.742000,387.674316,273.137939
1777900591.446498,2.709000,387.685822,273.229889
1777900591.457626,2.731000,387.643402,273.174408
1777900591.468753,2.725000,387.668640,273.094116
1777900591.479880,2.731000,387.643402,273.174408
1777900591.491009,2.725000,387.685822,273.241394
1777900591.502136,2.709000,387.643402,273.174408
1777900591.513263,2.731000,387.685822,273.241394
1777900591.524391,2.742000,387.615387,273.305725
1777900591.535518,2.725000,387.615387,273.305725
1777900591.546645,2.731000,387.615387,273.305725
1777900591.557773,2.714000,387.615387,273.305725
1777900591.568900,2.725000,387.615387,273.305725
1777900591.580027,2.731000,387.615387,273.305725
1777900591.591156,2.714000,387.615387,273.305725
1777900591.602283,2.725000,387.634735,273.411163
1777900591.613410,2.714000,387.658875,273.372314
1777900591.624538,2.714000,387.576691,273.335388
1777900591.635665,2.725000,387.646698,273.624756
1777900591.646792,2.725000,387.583862,273.443054
1777900591.657920,2.714000,387.588959,273.554199
1777900591.669047,2.742000,387.597473,273.398315
1777900591.680174,2.731000,387.583862,273.443054
1777900591.691303,2.725000,387.583862,273.443054
1777900591.702430,2.714000,387.583862,273.443054
1777900591.713557,2.725000,387.642426,273.517181
1777900591.724685,2.731000,387.686615,273.582825
1777900591.735812,2.731000,387.583862,273.443054
1777900591.746939,2.731000,387.583862,273.443054
1777900591.758067,2.742000,387.588959,273.554199
1777900591.769194,2.742000,387.583862,273.443054
1777900591.780321,2.754000,387.588959,273.554199
1777900591.791450,2.748000,387.583862,273.443054
1777900591.802576,2.714000,387.646698,273.624756
1777900591.813704,2.709000,387.583862,273.443054
1777900591.824832,2.742000,387.583862,273.443054
1777900591.835959,2.709000,387.690338,273.688354
1777900591.847086,2.742000,387.583862,273.443054
1777900591.858214,2.714000,387.583862,273.443054
1777900591.869341,2.697000,387.583862,273.443054
1777900591.880468,2.714000,387.646698,273.624756
1777900591.891595,2.742000,387.583862,273.443054
1777900591.902723,2.714000,387.583862,273.443054
1777900591.913851,2.714000,387.583862,273.443054
1777900591.924978,2.709000,387.629852,273.511261
1777900591.936106,2.725000,387.588959,273.554199
1777900591.947233,2.742000,387.583862,273.443054
1777900591.958360,2.725000,387.588959,273.554199
1777900591.969488,2.742000,387.588959,273.554199
1777900591.980615,2.731000,387.614716,273.454559
1777900591.991742,2.725000,387.588959,273.554199
1777900592.002870,2.748000,387.588959,273.554199
1777900592.013997,2.725000,387.646698,273.624756
1777900592.025125,2.731000,387.588959,273.554199
1777900592.036253,2.731000,387.642426,273.517181
1777900592.047380,2.742000,387.583862,273.443054
1777900592.058507,2.742000,387.583862,273.443054
1777900592.069635,2.731000,387.642426,273.517181
1777900592.080762,2.709000,387.583862,273.443054
1777900592.091889,2.742000,387.646698,273.624756
1777900592.103017,2.748000,387.646698,273.624756
1777900592.114144,2.714000,387.583862,273.443054
1777900592.125272,2.731000,387.588959,273.554199
1777900592.136400,2.742000,387.614716,273.454559
1777900592.147527,2.725000,387.583862,273.443054
1777900592.158654,2.731000,387.588959,273.554199
1777900592.169782,2.725000,387.588959,273.554199
1777900592.180909,2.742000,387.588959,273.554199
1777900592.192036,2.709000,387.583862,273.443054
1777900592.203164,2.742000,387.583862,273.443054
1777900592.214291,2.725000,387.686615,273.582825
1777900592.225418,2.725000,387.583862,273.443054
1777900592.236546,2.731000,387.646698,273.624756
1777900592.247674,2.709000,387.583862,273.443054
1777900592.258801,2.714000,387.588959,273.554199
1777900592.269929,2.725000,387.634338,273.620209
1777900592.281056,2.725000,387.629852,273.511261
1777900592.292183,2.725000,387.588959,273.554199
1777900592.303311,2.725000,387.588959,273.554199
1777900592.314438,2.725000,387.588959,273.554199
1777900592.325565,2.714000,387.634338,273.620209
1777900592.336692,2.731000,387.583862,273.443054
1777900592.347820,2.714000,387.588959,273.554199
1777900592.358948,2.714000,387.588959,273.554199
1777900592.370075,2.731000,387.588959,273.554199
1777900592.381203,2.742000,387.583862,273.443054
1777900592.392330,2.742000,387.629852,273.511261
1777900592.403457,2.742000,387.629852,273.511261
1777900592.414585,2.731000,387.629852,273.511261
1777900592.425712,2.742000,387.588959,273.554199
1777900592.436839,2.714000,387.583862,273.443054
1777900592.447967,2.714000,387.588959,273.554199
1777900592.459094,2.731000,387.583862,273.443054
1777900592.470222,2.731000,387.588959,273.554199
1777900592.481349,2.725000,387.588959,273.554199
1777900592.492476,2.731000,387.588959,273.554199
1777900592.503604,2.714000,387.588959,273.554199
1777900592.514732,2.714000,387.690338,273.688354
1777900592.525859,2.714000,387.588959,273.554199
1777900592.536986,2.731000,387.646698,273.624756
1777900592.548114,2.725000,387.588959,273.554199
1777900592.559241,2.731000,387.583862,273.443054
1777900592.570368,2.725000,387.583862,273.443054
1777900592.581496,2.714000,387.588959,273.554199
1777900592.592623,2.709000,387.588959,273.554199
1777900592.603751,2.725000,387.629852,273.511261
1777900592.614879,2.731000,387.583862,273.443054
1777900592.626006,2.714000,387.634338,273.620209
1777900592.637133,2.731000,387.634338,273.620209
1777900592.648261,2.725000,387.583862,273.443054
1777900592.659388,2.714000,387.583862,273.443054
1777900592.670515,2.714000,387.588959,273.554199
1777900592.681643,2.731000,387.588959,273.554199
1777900592.692771,2.709000,387.588959,273.554199
1777900592.703898,2.714000,387.634338,273.620209
1777900592.715026,2.725000,387.646698,273.624756
1777900592.726153,2.714000,387.583862,273.443054
1777900592.737280,2.714000,387.629852,273.511261
1777900592.748408,2.742000,387.583862,273.443054
1777900592.759535,2.725000,387.583862,273.443054
1777900592.770662,2.742000,387.583862,273.443054
1777900592.781790,2.725000,387.583862,273.443054
1777900592.792918,2.714000,387.588959,273.554199
1777900592.804045,2.714000,387.588959,273.554199
1777900592.815172,2.709000,387.588959,273.554199
1777900592.826300,2.731000,387.583862,273.443054
1777900592.837427,2.742000,387.583862,273.443054
1777900592.848554,2.731000,387.583862,273.443054
1777900592.859682,2.714000,387.588959,273.554199
1777900592.870809,2.731000,387.588959,273.554199
1777900592.881937,2.748000,387.588959,273.554199
1777900592.893065,2.731000,387.588959,273.554199
1777900592.904192,2.725000,387.646698,273.624756
1777900592.915319,2.742000,387.588959,273.554199
1777900592.926447,2.714000,387.588959,273.554199
1777900592.937574,2.731000,387.634338,273.620209
1777900592.948701,2.725000,387.588959,273.554199
1777900592.959829,2.714000,387.614716,273.454559
1777900592.970956,2.709000,387.583862,273.443054
1777900592.982084,2.714000,387.588959,273.554199
1777900592.993212,2.725000,387.588959,273.554199
1777900593.004339,2.731000,387.588959,273.554199
1777900593.015466,2.731000,387.648254,273.578735
1777900593.026594,2.709000,387.588959,273.554199
1777900593.037721,2.731000,387.588959,273.554199
1777900593.048848,2.709000,387.646698,273.624756
1777900593.059976,2.731000,387.588959,273.554199
1777900593.071103,2.731000,387.588959,273.554199
1777900593.082231,2.742000,387.583862,273.443054
1777900593.093359,2.709000,387.690338,273.688354
1777900593.104486,2.714000,387.634338,273.620209
1777900593.115613,2.714000,387.634338,273.620209
1777900593.126741,2.742000,387.588959,273.554199
1777900593.137868,2.725000,387.588959,273.554199
1777900593.148995,2.742000,387.588959,273.554199
1777900593.160123,2.709000,387.588959,273.554199
1777900593.171250,2.714000,387.629852,273.511261
1777900593.182377,2.731000,387.588959,273.554199
1777900593.193506,2.725000,387.583862,273.443054
1777900593.204633,2.725000,387.588959,273.554199
1777900593.215760,2.748000,387.588959,273.554199
1777900593.226887,2.731000,387.634338,273.620209
1777900593.238015,2.714000,387.588959,273.554199
1777900593.249142,2.731000,387.634338,273.620209
1777900593.260269,2.709000,387.588959,273.554199
1777900593.271397,2.725000,387.634338,273.620209
1777900593.282524,2.714000,387.597473,273.398315
1777900593.293651,2.725000,387.629852,273.511261
1777900593.304780,2.731000,387.588959,273.554199
1777900593.315907,2.725000,387.588959,273.554199
1777900593.327034,2.742000,387.588959,273.554199
1777900593.338162,2.714000,387.634338,273.620209
1777900593.349289,2.725000,387.634338,273.620209
1777900593.360416,2.731000,387.583862,273.443054
1777900593.371544,2.742000,387.588959,273.554199
1777900593.382671,2.731000,387.588959,273.554199
1777900593.393798,2.742000,387.634338,273.620209
1777900593.404927,2.742000,387.648254,273.578735
1777900593.416054,2.725000,387.583862,273.443054
1777900593.427181,2.714000,387.588959,273.554199
1777900593.438309,2.725000,387.634338,273.620209
1777900593.449436,2.731000,387.588959,273.554199
1777900593.460563,2.731000,387.648254,273.578735
1777900593.471691,2.731000,387.588959,273.554199
1777900593.482818,2.742000,387.588959,273.554199
1777900593.493945,2.731000,387.588959,273.554199
1777900593.505073,2.725000,387.662384,273.525635
1777900593.516201,2.725000,387.588959,273.554199
1777900593.527328,2.742000,387.588959,273.554199
1777900593.538455,2.742000,387.614716,273.454559
1777900593.549583,2.725000,387.648254,273.578735
1777900593.560710,2.731000,387.648254,273.578735
1777900593.571838,2.731000,387.588959,273.554199
1777900593.582965,2.709000,387.588959,273.554199
1777900593.594092,2.742000,387.648254,273.578735
1777900593.605220,2.742000,387.602478,273.511383
1777900593.616347,2.731000,387.634338,273.620209
1777900593.627474,2.709000,387.588959,273.554199
1777900593.638602,2.709000,387.588959,273.554199
1777900593.649729,2.725000,387.588959,273.554199
1777900593.660856,2.731000,387.588959,273.554199
1777900593.671984,2.725000,387.602478,273.511383
1777900593.683112,2.725000,387.602478,273.511383
1777900593.694239,2.709000,387.602478,273.511383
1777900593.705366,2.731000,387.614716,273.454559
1777900593.716494,2.731000,387.588959,273.554199
1777900593.727621,2.725000,387.602478,273.511383
1777900593.738748,2.742000,387.602478,273.511383
1777900593.749876,2.725000,387.602478,273.511383
1777900593.761003,2.742000,387.648254,273.578735
1777900593.772130,2.709000,387.614716,273.454559
1777900593.783258,2.748000,387.648254,273.578735
1777900593.794385,2.725000,387.588959,273.554199
1777900593.805512,2.731000,387.588959,273.554199
1777900593.816641,2.742000,387.660614,273.583832
1777900593.827768,2.725000,387.588959,273.554199
1777900593.838895,2.742000,387.588959,273.554199
1777900593.850023,2.714000,387.634338,273.620209
1777900593.861150,2.754000,387.588959,273.554199
1777900593.872277,2.714000,387.602478,273.511383
1777900593.883405,2.742000,387.588959,273.554199
1777900593.894532,2.725000,387.602478,273.511383
1777900593.905659,2.725000,387.588959,273.554199
1777900593.916787,2.714000,387.588959,273.554199
1777900593.927914,2.754000,387.602478,273.511383
1777900593.939042,2.742000,387.588959,273.554199
1777900593.950169,2.731000,387.588959,273.554199
1777900593.961297,2.714000,387.602478,273.511383
1777900593.972424,2.714000,387.634338,273.620209
1777900593.983552,2.748000,387.602478,273.511383
1777900593.994679,2.709000,387.588959,273.554199
1777900594.005806,2.731000,387.588959,273.554199
1777900594.016934,2.725000,387.662384,273.525635
1777900594.028061,2.731000,387.588959,273.554199
1777900594.039188,2.731000,387.588959,273.554199
1777900594.050316,2.731000,387.588959,273.554199
1777900594.061443,2.742000,387.662384,273.525635
1777900594.072570,2.731000,387.588959,273.554199
1777900594.083699,2.742000,387.634338,273.620209
1777900594.094826,2.742000,387.602478,273.511383
1777900594.105953,2.731000,387.634338,273.620209
1777900594.117079,2.714000,387.588959,273.554199
1777900594.128208,2.731000,387.588959,273.554199
1777900594.139335,2.742000,387.614716,273.454559
1777900594.150462,2.748000,387.588959,273.554199
1777900594.161590,2.731000,387.602478,273.511383
1777900594.172717,2.731000,387.602478,273.511383
1777900594.183844,2.731000,387.648254,273.578735
1777900594.194972,2.731000,387.648254,273.578735
1777900594.206099,2.725000,387.662384,273.525635
1777900594.217226,2.725000,387.634338,273.620209
1777900594.228354,2.731000,387.648254,273.578735
1777900594.250608,2.748000,387.602478,273.511383
1777900594.261737,2.714000,387.602478,273.511383
1777900594.272864,2.742000,387.588959,273.554199
1777900594.283991,2.731000,387.588959,273.554199
1777900594.295119,2.754000,387.588959,273.554199
1777900594.306246,2.714000,387.634338,273.620209
1777900594.317373,2.714000,387.648254,273.578735
1777900594.328501,2.748000,387.634338,273.620209
1777900594.339628,2.748000,387.583862,273.443054
1777900594.350755,2.731000,387.634338,273.620209
1777900594.361883,2.725000,387.588959,273.554199
1777900594.373010,2.725000,387.588959,273.554199
1777900594.384137,2.742000,387.588959,273.554199
1777900594.395265,2.731000,387.588959,273.554199
1777900594.406392,2.725000,387.588959,273.554199
1777900594.417519,2.754000,387.634338,273.620209
1777900594.428648,2.731000,387.602478,273.511383
1777900594.439775,2.731000,387.648254,273.578735
1777900594.450902,2.725000,387.634338,273.620209
1777900594.462029,2.725000,387.602478,273.511383
1777900594.473157,2.742000,387.588959,273.554199
1777900594.484284,2.714000,387.588959,273.554199
1777900594.495412,2.731000,387.634338,273.620209
1777900594.506539,2.725000,387.588959,273.554199
1777900594.517666,2.731000,387.614716,273.454559
1777900594.528794,2.725000,387.602478,273.511383
1777900594.539921,2.714000,387.588959,273.554199
1777900594.551048,2.731000,387.588959,273.554199
1777900594.562175,2.714000,387.588959,273.554199
1777900594.573303,2.742000,387.602478,273.511383
1777900594.584431,2.725000,387.602478,273.511383
1777900594.595558,2.742000,387.588959,273.554199
1777900594.606686,2.731000,387.597473,273.398315
1777900594.617813,2.748000,387.634338,273.620209
1777900594.628940,2.714000,387.602478,273.511383
1777900594.640068,2.731000,387.602478,273.511383
1777900594.651195,2.742000,387.602478,273.511383
1777900594.662322,2.714000,387.614716,273.454559
1777900594.673450,2.714000,387.602478,273.511383
1777900594.684577,2.742000,387.588959,273.554199
1777900594.695705,2.725000,387.602478,273.511383
1777900594.706833,2.725000,387.588959,273.554199
1777900594.717960,2.731000,387.602478,273.511383
1777900594.729087,2.725000,387.602478,273.511383
1777900594.740215,2.731000,387.648254,273.578735
1777900594.751342,2.714000,387.602478,273.511383
1777900594.762469,2.725000,387.588959,273.554199
1777900594.773597,2.731000,387.602478,273.511383
1777900594.784724,2.714000,387.602478,273.511383
1777900594.795851,2.714000,387.588959,273.554199
1777900594.806979,2.714000,387.588959,273.554199
1777900594.818107,2.748000,387.602478,273.511383
1777900594.829234,2.731000,387.588959,273.554199
1777900594.840362,2.725000,387.588959,273.554199
1777900594.851489,2.725000,387.588959,273.554199
1777900594.862616,2.709000,387.583862,273.443054
1777900594.873744,2.709000,387.588959,273.554199
1777900594.884871,2.742000,387.588959,273.554199
1777900594.895998,2.725000,387.588959,273.554199
1777900594.907126,2.742000,387.602478,273.511383
1777900594.918253,2.725000,387.602478,273.511383
1777900594.929381,2.731000,387.588959,273.554199
1777900594.940509,2.709000,387.602478,273.511383
1777900594.951636,2.714000,387.588959,273.554199
1777900594.962763,2.714000,387.662384,273.525635
1777900594.973891,2.742000,387.658020,273.409088
1777900594.985018,2.714000,387.662384,273.525635
1777900594.996145,2.725000,387.796631,273.197052
1777900595.007272,2.731000,387.893585,273.365448
1777900595.018400,2.754000,388.028625,273.182007
1777900595.029527,2.754000,388.315796,273.111847
1777900595.040655,2.731000,388.363220,272.954010
1777900595.051783,2.783000,388.279175,268.462494
1777900595.062910,2.766000,388.859436,268.269073
1777900595.074037,2.709000,389.022217,268.411102
1777900595.085165,2.766000,389.436157,268.166656
1777900595.096292,2.748000,389.905792,268.213776
1777900595.107419,2.771000,390.270630,268.300323
1777900595.118547,2.771000,390.471161,268.256409
1777900595.129674,2.771000,390.886780,268.405670
1777900595.140801,2.754000,391.288696,268.142853
1777900595.151929,2.748000,391.500000,268.000000
1777900595.163056,2.766000,391.881165,267.820282
1777900595.174184,2.754000,392.017853,267.571442
1777900595.185312,2.731000,392.917725,269.626587
1777900595.196439,2.742000,393.273254,269.843018
1777900595.207566,2.742000,393.634644,270.177032
1777900595.218694,2.731000,393.682709,270.194305
1777900595.229821,2.731000,393.819305,269.914337
1777900595.252076,2.766000,394.099091,270.054047
1777900595.263203,2.766000,394.165466,270.220245
1777900595.274330,2.771000,394.244598,269.592316
1777900595.285459,2.754000,394.329834,269.694550
1777900595.296586,2.795000,394.447205,269.330963
1777900595.307713,2.766000,394.507782,268.958893
1777900595.318841,2.754000,394.357666,267.468384
1777900595.329968,2.742000,394.364746,266.527771
1777900595.341095,2.789000,394.370361,266.083618
1777900595.352223,2.754000,394.328491,265.854553
1777900595.363350,2.771000,394.454651,265.375000
1777900595.374477,2.771000,394.403564,264.802032
1777900595.385605,2.789000,394.469452,264.625946
1777900595.396732,2.771000,394.508392,263.670868
1777900595.407859,2.783000,394.466125,263.258636
1777900595.418988,2.766000,394.603577,262.983551
1777900595.430115,2.795000,394.500000,262.500000
1777900595.441242,2.766000,394.538788,261.935333
1777900595.452369,2.813000,394.424103,261.441956
1777900595.463497,2.754000,394.353455,260.913788
1777900595.474624,2.731000,394.362701,260.393524
1777900595.485751,2.742000,394.208527,259.763580
1777900595.496879,2.742000,394.000000,259.159760
1777900595.508007,2.754000,393.882019,258.424774
1777900595.519134,2.783000,393.784668,257.477875
1777900595.530262,2.801000,393.575897,256.657745
1777900595.541389,2.754000,393.383698,255.638519
1777900595.552517,2.766000,393.208527,254.763580
1777900595.563645,2.807000,393.022736,253.568176
1777900595.574772,2.795000,392.733337,252.443405
1777900595.585900,2.766000,392.483154,251.151688
1777900595.597028,2.783000,392.130554,249.854065
1777900595.608155,2.783000,391.922729,248.431824
1777900595.619283,2.754000,391.576569,246.959457
1777900595.630411,2.754000,391.343231,245.400986
1777900595.641538,2.697000,390.980377,243.658493
1777900595.652666,2.795000,390.750427,241.895721
1777900595.663794,2.754000,390.108917,240.052811
1777900595.674921,2.748000,389.752960,238.159058
1777900595.686049,2.748000,389.252106,236.214890
1777900595.697177,2.771000,388.859985,234.098328
1777900595.708304,2.766000,388.314911,231.795639
1777900595.719431,2.748000,387.919495,229.602249
1777900595.730560,2.731000,387.359467,227.450974
1777900595.741687,2.789000,386.948608,225.018692
1777900595.752815,2.731000,386.476410,222.547165
1777900595.763943,2.748000,385.990662,220.051407
1777900595.775070,2.742000,385.500000,217.500000
1777900595.786197,2.754000,385.000000,215.000000
1777900595.797326,2.714000,384.624786,212.558777
1777900595.808453,2.686000,384.113403,210.065292
1777900595.819580,2.681000,383.636993,207.520065
1777900595.830709,2.659000,383.239929,205.021973
1777900595.841836,2.665000,382.581512,202.581528
1777900595.852963,2.659000,382.446808,200.021271
1777900595.864092,2.675000,381.780701,197.510529
1777900595.875219,2.654000,381.495605,195.308640
1777900595.886346,2.643000,380.858643,192.673645
1777900595.897474,2.633000,380.524994,190.449997
1777900595.908602,2.627000,379.884369,188.086731
1777900595.919729,2.612000,379.665070,185.895325
1777900595.930857,2.591000,379.173981,183.791870
1777900595.941985,2.617000,378.694031,181.634460
1777900595.953112,2.617000,378.363495,179.665085
1777900595.964240,2.596000,377.785614,177.724564
1777900595.975368,2.581000,377.505432,175.810852
1777900595.986495,2.576000,377.073425,173.895737
1777900595.997622,2.612000,376.642303,171.914764
1777900596.008751,2.596000,376.189636,170.317032
1777900596.019878,2.591000,375.873901,168.626083
1777900596.031006,2.596000,375.511108,166.859253
1777900596.042134,2.561000,375.034485,165.405167
1777900596.053261,2.571000,374.788147,163.819260
1777900596.064389,2.556000,374.374481,162.113480
1777900596.075517,2.576000,374.139709,160.546341
1777900596.086644,2.581000,373.857758,158.974136
1777900596.097772,2.581000,373.597839,157.341431
1777900596.108900,2.581000,373.339844,155.554688
1777900596.120027,2.591000,373.173523,154.043701
1777900596.131155,2.571000,372.910126,152.405746
1777900596.142283,2.541000,372.760834,150.886002
1777900596.153410,2.546000,372.745544,149.288803
1777900596.164538,2.561000,372.549622,147.723923
1777900596.175666,2.546000,372.584991,146.302536
1777900596.186794,2.531000,372.375336,144.536591
1777900596.197921,2.556000,372.448547,143.268860
1777900596.209049,2.571000,372.333344,141.508194
1777900596.220176,2.546000,372.454803,140.129944
1777900596.231304,2.556000,372.505005,138.409149
1777900596.242432,2.556000,372.616302,136.754074
1777900596.253559,2.512000,372.682526,135.200577
1777900596.264687,2.541000,372.912994,133.402649
1777900596.275815,2.561000,373.177582,131.657928
1777900596.286942,2.561000,373.455750,130.087021
1777900596.298070,2.571000,373.596344,128.223236
1777900596.309198,2.561000,374.086823,126.401550
1777900596.320325,2.546000,374.452820,124.589622
1777900596.331453,2.576000,374.860992,122.878357
1777900596.342580,2.571000,375.233795,121.074249
1777900596.353709,2.571000,375.778320,119.168282
1777900596.364836,2.556000,376.152985,117.499191
1777900596.375963,2.581000,376.799683,115.829231
1777900596.387092,2.546000,377.025238,114.149834
1777900596.398219,2.581000,377.500000,112.831543
1777900596.409346,2.556000,377.901245,111.271606
1777900596.420475,2.571000,378.500000,110.000000
1777900596.431602,2.581000,379.003632,108.788704
1777900596.442729,2.571000,379.408661,107.877586
1777900596.453858,2.541000,379.708099,106.836288
1777900596.464985,2.576000,380.390808,106.063217
1777900596.476112,2.561000,380.547058,105.164703
1777900596.487241,2.531000,380.752563,104.683029
1777900596.498368,2.576000,381.307373,104.231537
1777900596.509495,2.526000,381.470917,103.901161
1777900596.520623,2.507000,381.654388,103.658485
1777900596.531751,2.556000,381.841278,103.551590
1777900596.542878,2.561000,382.011627,103.660851
1777900596.554006,2.571000,382.149536,103.780182
1777900596.565134,2.541000,382.165802,103.823738
1777900596.576261,2.512000,382.159790,104.152924
1777900596.587389,2.571000,382.210876,104.683670
1777900596.598517,2.521000,382.098053,105.125816
1777900596.609644,2.512000,382.091949,105.830872
1777900596.620772,2.561000,382.000000,106.386795
1777900596.631899,2.561000,381.867615,107.259972
1777900596.643027,2.561000,381.826233,107.704582
1777900596.654155,2.556000,381.688995,108.500000
1777900596.665282,2.541000,381.455750,109.210915
1777900596.676409,2.517000,381.222229,109.979797
1777900596.687538,2.576000,380.840576,110.598549
1777900596.698665,2.517000,380.652588,111.338959
1777900596.709792,2.561000,380.367371,112.286522
1777900596.720921,2.507000,380.040802,112.849510
1777900596.732048,2.531000,379.715881,113.419128
1777900596.743175,2.541000,379.418793,114.166664
1777900596.754303,2.521000,379.051575,114.884918
1777900596.765431,2.488000,378.693176,115.369598
1777900596.776558,2.571000,378.459686,115.849464
1777900596.787685,2.541000,378.067993,116.286667
1777900596.798814,2.497000,377.693115,116.657410
1777900596.809941,2.546000,377.441345,116.918663
1777900596.821068,2.497000,377.049988,117.126923
1777900596.832196,2.488000,376.956696,117.188980
1777900596.843324,2.531000,376.538452,117.548721
1777900596.854451,2.497000,376.234100,117.559799
