# which inertial sample is which camera frame, from the hardware trigger
# frame_period_s=0.011127675  (89.866036141 Hz, measured from this session's own trigger pulses -- the camera does not run at 90.000)
# trigger_pulses=3187  pulses_the_imu_missed=0
# t_bar_s is the exposure time in the BAR's clock, the same clock as esp_timestamp_us in imu/raw_imu.csv
# imu_sample is a row index into imu/raw_imu.csv; tagged=0 means the inertial stream missed that pulse and the time is interpolated
frame,video_row,t_bar_s,imu_sample,tagged
0,0,447.815566,9,1
1,1,447.826700,20,1
2,2,447.837838,31,1
3,3,447.848974,42,1
4,4,447.860110,53,1
5,5,447.871246,64,1
6,6,447.882384,75,1
7,7,447.893519,86,1
8,8,447.904656,97,1
9,9,447.915791,108,1
10,10,447.926926,119,1
11,11,447.938065,130,1
12,12,447.949199,141,1
13,13,447.955273,147,1
14,14,447.971472,163,1
15,15,447.982610,174,1
16,16,447.993746,185,1
17,17,448.004882,196,1
18,18,448.016017,207,1
19,19,448.027153,218,1
20,20,448.038289,229,1
21,21,448.049426,240,1
22,22,448.060563,251,1
23,23,448.071698,262,1
24,24,448.082834,273,1
25,25,448.093972,284,1
26,26,448.105108,295,1
27,27,448.116245,306,1
28,28,448.127379,317,1
29,29,448.138517,328,1
30,30,448.149654,339,1
31,31,448.160789,350,1
32,32,448.171926,361,1
33,33,448.183060,372,1
34,34,448.194198,383,1
35,35,448.205335,394,1
36,36,448.216471,405,1
37,37,448.227606,416,1
38,38,448.238743,427,1
39,39,448.249878,438,1
40,40,448.261015,449,1
41,41,448.272151,460,1
42,42,448.283287,471,1
43,43,448.294425,482,1
44,44,448.305561,493,1
45,45,448.316697,504,1
46,46,448.327831,515,1
47,47,448.338968,526,1
48,48,448.350108,537,1
49,49,448.361241,548,1
50,50,448.372378,559,1
51,51,448.383515,570,1
52,52,448.394650,581,1
53,53,448.405786,592,1
54,54,448.416922,603,1
55,55,448.428058,614,1
56,56,448.439197,625,1
57,57,448.450330,636,1
58,58,448.461467,647,1
59,59,448.472605,658,1
60,60,448.483740,669,1
61,61,448.494877,680,1
62,62,448.506014,691,1
63,63,448.517148,702,1
64,64,448.528286,713,1
65,65,448.539420,724,1
66,66,448.550557,735,1
67,67,448.561694,746,1
68,68,448.572829,757,1
69,69,448.583967,768,1
70,70,448.595105,779,1
71,71,448.606239,790,1
72,72,448.617374,801,1
73,73,448.628512,812,1
74,74,448.638637,822,1
75,75,448.649771,833,1
76,76,448.660907,844,1
77,77,448.672043,855,1
78,78,448.683182,866,1
79,79,448.694315,877,1
80,80,448.705453,888,1
81,81,448.716589,899,1
82,82,448.727727,910,1
83,83,448.738862,921,1
84,84,448.749997,932,1
85,85,448.761133,943,1
86,86,448.772271,954,1
87,87,448.783406,965,1
88,88,448.794542,976,1
89,89,448.805680,987,1
90,90,448.816816,998,1
91,91,448.827952,1009,1
92,92,448.839089,1020,1
93,93,448.850225,1031,1
94,94,448.861361,1042,1
95,95,448.872498,1053,1
96,96,448.883633,1064,1
97,97,448.894768,1075,1
98,98,448.905907,1086,1
99,99,448.917043,1097,1
100,100,448.928178,1108,1
101,101,448.939315,1119,1
102,102,448.950452,1130,1
103,103,448.961588,1141,1
104,104,448.972723,1152,1
105,105,448.983860,1163,1
106,106,448.994997,1174,1
107,107,449.006132,1185,1
108,108,449.017267,1196,1
109,109,449.028403,1207,1
110,110,449.039541,1218,1
111,111,449.050677,1229,1
112,112,449.061812,1240,1
113,113,449.072948,1251,1
114,114,449.084085,1262,1
115,115,449.095221,1273,1
116,116,449.106358,1284,1
117,117,449.117496,1295,1
118,118,449.128631,1306,1
119,119,449.139768,1317,1
120,120,449.150902,1328,1
121,121,449.162041,1339,1
122,122,449.173176,1350,1
123,123,449.184313,1361,1
124,124,449.195450,1372,1
125,125,449.206583,1383,1
126,126,449.217721,1394,1
127,127,449.228857,1405,1
128,128,449.239994,1416,1
129,129,449.251130,1427,1
130,130,449.262266,1438,1
131,131,449.273403,1449,1
132,132,449.284539,1460,1
133,133,449.295674,1471,1
134,134,449.306811,1482,1
135,135,449.317946,1493,1
136,136,449.329084,1504,1
137,137,449.340218,1515,1
138,138,449.351355,1526,1
139,139,449.362493,1537,1
140,140,449.373630,1548,1
141,141,449.384765,1559,1
142,142,449.395902,1570,1
143,143,449.407036,1581,1
144,144,449.418175,1592,1
145,145,449.429309,1603,1
146,146,449.440447,1614,1
147,147,449.451583,1625,1
148,148,449.462718,1636,1
149,149,449.473855,1647,1
150,150,449.484991,1658,1
151,151,449.496129,1669,1
152,152,449.507264,1680,1
153,153,449.518398,1691,1
154,154,449.529535,1702,1
155,155,449.540671,1713,1
156,156,449.551809,1724,1
157,157,449.562945,1735,1
158,158,449.574080,1746,1
159,159,449.585217,1757,1
160,160,449.596355,1768,1
161,161,449.607488,1779,1
162,162,449.618627,1790,1
163,163,449.629763,1801,1
164,164,449.640898,1812,1
165,165,449.652034,1823,1
166,166,449.663172,1834,1
167,167,449.674306,1845,1
168,168,449.685443,1856,1
169,169,449.696580,1867,1
170,170,449.707717,1878,1
171,171,449.718853,1889,1
172,172,449.729988,1900,1
173,173,449.741126,1911,1
174,174,449.752261,1922,1
175,175,449.763397,1933,1
176,176,449.774532,1944,1
177,177,449.785669,1955,1
178,178,449.796806,1966,1
179,179,449.807941,1977,1
180,180,449.819079,1988,1
181,181,449.830216,1999,1
182,182,449.841350,2010,1
183,183,449.852488,2021,1
184,184,449.863622,2032,1
185,185,449.874760,2043,1
186,186,449.885897,2054,1
187,187,449.897033,2065,1
188,188,449.908169,2076,1
189,189,449.919305,2087,1
190,190,449.930440,2098,1
191,191,449.941577,2109,1
192,192,449.952714,2120,1
193,193,449.963849,2131,1
194,194,449.973974,2141,1
195,195,449.985111,2152,1
196,196,449.996247,2163,1
197,197,450.007382,2174,1
198,198,450.018518,2185,1
199,199,450.029656,2196,1
200,200,450.040791,2207,1
201,201,450.051929,2218,1
202,202,450.063063,2229,1
203,203,450.074200,2240,1
204,204,450.085335,2251,1
205,205,450.096474,2262,1
206,206,450.107609,2273,1
207,207,450.118745,2284,1
208,208,450.129883,2295,1
209,209,450.141019,2306,1
210,210,450.152153,2317,1
211,211,450.163291,2328,1
212,212,450.174426,2339,1
213,213,450.185565,2350,1
214,214,450.196699,2361,1
215,215,450.207836,2372,1
216,216,450.218972,2383,1
217,217,450.230111,2394,1
218,218,450.241244,2405,1
219,219,450.252380,2416,1
220,220,450.263517,2427,1
221,221,450.274654,2438,1
222,222,450.285788,2449,1
223,223,450.296925,2460,1
224,224,450.308063,2471,1
225,225,450.319199,2482,1
226,226,450.330335,2493,1
227,227,450.341471,2504,1
228,228,450.352605,2515,1
229,229,450.363742,2526,1
230,230,450.374879,2537,1
231,231,450.386014,2548,1
232,232,450.397151,2559,1
233,233,450.408288,2570,1
234,234,450.419424,2581,1
235,235,450.430562,2592,1
236,236,450.441695,2603,1
237,237,450.452833,2614,1
238,238,450.463969,2625,1
239,239,450.475105,2636,1
240,240,450.486243,2647,1
241,241,450.497378,2658,1
242,242,450.508514,2669,1
243,243,450.519651,2680,1
244,244,450.530786,2691,1
245,245,450.541922,2702,1
246,246,450.553058,2713,1
247,247,450.564197,2724,1
248,248,450.575333,2735,1
249,249,450.586467,2746,1
250,250,450.597604,2757,1
251,251,450.608739,2768,1
252,252,450.619878,2779,1
253,253,450.631012,2790,1
254,254,450.642150,2801,1
255,255,450.653285,2812,1
256,256,450.664422,2823,1
257,257,450.675559,2834,1
258,258,450.686695,2845,1
259,259,450.697830,2856,1
260,260,450.708967,2867,1
261,261,450.720107,2877,1
262,262,450.731241,2888,1
263,263,450.742376,2899,1
264,264,450.753511,2910,1
265,265,450.764649,2921,1
266,266,450.775785,2932,1
267,267,450.786920,2943,1
268,268,450.798056,2954,1
269,269,450.809192,2965,1
270,270,450.820328,2976,1
271,271,450.831466,2987,1
272,272,450.842602,2998,1
273,273,450.853738,3009,1
274,274,450.864876,3020,1
275,275,450.876010,3031,1
276,276,450.887148,3042,1
277,277,450.898282,3053,1
278,278,450.909418,3064,1
279,279,450.920557,3075,1
280,280,450.931692,3086,1
281,281,450.942829,3097,1
282,282,450.953964,3108,1
283,283,450.965105,3119,1
284,284,450.976238,3130,1
285,285,450.987374,3141,1
286,286,450.998510,3152,1
287,287,451.009647,3163,1
288,288,451.020783,3174,1
289,289,451.031918,3185,1
290,290,451.043054,3196,1
291,291,451.054191,3207,1
292,292,451.065328,3218,1
293,293,451.076463,3229,1
294,294,451.087600,3240,1
295,295,451.098737,3251,1
296,296,451.109873,3262,1
297,297,451.121007,3273,1
298,298,451.132146,3284,1
299,299,451.143281,3295,1
300,300,451.154417,3306,1
301,301,451.165553,3317,1
302,302,451.176690,3328,1
303,303,451.187827,3339,1
304,304,451.198963,3350,1
305,305,451.210106,3361,1
306,306,451.221236,3372,1
307,307,451.232371,3383,1
308,308,451.243508,3394,1
309,309,451.254643,3405,1
310,310,451.265780,3416,1
311,311,451.276916,3427,1
312,312,451.288052,3438,1
313,313,451.298177,3448,1
314,314,451.309313,3459,1
315,315,451.320450,3470,1
316,316,451.331585,3481,1
317,317,451.342720,3492,1
318,318,451.353857,3503,1
319,319,451.364994,3514,1
320,320,451.376129,3525,1
321,321,451.387266,3536,1
322,322,451.398403,3547,1
323,323,451.409539,3558,1
324,324,451.420674,3569,1
325,325,451.431812,3580,1
326,326,451.442949,3591,1
327,327,451.454082,3602,1
328,328,451.465221,3613,1
329,329,451.476357,3624,1
330,330,451.487492,3635,1
331,331,451.498628,3646,1
332,332,451.509766,3657,1
333,333,451.520900,3668,1
334,334,451.532037,3679,1
335,335,451.543172,3690,1
336,336,451.554310,3701,1
337,337,451.565445,3712,1
338,338,451.576581,3723,1
339,339,451.587720,3734,1
340,340,451.598855,3745,1
341,341,451.609992,3756,1
342,342,451.621127,3767,1
343,343,451.632265,3778,1
344,344,451.643400,3789,1
