timestamp_s,x_m,y_m,z_m,pixel_u,pixel_v,confidence,snr,circularity,depth_source,detected
1777903097.681255,-0.408332,0.124737,2.596000,354.005005,262.186005,0.627922,3.428587,0.898376,depth,1
1777903097.692383,-0.397145,0.121581,2.526000,354.035217,262.221375,0.625727,3.453423,0.891647,depth,1
1777903097.703511,-0.408332,0.124737,2.596000,354.005005,262.186005,0.628264,3.445666,0.898376,depth,1
1777903097.714638,-0.405973,0.124016,2.581000,354.005005,262.186005,0.628515,3.458251,0.898376,depth,1
1777903097.725766,-0.402483,0.123322,2.561000,354.062958,262.230865,0.623439,3.485316,0.884332,depth,1
1777903097.736893,-0.405973,0.124016,2.581000,354.005005,262.186005,0.629091,3.487010,0.898376,depth,1
1777903097.748020,-0.405973,0.124016,2.581000,354.005005,262.186005,0.628079,3.436430,0.898376,depth,1
1777903097.759148,-0.410849,0.125506,2.612000,354.005005,262.186005,0.628659,3.465408,0.898376,depth,1
1777903097.770275,-0.407296,0.124641,2.591000,354.046539,262.210052,0.625829,3.458523,0.891647,depth,1
1777903097.781403,-0.405186,0.123776,2.576000,354.005005,262.186005,0.628468,3.455856,0.898376,depth,1
1777903097.792531,-0.405186,0.123776,2.576000,354.005005,262.186005,0.628687,3.466839,0.898376,depth,1
1777903097.803658,-0.410849,0.125506,2.612000,354.005005,262.186005,0.627698,3.417381,0.898376,depth,1
1777903097.814785,-0.405973,0.124016,2.581000,354.005005,262.186005,0.628200,3.442489,0.898376,depth,1
1777903097.825913,-0.404220,0.123747,2.571000,354.035217,262.221375,0.625167,3.425411,0.891647,depth,1
1777903097.837040,-0.400468,0.122335,2.546000,354.005005,262.186005,0.629043,3.484625,0.898376,depth,1
1777903097.848167,-0.404400,0.123536,2.571000,354.005005,262.186005,0.628055,3.435229,0.898376,depth,1
1777903097.859295,-0.404400,0.123536,2.571000,354.005005,262.186005,0.628632,3.464074,0.898376,depth,1
1777903097.870423,-0.402827,0.123055,2.561000,354.005005,262.186005,0.628141,3.439505,0.898376,depth,1
1777903097.881550,-0.408150,0.124950,2.596000,354.035217,262.221375,0.626069,3.470536,0.891647,depth,1
1777903097.892677,-0.408422,0.124483,2.596000,353.990082,262.143738,0.631247,3.460246,0.905106,depth,1
1777903097.903805,-0.405792,0.124228,2.581000,354.035217,262.221375,0.625501,3.442135,0.891647,depth,1
1777903097.914932,-0.404400,0.123536,2.571000,354.005005,262.186005,0.628173,3.441116,0.898376,depth,1
1777903097.926059,-0.404400,0.123536,2.571000,354.005005,262.186005,0.628173,3.441147,0.898376,depth,1
1777903097.937188,-0.404311,0.123491,2.571000,354.019989,262.178528,0.628648,3.464871,0.898376,depth,1
1777903097.948315,-0.402041,0.122815,2.556000,354.005005,262.186005,0.628074,3.436198,0.898376,depth,1
1777903097.959442,-0.407364,0.124709,2.591000,354.035217,262.221375,0.625763,3.455228,0.891647,depth,1
1777903097.970570,-0.405973,0.124016,2.581000,354.005005,262.186005,0.627905,3.427707,0.898376,depth,1
1777903097.981698,-0.402827,0.123055,2.561000,354.005005,262.186005,0.628510,3.457997,0.898376,depth,1
1777903097.992825,-0.405186,0.123776,2.576000,354.005005,262.186005,0.627735,3.419249,0.898376,depth,1
1777903098.003953,-0.408082,0.124882,2.596000,354.046539,262.210052,0.625685,3.451327,0.891647,depth,1
1777903098.015080,-0.408468,0.124496,2.596000,353.982391,262.145905,0.625604,3.447280,0.891647,depth,1
1777903098.026207,-0.410849,0.125506,2.612000,354.005005,262.186005,0.628241,3.444518,0.898376,depth,1
1777903098.037335,-0.407635,0.124243,2.591000,353.990082,262.143738,0.631370,3.466380,0.905106,depth,1
1777903098.048462,-0.402041,0.122815,2.556000,354.005005,262.186005,0.628589,3.461948,0.898376,depth,1
1777903098.059590,-0.405792,0.124228,2.581000,354.035217,262.221375,0.625385,3.436298,0.891647,depth,1
1777903098.070718,-0.409995,0.124962,2.606000,353.990082,262.143738,0.630364,3.416073,0.905106,depth,1
1777903098.081845,-0.405006,0.123987,2.576000,354.035217,262.221375,0.625423,3.438192,0.891647,depth,1
1777903098.092972,-0.405792,0.124228,2.581000,354.035217,262.221375,0.625429,3.438531,0.891647,depth,1
1777903098.104100,-0.405186,0.123776,2.576000,354.005005,262.186005,0.628477,3.456339,0.898376,depth,1
1777903098.115227,-0.402580,0.123198,2.561000,354.046539,262.210052,0.625529,3.443531,0.891647,depth,1
1777903098.126354,-0.409723,0.125431,2.606000,354.035217,262.221375,0.626017,3.467901,0.891647,depth,1
1777903098.137483,-0.402827,0.123055,2.561000,354.005005,262.186005,0.628597,3.462342,0.898376,depth,1
1777903098.148610,-0.405097,0.123731,2.576000,354.019989,262.178528,0.628098,3.437368,0.898376,depth,1
1777903098.159737,-0.407546,0.124497,2.591000,354.005005,262.186005,0.628058,3.435392,0.898376,depth,1
1777903098.170865,-0.410690,0.125393,2.612000,354.031219,262.167297,0.628383,3.451620,0.898376,depth,1
1777903098.181992,-0.407546,0.124497,2.591000,354.005005,262.186005,0.628736,3.469291,0.898376,depth,1
1777903098.193119,-0.405186,0.123776,2.576000,354.005005,262.186005,0.628119,3.438444,0.898376,depth,1
1777903098.204247,-0.401883,0.123215,2.556000,354.031677,262.253479,0.622814,3.442330,0.884917,depth,1
1777903098.215375,-0.407546,0.124497,2.591000,354.005005,262.186005,0.628747,3.469837,0.898376,depth,1
1777903098.226502,-0.408332,0.124737,2.596000,354.005005,262.186005,0.628459,3.455407,0.898376,depth,1
1777903098.237630,-0.407546,0.124497,2.591000,354.005005,262.186005,0.628289,3.446924,0.898376,depth,1
1777903098.248757,-0.405006,0.123987,2.576000,354.035217,262.221375,0.625382,3.436159,0.891647,depth,1
1777903098.259884,-0.407636,0.124755,2.591000,353.989929,262.228943,0.625332,3.433647,0.891647,depth,1
1777903098.271013,-0.404938,0.123920,2.576000,354.046539,262.210052,0.625617,3.447912,0.891647,depth,1
1777903098.282140,-0.404152,0.123679,2.571000,354.046539,262.210052,0.625732,3.453679,0.891647,depth,1
1777903098.293267,-0.407364,0.124709,2.591000,354.035217,262.221375,0.625559,3.445032,0.891647,depth,1
1777903098.304394,-0.411635,0.125746,2.617000,354.005005,262.186005,0.628795,3.472245,0.898376,depth,1
1777903098.315522,-0.405186,0.123776,2.576000,354.005005,262.186005,0.628211,3.443023,0.898376,depth,1
1777903098.326649,-0.404938,0.123920,2.576000,354.046539,262.210052,0.625713,3.452708,0.891647,depth,1
1777903098.337776,-0.404938,0.123920,2.576000,354.046539,262.210052,0.625757,3.454936,0.891647,depth,1
1777903098.348905,-0.409654,0.125363,2.606000,354.046539,262.210052,0.626199,3.477032,0.891647,depth,1
1777903098.360032,-0.410849,0.125506,2.612000,354.005005,262.186005,0.628621,3.463541,0.898376,depth,1
1777903098.371159,-0.402827,0.123055,2.561000,354.005005,262.186005,0.628747,3.469835,0.898376,depth,1
1777903098.382287,-0.407546,0.124497,2.591000,354.005005,262.186005,0.628238,3.444366,0.898376,depth,1
1777903098.393414,-0.405186,0.123776,2.576000,354.005005,262.186005,0.627886,3.426761,0.898376,depth,1
1777903098.404541,-0.404400,0.123808,2.571000,354.004944,262.231720,0.610785,3.111744,0.871376,depth,1
1777903098.415670,-0.407546,0.124497,2.591000,354.005005,262.186005,0.628257,3.445316,0.898376,depth,1
1777903098.426797,-0.408150,0.124950,2.596000,354.035217,262.221375,0.625713,3.452731,0.891647,depth,1
1777903098.437924,-0.402827,0.123055,2.561000,354.005005,262.186005,0.628261,3.445523,0.898376,depth,1
1777903098.449052,-0.403861,0.123982,2.571000,354.095428,262.260803,0.631322,3.447121,0.905948,depth,1
1777903098.460179,-0.407364,0.124709,2.591000,354.035217,262.221375,0.625612,3.447656,0.891647,depth,1
1777903098.471306,-0.408332,0.124737,2.596000,354.005005,262.186005,0.628174,3.441161,0.898376,depth,1
1777903098.482435,-0.405792,0.124228,2.581000,354.035217,262.221375,0.625325,3.433339,0.891647,depth,1
1777903098.493562,-0.402827,0.123055,2.561000,354.005005,262.186005,0.628155,3.440244,0.898376,depth,1
1777903098.504689,-0.407546,0.124497,2.591000,354.005005,262.186005,0.628368,3.450897,0.898376,depth,1
1777903098.515817,-0.405186,0.123776,2.576000,354.005005,262.186005,0.628214,3.443154,0.898376,depth,1
1777903098.526944,-0.409905,0.125218,2.606000,354.005005,262.186005,0.628753,3.470115,0.898376,depth,1
1777903098.538072,-0.408332,0.124737,2.596000,354.005005,262.186005,0.628158,3.440401,0.898376,depth,1
1777903098.549200,-0.405973,0.124016,2.581000,354.005005,262.186005,0.628301,3.447542,0.898376,depth,1
1777903098.560327,-0.405973,0.124016,2.581000,354.005005,262.186005,0.628241,3.444516,0.898376,depth,1
1777903098.571454,-0.409905,0.125218,2.606000,354.005005,262.186005,0.628185,3.441749,0.898376,depth,1
1777903098.582582,-0.404152,0.123679,2.571000,354.046539,262.210052,0.625973,3.465740,0.891647,depth,1
1777903098.593709,-0.405792,0.124228,2.581000,354.035217,262.221375,0.625447,3.439425,0.891647,depth,1
1777903098.604836,-0.407636,0.125029,2.591000,353.990021,262.274658,0.608119,3.107994,0.864897,depth,1
1777903098.615965,-0.404220,0.123747,2.571000,354.035217,262.221375,0.625391,3.436640,0.891647,depth,1
1777903098.627092,-0.405792,0.124228,2.581000,354.035217,262.221375,0.625379,3.436018,0.891647,depth,1
1777903098.638219,-0.400468,0.122335,2.546000,354.005005,262.186005,0.628220,3.443489,0.898376,depth,1
1777903098.649347,-0.403515,0.124249,2.571000,354.153473,262.305664,0.625474,3.440784,0.891647,depth,1
1777903098.660474,-0.405973,0.124016,2.581000,354.005005,262.186005,0.628556,3.460292,0.898376,depth,1
1777903098.671601,-0.397322,0.121374,2.526000,354.005005,262.186005,0.628102,3.437576,0.898376,depth,1
