session_id,session_date,subject_id,exercise,down_first,load_kg,target_reps,reviewed,rep_id,annotation_rep_id,rep_start_frame,turnaround_frame,rep_end_frame,concentric_start_frame,concentric_end_frame,eccentric_start_frame,eccentric_end_frame,rep_start_s,rep_end_s,duration_s,concentric_s,eccentric_s,height_start_m,height_turn_m,height_end_m,rom_m,return_error_m,con_mean_velocity_ms,con_peak_velocity_ms,con_time_to_peak_s,ecc_mean_velocity_ms,ecc_peak_velocity_ms,con_peak_accel_ms2,ecc_peak_accel_ms2,peak_jerk_ms3,gap_frames,measured_fraction,pos_sd_median_m,vel_sd_median_ms,started_below_band,started_above_band,line_low_m,line_mid_m,line_high_m,camera_tilt_deg,smoother_nis_vertical
session_20260510_121411,2026-05-10T12:14:11,S01,biceps_curl,0,30.00,5,1,1,1,482,626,796,482,626,626,796,5.3636,8.8577,3.4941,1.6024,1.8917,0.027697,0.675613,0.050957,0.647917,0.023260,0.4017,0.8194,0.7233,-0.3283,-0.5135,1.9740,1.1791,13.2040,0,1.0000,0.000686,0.008095,1,0,0.071812,0.379612,0.687412,7.423,1.265
session_20260510_121411,2026-05-10T12:14:11,S01,biceps_curl,0,30.00,5,1,2,2,801,925,1111,801,925,925,1111,8.9133,12.3629,3.4496,1.3798,2.0698,0.050913,0.700673,0.071853,0.649760,0.020940,0.4672,0.7858,0.6677,-0.3023,-0.5873,1.8317,1.2679,-9.0222,0,1.0000,0.000686,0.008095,1,0,0.071812,0.379612,0.687412,7.423,1.265
session_20260510_121411,2026-05-10T12:14:11,S01,biceps_curl,0,30.00,5,1,3,3,1114,1217,1422,1114,1217,1217,1422,12.3963,15.8236,3.4273,1.1462,2.2812,0.071799,0.634143,0.063418,0.562343,-0.008381,0.4860,0.8483,0.5453,-0.2490,-0.4839,-2.1643,-1.3351,-11.9011,2,0.9935,0.000686,0.008095,1,0,0.071812,0.379612,0.687412,7.423,1.265
session_20260510_121411,2026-05-10T12:14:11,S01,biceps_curl,0,30.00,5,1,4,4,1425,1557,1758,1425,1557,1557,1758,15.8570,19.5625,3.7055,1.4689,2.2367,0.063397,0.687447,0.072011,0.624050,0.008614,0.4217,0.8576,0.5898,-0.2738,-0.5408,-1.8337,-0.9547,-13.1080,1,0.9970,0.000686,0.008095,1,0,0.071812,0.379612,0.687412,7.423,1.265
session_20260510_121411,2026-05-10T12:14:11,S01,biceps_curl,0,30.00,5,1,5,5,1762,1913,2092,1762,1913,1913,2092,19.6071,23.2792,3.6721,1.6803,1.9919,0.071948,0.665277,0.057066,0.593329,-0.014883,0.3508,0.6951,0.6677,-0.3037,-0.5510,1.2190,1.2980,-10.7723,0,1.0000,0.000686,0.008095,0,0,0.071812,0.379612,0.687412,7.423,1.265
session_20260510_121411,2026-05-10T12:14:11,S01,biceps_curl,0,30.00,5,1,6,6,2097,2293,2507,2097,2293,2293,2507,23.3348,27.8972,4.5624,2.1810,2.3813,0.057190,0.693365,0.078072,0.636174,0.020882,0.2903,0.5206,1.0905,-0.2572,-0.4711,1.1018,0.9793,10.8150,0,1.0000,0.000686,0.008095,1,0,0.071812,0.379612,0.687412,7.423,1.265
session_20260510_121411,2026-05-10T12:14:11,S01,biceps_curl,0,30.00,5,1,7,7,2512,2760,2917,2512,2760,2760,2917,27.9528,32.4596,4.5067,2.7597,1.7471,0.077959,0.688400,0.078586,0.610442,0.000627,0.2203,0.7173,1.1907,-0.3469,-0.5479,1.6126,1.4513,12.6433,1,0.9975,0.000686,0.008095,0,0,0.071812,0.379612,0.687412,7.423,1.265
session_20260510_121411,2026-05-10T12:14:11,S01,biceps_curl,0,30.00,5,1,8,8,2921,3111,3251,2921,3111,3111,3251,32.5041,36.1762,3.6721,2.1143,1.5579,0.078454,0.656648,0.032808,0.578194,-0.045646,0.2721,0.6270,0.5564,-0.3984,-0.8078,1.7823,2.1503,-18.0132,1,0.9970,0.000686,0.008095,0,0,0.071812,0.379612,0.687412,7.423,1.265
session_20260510_121703,2026-05-10T12:17:03,S02,biceps_curl,0,30.00,5,1,1,1,846,951,1045,846,951,951,1045,9.4140,11.6285,2.2144,1.1684,1.0460,0.012760,0.612724,0.091760,0.599964,0.079000,0.5086,0.8858,0.7678,-0.4930,-0.7825,-4.8276,-5.2728,44.6012,0,1.0000,0.000686,0.008095,1,0,0.109647,0.357528,0.605409,7.417,1.673
session_20260510_121703,2026-05-10T12:17:03,S02,biceps_curl,0,30.00,5,1,2,2,1048,1144,1227,1048,1144,1144,1227,11.6618,13.6537,1.9919,1.0683,0.9236,0.091606,0.596181,0.112134,0.504575,0.020528,0.4676,0.6774,0.4896,-0.5179,-0.7442,-4.5005,-4.5059,-25.9388,1,0.9944,0.000686,0.008095,1,0,0.109647,0.357528,0.605409,7.417,1.673
session_20260510_121703,2026-05-10T12:17:03,S02,biceps_curl,0,30.00,5,1,3,3,1230,1330,1419,1230,1330,1330,1419,13.6871,15.7902,2.1031,1.1128,0.9904,0.112250,0.614637,0.107518,0.502388,-0.004732,0.4471,0.6445,0.4674,-0.5065,-0.7915,-3.9857,-4.0621,18.9453,0,1.0000,0.000686,0.008095,0,0,0.109647,0.357528,0.605409,7.417,1.673
session_20260510_121703,2026-05-10T12:17:03,S02,biceps_curl,0,30.00,5,1,4,4,1423,1534,1617,1423,1534,1534,1617,15.8347,17.9935,2.1588,1.2352,0.9236,0.107458,0.676038,0.028013,0.568580,-0.079445,0.4564,0.6593,0.8346,-0.6943,-1.0464,-4.0038,4.0991,-45.8463,0,1.0000,0.000686,0.008095,1,0,0.109647,0.357528,0.605409,7.417,1.673
session_20260510_122000,2026-05-10T12:20:00,S03,biceps_curl,0,30.00,5,1,1,1,514,583,665,514,583,583,665,5.7196,7.3999,1.6803,0.7678,0.9125,0.004132,0.636568,0.038215,0.632435,0.034083,0.8119,1.2596,0.3338,-0.6480,-1.1473,8.1968,-5.7209,-38.9012,0,1.0000,0.000686,0.008095,1,0,0.024465,0.354845,0.685226,7.416,2.312
session_20260510_122000,2026-05-10T12:20:00,S03,biceps_curl,0,30.00,5,1,2,2,705,790,865,705,790,790,865,7.8450,9.6254,1.7804,0.9458,0.8346,0.059956,0.636371,0.015566,0.576416,-0.044390,0.6024,0.9374,0.3783,-0.7342,-1.2495,4.8698,4.2948,27.4662,0,1.0000,0.000686,0.008095,0,0,0.024465,0.354845,0.685226,7.416,2.312
session_20260510_122000,2026-05-10T12:20:00,S03,biceps_curl,0,30.00,5,1,3,3,914,998,1080,914,998,998,1080,10.1706,12.0178,1.8472,0.9347,0.9125,0.040192,0.675936,0.013563,0.635744,-0.026628,0.6723,1.1097,0.3561,-0.7175,-1.1745,6.6709,4.3580,-36.8152,0,1.0000,0.000686,0.008095,0,0,0.024465,0.354845,0.685226,7.416,2.312
session_20260510_122000,2026-05-10T12:20:00,S03,biceps_curl,0,30.00,5,1,4,4,1125,1218,1295,1125,1218,1218,1295,12.5186,14.4103,1.8917,1.0349,0.8568,0.026410,0.696294,0.025324,0.669884,-0.001085,0.6406,1.0843,0.3561,-0.7734,-1.2249,5.1478,5.5444,-33.2611,0,1.0000,0.000686,0.008095,0,0,0.024465,0.354845,0.685226,7.416,2.312
session_20260510_122000,2026-05-10T12:20:00,S03,biceps_curl,0,30.00,5,1,5,5,1331,1430,1518,1331,1430,1430,1518,14.8109,16.8917,2.0809,1.1016,0.9792,-0.001582,0.685239,0.025846,0.686821,0.027427,0.6175,1.0895,0.3672,-0.6658,-1.0565,6.1180,4.1292,-33.0630,0,1.0000,0.000686,0.008095,1,0,0.024465,0.354845,0.685226,7.416,2.312
session_20260510_122000,2026-05-10T12:20:00,S03,biceps_curl,0,30.00,5,1,6,6,1561,1668,1763,1561,1668,1668,1763,17.3702,19.6180,2.2478,1.1907,1.0571,0.014938,0.712619,0.024467,0.697681,0.009529,0.5806,1.0679,0.4006,-0.6444,-1.2209,6.2746,3.9762,-38.1470,0,1.0000,0.000686,0.008095,1,0,0.024465,0.354845,0.685226,7.416,2.312
session_20260510_122000,2026-05-10T12:20:00,S03,biceps_curl,0,30.00,5,1,7,7,1810,1925,2016,1810,1925,1925,2016,20.1410,22.4333,2.2923,1.2797,1.0126,0.045066,0.723988,0.018417,0.678922,-0.026649,0.5262,0.9693,0.3116,-0.6893,-1.3455,6.1638,5.1415,-31.1894,0,1.0000,0.000686,0.008095,0,0,0.024465,0.354845,0.685226,7.416,2.312
session_20260510_122000,2026-05-10T12:20:00,S03,biceps_curl,0,30.00,5,1,8,8,2055,2171,2284,2055,2171,2171,2284,22.8673,25.4155,2.5482,1.2908,1.2574,0.026167,0.775496,0.050181,0.749329,0.024014,0.5757,1.2021,0.3783,-0.5718,-1.2999,6.4909,6.0763,-46.7615,0,1.0000,0.000686,0.008095,0,0,0.024465,0.354845,0.685226,7.416,2.312
session_20260510_122447,2026-05-10T12:24:47,S03,barbell_row,0,30.00,5,1,1,1,987,1052,1110,987,1052,1052,1110,10.9831,12.3518,1.3687,0.7233,0.6454,-0.440796,0.268859,-0.262640,0.709656,0.178156,0.9663,1.5410,0.4340,-0.8096,-1.4302,-9.4201,-9.4201,58.4492,0,1.0000,0.000686,0.008095,1,0,-0.209712,0.022171,0.254054,7.381,1.034
session_20260510_122447,2026-05-10T12:24:47,S03,barbell_row,0,30.00,5,1,2,2,1112,1173,1240,1112,1173,1173,1240,12.3740,13.7984,1.4244,0.6788,0.7456,-0.262446,0.231147,-0.266718,0.493593,-0.004272,0.7158,1.0484,0.3561,-0.6579,-1.2277,-7.1736,-7.2793,42.1808,1,0.9922,0.000686,0.008095,1,0,-0.209712,0.022171,0.254054,7.381,1.034
session_20260510_122447,2026-05-10T12:24:47,S03,barbell_row,0,30.00,5,1,3,3,1242,1308,1366,1242,1308,1308,1366,13.8206,15.2005,1.3798,0.7344,0.6454,-0.266420,0.249654,-0.240283,0.516074,0.026137,0.6922,0.9939,0.4340,-0.7465,-1.2660,-7.6605,-7.8322,52.8820,0,1.0000,0.000686,0.008095,1,0,-0.209712,0.022171,0.254054,7.381,1.034
session_20260510_122447,2026-05-10T12:24:47,S03,barbell_row,0,30.00,5,1,4,4,1367,1426,1484,1367,1426,1426,1484,15.2116,16.5136,1.3019,0.6565,0.6454,-0.240235,0.242016,-0.243739,0.482251,-0.003504,0.7222,1.0727,0.3561,-0.7401,-1.1699,-7.5139,-7.5346,39.9901,0,1.0000,0.000686,0.008095,1,0,-0.209712,0.022171,0.254054,7.381,1.034
session_20260510_122447,2026-05-10T12:24:47,S03,barbell_row,0,30.00,5,1,5,5,1485,1546,1606,1485,1546,1546,1606,16.5247,17.8711,1.3465,0.6788,0.6677,-0.243749,0.267724,-0.209447,0.511473,0.034302,0.7411,1.0975,0.3338,-0.7036,-1.2137,-7.2613,-7.3554,48.0789,0,1.0000,0.000686,0.008095,1,0,-0.209712,0.022171,0.254054,7.381,1.034
session_20260510_122447,2026-05-10T12:24:47,S03,barbell_row,0,30.00,5,1,6,6,1608,1666,1727,1608,1666,1666,1727,17.8934,19.2176,1.3242,0.6454,0.6788,-0.209712,0.254054,-0.221744,0.463766,-0.012032,0.7064,1.0826,0.3450,-0.6899,-1.1983,-7.2445,-7.3688,50.9733,0,1.0000,0.000686,0.008095,0,0,-0.209712,0.022171,0.254054,7.381,1.034
session_20260510_122447,2026-05-10T12:24:47,S03,barbell_row,0,30.00,5,1,7,7,1729,1786,1843,1729,1786,1786,1843,19.2399,20.5084,1.2686,0.6343,0.6343,-0.221424,0.248397,-0.197977,0.469822,0.023447,0.7286,1.0709,0.3004,-0.6916,-1.1784,-6.9460,-7.1082,44.9805,0,1.0000,0.000686,0.008095,1,0,-0.209712,0.022171,0.254054,7.381,1.034
session_20260510_122447,2026-05-10T12:24:47,S03,barbell_row,0,30.00,5,1,8,8,1845,1903,1957,1845,1903,1903,1957,20.5307,21.7770,1.2463,0.6454,0.6009,-0.198044,0.287185,-0.198854,0.485229,-0.000810,0.7395,1.1139,0.3227,-0.7940,-1.3004,-7.0034,-7.2170,44.6344,1,0.9912,0.000686,0.008096,0,0,-0.209712,0.022171,0.254054,7.381,1.034
session_20260510_122447,2026-05-10T12:24:47,S03,barbell_row,0,30.00,5,1,9,9,1958,2020,2076,1958,2020,2020,2076,21.7881,23.1012,1.3131,0.6899,0.6232,-0.198820,0.284726,-0.204208,0.483546,-0.005388,0.6899,1.0553,0.3338,-0.7711,-1.3799,-6.3003,-7.3550,63.6257,0,1.0000,0.000686,0.008095,0,0,-0.209712,0.022171,0.254054,7.381,1.034
session_20260510_122447,2026-05-10T12:24:47,S03,barbell_row,0,30.00,5,1,10,10,2078,2135,2188,2078,2135,2135,2188,23.1234,24.3475,1.2241,0.6343,0.5898,-0.204253,0.305096,-0.156433,0.509349,0.047820,0.7894,1.2474,0.3116,-0.7686,-1.2535,-6.8644,-6.9907,48.5517,0,1.0000,0.000686,0.008095,0,0,-0.209712,0.022171,0.254054,7.381,1.034
session_20260510_122447,2026-05-10T12:24:47,S03,barbell_row,0,30.00,5,1,11,11,2190,2248,2373,2190,2248,2248,2373,24.3697,26.4061,2.0364,0.6454,1.3910,-0.156738,0.327661,-0.651519,0.484400,-0.494781,0.7383,1.1309,0.3004,-0.6983,-1.5675,-5.8998,-6.5474,45.4916,0,1.0000,0.000686,0.008095,0,0,-0.209712,0.022171,0.254054,7.381,1.034
session_20260510_122658,2026-05-10T12:26:58,S05,barbell_row,0,30.00,5,1,1,1,378,423,472,378,423,423,472,4.2063,5.2523,1.0460,0.5007,0.5453,-0.341546,0.073431,-0.271551,0.414976,0.069995,0.8114,1.3315,0.2671,-0.6198,-1.0179,-8.3247,-8.2016,-62.5357,0,1.0000,0.000686,0.008095,1,0,-0.274821,-0.076985,0.120850,7.675,0.962
session_20260510_122658,2026-05-10T12:26:58,S05,barbell_row,0,30.00,5,1,2,2,473,525,589,473,525,525,589,5.2634,6.5543,1.2908,0.5786,0.7122,-0.271619,0.132618,-0.237656,0.404237,0.033963,0.6851,1.1365,0.3227,-0.5123,-0.8363,-6.6625,-6.4417,-42.1329,0,1.0000,0.000686,0.008095,0,0,-0.274821,-0.076985,0.120850,7.675,0.962
session_20260510_122658,2026-05-10T12:26:58,S05,barbell_row,0,30.00,5,1,3,3,591,646,707,591,646,646,707,6.5765,7.8673,1.2908,0.6120,0.6788,-0.237946,0.139991,-0.249371,0.377938,-0.011425,0.6067,0.9887,0.3561,-0.5643,-0.9536,-6.3657,-6.3657,-33.4438,0,1.0000,0.000686,0.008095,0,0,-0.274821,-0.076985,0.120850,7.675,0.962
session_20260510_122658,2026-05-10T12:26:58,S05,barbell_row,0,30.00,5,1,4,4,709,763,824,709,763,763,824,7.8896,9.1693,1.2797,0.6009,0.6788,-0.249574,0.138021,-0.250572,0.387595,-0.000998,0.6333,1.1066,0.3561,-0.5635,-0.9575,-6.8351,-6.7944,-43.3574,0,1.0000,0.000686,0.008095,0,0,-0.274821,-0.076985,0.120850,7.675,0.962
session_20260510_122658,2026-05-10T12:26:58,S05,barbell_row,0,30.00,5,1,5,5,826,877,936,826,877,877,936,9.1915,10.4156,1.2241,0.5675,0.6565,-0.250862,0.154655,-0.290820,0.405517,-0.039958,0.7007,1.2070,0.3227,-0.6674,-1.1602,-7.4096,-7.3450,-51.6704,0,1.0000,0.000686,0.008095,0,0,-0.274821,-0.076985,0.120850,7.675,0.962
session_20260510_122658,2026-05-10T12:26:58,S05,barbell_row,0,30.00,5,1,6,6,938,989,1047,938,989,989,1047,10.4378,11.6508,1.2129,0.5675,0.6454,-0.290821,0.121309,-0.262951,0.412131,0.027871,0.7126,1.1955,0.3227,-0.5851,-1.0533,-7.4905,-7.4825,-46.4158,1,0.9909,0.000686,0.008097,1,0,-0.274821,-0.076985,0.120850,7.675,0.962
session_20260510_122658,2026-05-10T12:26:58,S05,barbell_row,0,30.00,5,1,7,7,1049,1102,1163,1049,1102,1102,1163,11.6730,12.9416,1.2686,0.5898,0.6788,-0.262819,0.120391,-0.277880,0.383210,-0.015062,0.6382,1.0823,0.3672,-0.5770,-0.9926,-7.6043,-7.6043,-46.4762,0,1.0000,0.000686,0.008095,0,0,-0.274821,-0.076985,0.120850,7.675,0.962
session_20260510_122658,2026-05-10T12:26:58,S05,barbell_row,0,30.00,5,1,8,8,1165,1218,1278,1165,1218,1218,1278,12.9639,14.2213,1.2574,0.5898,0.6677,-0.277855,0.088205,-0.263928,0.366060,0.013927,0.6092,1.0406,0.3561,-0.5190,-0.9205,-7.0940,-7.0737,42.4856,1,0.9912,0.000686,0.008096,1,0,-0.274821,-0.076985,0.120850,7.675,0.962
session_20260510_122658,2026-05-10T12:26:58,S05,barbell_row,0,30.00,5,1,9,9,1280,1334,1400,1280,1334,1334,1400,14.2435,15.5789,1.3353,0.6009,0.7344,-0.264135,0.114811,-0.281203,0.378946,-0.017067,0.6192,1.0589,0.3672,-0.5311,-1.0878,-7.6474,-7.6474,47.5843,0,1.0000,0.000686,0.008095,0,0,-0.274821,-0.076985,0.120850,7.675,0.962
session_20260510_122658,2026-05-10T12:26:58,S05,barbell_row,0,30.00,5,1,10,10,1402,1457,1512,1402,1457,1457,1512,15.6011,16.8252,1.2241,0.6120,0.6120,-0.281249,0.134549,-0.296197,0.415799,-0.014947,0.6671,1.1198,0.3561,-0.6916,-1.2025,-7.4475,-7.4475,47.2359,0,1.0000,0.000686,0.008095,1,0,-0.274821,-0.076985,0.120850,7.675,0.962
session_20260510_122658,2026-05-10T12:26:58,S05,barbell_row,0,30.00,5,1,11,11,1515,1573,1635,1515,1573,1573,1635,16.8586,18.1939,1.3353,0.6454,0.6899,-0.296137,0.093635,-0.318871,0.389771,-0.022734,0.5938,0.9964,0.4006,-0.5885,-1.0795,-6.7528,-6.7528,-36.8737,0,1.0000,0.000686,0.008095,1,0,-0.274821,-0.076985,0.120850,7.675,0.962
session_20260510_122658,2026-05-10T12:26:58,S05,barbell_row,0,30.00,5,1,12,12,1638,1694,1755,1638,1694,1694,1755,18.2273,19.5292,1.3019,0.6232,0.6788,-0.318652,0.113749,-0.281094,0.432401,0.037558,0.6822,1.1792,0.3895,-0.5721,-1.0219,-7.6085,-7.5712,-48.6691,0,1.0000,0.000686,0.008095,1,0,-0.274821,-0.076985,0.120850,7.675,0.962
session_20260510_122658,2026-05-10T12:26:58,S05,barbell_row,0,30.00,5,1,13,13,1757,1815,1867,1757,1815,1815,1867,19.5515,20.7755,1.2241,0.6454,0.5786,-0.281213,0.131331,-0.292135,0.412544,-0.010921,0.6287,1.0584,0.4006,-0.7223,-1.0912,-7.0429,-7.0598,43.8440,0,1.0000,0.000686,0.008095,1,0,-0.274821,-0.076985,0.120850,7.675,0.962
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,1,1,206,275,347,206,275,275,347,2.2923,3.8613,1.5690,0.7678,0.8012,-0.374411,0.118214,-0.263230,0.492625,0.111181,0.6325,1.0523,0.3561,-0.4697,-0.6454,4.4637,4.3876,33.7628,0,1.0000,0.000686,0.008095,1,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,2,2,348,407,469,348,407,407,469,3.8724,5.2189,1.3464,0.6565,0.6899,-0.263295,0.174715,-0.245638,0.438010,0.017657,0.6562,1.0305,0.3116,-0.5998,-0.8664,-5.0333,5.5641,27.1388,0,1.0000,0.000686,0.008095,1,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,3,3,471,527,595,471,527,527,595,5.2411,6.6209,1.3798,0.6231,0.7567,-0.245617,0.202037,-0.264577,0.447653,-0.018961,0.7063,1.1017,0.2893,-0.6078,-0.8626,5.7896,5.1897,-26.9789,0,1.0000,0.000686,0.008095,1,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,4,4,596,654,714,596,654,654,714,6.6321,7.9451,1.3131,0.6454,0.6677,-0.264685,0.211802,-0.198401,0.476487,0.066284,0.7260,1.1653,0.3338,-0.6042,-0.8962,-5.4533,-5.4446,-30.3684,0,1.0000,0.000686,0.008095,1,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,5,5,715,769,821,715,769,769,821,7.9562,9.1358,1.1795,0.6009,0.5786,-0.198419,0.181750,-0.213852,0.380169,-0.015433,0.6212,0.9666,0.3116,-0.6707,-1.0389,-5.8409,6.4688,31.6921,1,0.9907,0.000686,0.008095,0,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,6,6,822,871,920,822,871,871,920,9.1469,10.2374,1.0905,0.5453,0.5453,-0.213639,0.223963,-0.210115,0.437602,0.003524,0.7868,1.2460,0.2671,-0.7808,-1.1939,-7.1723,7.3666,-40.2707,0,1.0000,0.000686,0.008095,0,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,7,7,922,971,1021,922,971,971,1021,10.2597,11.3613,1.1016,0.5453,0.5564,-0.210205,0.190381,-0.223256,0.400585,-0.013052,0.7203,1.1226,0.2448,-0.7296,-1.1167,7.3274,6.7448,-37.0883,1,0.9900,0.000687,0.008098,0,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,8,8,1023,1073,1122,1023,1073,1073,1122,11.3836,12.4852,1.1016,0.5564,0.5453,-0.223222,0.221218,-0.228463,0.444440,-0.005241,0.7833,1.2304,0.2782,-0.8087,-1.2581,-7.2246,7.4170,37.9353,0,1.0000,0.000686,0.008095,1,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,9,9,1123,1171,1216,1123,1171,1171,1216,12.4963,13.5312,1.0349,0.5341,0.5007,-0.228478,0.224104,-0.213488,0.452582,0.014990,0.8301,1.3177,0.2782,-0.8555,-1.3514,-8.2249,-8.2249,52.6828,0,1.0000,0.000686,0.008095,1,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,10,10,1218,1264,1309,1218,1264,1264,1309,13.5534,14.5661,1.0126,0.5119,0.5007,-0.213325,0.244337,-0.204750,0.457662,0.008575,0.8761,1.3719,0.2448,-0.8773,-1.4202,8.0868,8.7518,59.1672,0,1.0000,0.000686,0.008095,0,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,11,11,1310,1355,1401,1310,1355,1355,1401,14.5772,15.5898,1.0126,0.5007,0.5119,-0.204833,0.215281,-0.229564,0.420114,-0.024730,0.8209,1.2934,0.2448,-0.8505,-1.3614,8.6350,8.3411,51.4406,0,1.0000,0.000686,0.008095,0,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,12,12,1402,1450,1501,1402,1450,1450,1501,15.6009,16.7026,1.1016,0.5341,0.5675,-0.229386,0.241635,-0.243785,0.471021,-0.014399,0.8644,1.3449,0.2559,-0.8392,-1.2961,8.3081,-7.8703,-42.1972,0,1.0000,0.000686,0.008095,1,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,13,13,1503,1552,1600,1503,1552,1552,1600,16.7248,17.8042,1.0794,0.5453,0.5341,-0.243738,0.217593,-0.265616,0.461330,-0.021878,0.8299,1.2818,0.2671,-0.8864,-1.4222,-7.9237,-8.0082,50.9753,0,1.0000,0.000686,0.008095,1,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,14,14,1601,1652,1700,1601,1652,1652,1700,17.8153,18.9170,1.1016,0.5675,0.5341,-0.265820,0.229446,-0.224184,0.495266,0.041636,0.8557,1.3688,0.2782,-0.8327,-1.2933,-7.7749,-7.7749,43.2409,0,1.0000,0.000686,0.008095,1,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,15,15,1702,1752,1802,1702,1752,1752,1802,18.9392,20.0520,1.1128,0.5564,0.5564,-0.223940,0.252873,-0.222508,0.476814,0.001433,0.8411,1.2957,0.2671,-0.8374,-1.3297,7.5120,7.9050,42.8906,0,1.0000,0.000686,0.008095,1,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,16,16,1803,1853,1902,1803,1853,1853,1902,20.0631,21.1647,1.1016,0.5564,0.5453,-0.222267,0.258542,-0.199251,0.480810,0.023016,0.8476,1.3245,0.2671,-0.8228,-1.3168,7.9348,-7.3224,44.0497,1,0.9900,0.000686,0.008095,1,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,17,17,1903,1954,2004,1903,1954,1954,2004,21.1759,22.2998,1.1239,0.5675,0.5564,-0.199123,0.245586,-0.225775,0.444709,-0.026653,0.7688,1.1886,0.2893,-0.8308,-1.3187,7.1302,7.4629,41.6291,0,1.0000,0.000686,0.008095,0,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,18,18,2005,2056,2106,2005,2056,2056,2106,22.3109,23.4348,1.1239,0.5675,0.5564,-0.225821,0.259678,-0.201721,0.485499,0.024100,0.8394,1.3096,0.2782,-0.8133,-1.3001,7.4641,-7.4369,43.7494,1,0.9902,0.000687,0.008098,1,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,19,19,2108,2158,2206,2108,2158,2158,2206,23.4570,24.5475,1.0905,0.5564,0.5341,-0.201899,0.228149,-0.217166,0.430048,-0.015267,0.7579,1.2072,0.2782,-0.8170,-1.3161,-7.0579,7.2666,48.9295,0,1.0000,0.000686,0.008095,0,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,20,20,2207,2257,2307,2207,2257,2257,2307,24.5587,25.6714,1.1128,0.5564,0.5564,-0.216969,0.221308,-0.221141,0.438278,-0.004171,0.7725,1.2133,0.2782,-0.7799,-1.2180,7.1357,7.2472,-36.4557,1,0.9901,0.000686,0.008095,0,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_122839,2026-05-10T12:28:39,S06,barbell_row,0,30.00,5,1,21,21,2308,2357,2445,2308,2357,2357,2445,25.6825,27.2070,1.5245,0.5453,0.9792,-0.221112,0.206974,-0.591668,0.428086,-0.370556,0.7695,1.2042,0.2671,-0.8073,-1.2634,7.2591,-7.1125,-37.7616,0,1.0000,0.000686,0.008095,0,0,-0.221824,0.001105,0.224033,7.673,0.599
session_20260510_123032,2026-05-10T12:30:32,S06,biceps_curl,0,30.00,5,1,1,1,587,677,770,587,677,677,770,6.5320,8.5684,2.0364,1.0015,1.0349,0.058626,0.407151,0.055644,0.348525,-0.002982,0.3443,0.6417,0.5119,-0.3362,-0.6074,1.8153,-2.0102,-15.4955,0,1.0000,0.000686,0.008095,0,0,0.051264,0.264154,0.477044,7.690,1.354
