t_s,frame_number,hw_ts_ms,host_dt_ms,missed_total
13.709,1213,1777799544105.313,11.127,3
13.720,1214,1777799544116.440,11.128,3
13.731,1215,1777799544127.567,11.127,3
13.742,1216,1777799544138.694,11.127,3
13.753,1217,1777799544149.822,11.128,3
13.764,1218,1777799544160.948,11.127,3
13.775,1219,1777799544172.075,11.127,3
13.786,1220,1777799544183.202,11.127,3
13.798,1221,1777799544194.329,11.127,3
13.809,1222,1777799544205.456,11.127,3
13.820,1223,1777799544216.583,11.128,3
13.831,1224,1777799544227.710,11.127,3
13.842,1225,1777799544238.837,11.127,3
13.853,1226,1777799544249.965,11.128,3
13.864,1227,1777799544261.091,11.127,3
13.875,1228,1777799544272.218,11.127,3
13.887,1229,1777799544283.346,11.128,3
13.898,1230,1777799544294.472,11.127,3
13.909,1231,1777799544305.599,11.127,3
13.920,1232,1777799544316.727,11.128,3
13.931,1233,1777799544327.853,11.126,3
13.942,1234,1777799544338.980,11.127,3
13.953,1235,1777799544350.107,11.127,3
13.964,1236,1777799544361.234,11.128,3
13.976,1237,1777799544372.361,11.127,3
13.987,1238,1777799544383.488,11.127,3
13.998,1239,1777799544394.615,11.128,3
14.009,1240,1777799544405.742,11.127,3
14.020,1241,1777799544416.869,11.127,3
14.031,1242,1777799544427.997,11.128,3
14.043,1243,1777799544439.123,11.127,3
14.054,1244,1777799544450.250,11.127,3
14.065,1245,1777799544461.378,11.128,3
14.076,1246,1777799544472.504,11.127,3
14.087,1247,1777799544483.631,11.127,3
14.098,1248,1777799544494.759,11.128,3
14.109,1249,1777799544505.885,11.127,3
14.120,1250,1777799544517.012,11.127,3
14.131,1251,1777799544528.140,11.128,3
14.142,1252,1777799544539.267,11.127,3
14.154,1253,1777799544550.393,11.127,3
14.165,1254,1777799544561.521,11.128,3
14.176,1255,1777799544572.648,11.127,3
14.187,1256,1777799544583.774,11.127,3
14.198,1257,1777799544594.902,11.128,3
14.209,1258,1777799544606.029,11.127,3
14.220,1259,1777799544617.156,11.127,3
14.231,1260,1777799544628.283,11.128,3
14.243,1261,1777799544639.410,11.127,3
14.254,1262,1777799544650.537,11.127,3
14.265,1263,1777799544661.664,11.128,3
14.276,1264,1777799544672.791,11.127,3
14.287,1265,1777799544683.918,11.127,3
14.298,1266,1777799544695.045,11.128,3
14.309,1267,1777799544706.172,11.127,3
14.321,1268,1777799544717.299,11.127,3
14.332,1269,1777799544728.427,11.128,3
14.343,1270,1777799544739.553,11.127,3
14.354,1271,1777799544750.680,11.127,3
14.365,1272,1777799544761.808,11.128,3
14.376,1273,1777799544772.934,11.127,3
14.387,1274,1777799544784.061,11.127,3
14.398,1275,1777799544795.188,11.127,3
14.409,1276,1777799544806.315,11.128,3
14.421,1277,1777799544817.442,11.127,3
14.432,1278,1777799544828.569,11.127,3
14.443,1279,1777799544839.697,11.128,3
14.454,1280,1777799544850.823,11.127,3
14.465,1281,1777799544861.950,11.127,3
14.477,1282,1777799544873.078,11.128,3
14.487,1283,1777799544884.204,11.127,3
14.499,1284,1777799544895.331,11.127,3
14.510,1285,1777799544906.459,11.128,3
14.521,1286,1777799544917.585,11.126,3
14.532,1287,1777799544928.712,11.127,3
14.543,1288,1777799544939.840,11.128,3
14.554,1289,1777799544950.966,11.127,3
14.565,1290,1777799544962.093,11.127,3
14.576,1291,1777799544973.221,11.128,3
14.588,1292,1777799544984.347,11.127,3
14.599,1293,1777799544995.474,11.127,3
14.610,1294,1777799545006.602,11.128,3
14.621,1295,1777799545017.728,11.126,3
14.632,1296,1777799545028.855,11.127,3
14.643,1297,1777799545039.983,11.128,3
14.654,1298,1777799545051.109,11.127,3
14.666,1299,1777799545062.236,11.127,3
14.677,1300,1777799545073.364,11.128,3
14.688,1301,1777799545084.490,11.127,3
14.699,1302,1777799545095.617,11.127,3
14.710,1303,1777799545106.745,11.128,3
14.721,1304,1777799545117.871,11.126,3
14.732,1305,1777799545128.998,11.127,3
14.743,1306,1777799545140.126,11.128,3
14.754,1307,1777799545151.252,11.127,3
14.766,1308,1777799545162.379,11.127,3
14.777,1309,1777799545173.507,11.128,3
14.788,1310,1777799545184.634,11.127,3
14.799,1311,1777799545195.760,11.127,3
14.810,1312,1777799545206.888,11.128,3
14.821,1313,1777799545218.014,11.126,3
14.833,1314,1777799545229.141,11.127,3
14.844,1315,1777799545240.268,11.127,3
14.855,1316,1777799545251.396,11.128,3
14.866,1317,1777799545262.522,11.127,3
14.877,1318,1777799545273.649,11.127,3
14.888,1319,1777799545284.777,11.128,3
14.899,1320,1777799545295.903,11.127,3
14.910,1321,1777799545307.030,11.127,3
14.921,1322,1777799545318.158,11.128,3
14.933,1323,1777799545329.284,11.127,3
14.944,1324,1777799545340.411,11.127,3
14.955,1325,1777799545351.539,11.128,3
14.966,1326,1777799545362.665,11.126,3
14.977,1327,1777799545373.792,11.127,3
14.988,1328,1777799545384.920,11.128,3
14.999,1329,1777799545396.046,11.127,3
15.010,1330,1777799545407.173,11.127,3
15.021,1331,1777799545418.301,11.128,3
15.033,1332,1777799545429.427,11.127,3
15.044,1333,1777799545440.554,11.127,3
15.055,1334,1777799545451.682,11.128,3
15.066,1335,1777799545462.809,11.127,3
15.077,1336,1777799545473.935,11.127,3
15.088,1337,1777799545485.063,11.128,3
15.099,1338,1777799545496.190,11.127,3
15.110,1339,1777799545507.316,11.127,3
15.122,1340,1777799545518.444,11.128,3
15.133,1341,1777799545529.571,11.127,3
15.144,1342,1777799545540.697,11.126,3
15.155,1343,1777799545551.825,11.128,3
15.166,1344,1777799545562.952,11.127,3
15.177,1345,1777799545574.078,11.127,3
15.188,1346,1777799545585.206,11.128,3
15.200,1347,1777799545596.333,11.127,3
15.211,1348,1777799545607.459,11.127,3
15.222,1349,1777799545618.587,11.128,3
15.233,1350,1777799545629.714,11.127,3
15.244,1351,1777799545640.841,11.127,3
15.255,1352,1777799545651.968,11.128,3
15.266,1353,1777799545663.095,11.127,3
15.277,1354,1777799545674.222,11.127,3
15.289,1355,1777799545685.348,11.127,3
15.300,1356,1777799545696.476,11.128,3
15.311,1357,1777799545707.603,11.127,3
15.322,1358,1777799545718.729,11.127,3
15.333,1359,1777799545729.857,11.128,3
15.344,1360,1777799545740.984,11.127,3
15.356,1361,1777799545752.111,11.127,3
15.367,1362,1777799545763.238,11.128,3
15.378,1363,1777799545774.365,11.127,3
15.389,1364,1777799545785.492,11.127,3
15.400,1365,1777799545796.619,11.128,3
15.411,1366,1777799545807.746,11.127,3
15.422,1367,1777799545818.873,11.127,3
15.433,1368,1777799545830.000,11.128,3
15.444,1369,1777799545841.127,11.127,3
15.455,1370,1777799545852.254,11.127,3
15.467,1371,1777799545863.382,11.128,3
15.478,1372,1777799545874.508,11.126,3
15.489,1373,1777799545885.635,11.127,3
15.500,1374,1777799545896.762,11.128,3
15.511,1375,1777799545907.889,11.127,3
15.522,1376,1777799545919.016,11.127,3
15.533,1377,1777799545930.144,11.128,3
15.545,1378,1777799545941.270,11.126,3
15.556,1379,1777799545952.397,11.127,3
15.567,1380,1777799545963.524,11.128,3
15.578,1381,1777799545974.651,11.127,3
15.589,1382,1777799545985.778,11.127,3
15.600,1383,1777799545996.906,11.128,3
15.611,1384,1777799546008.032,11.127,3
15.622,1385,1777799546019.159,11.126,3
15.633,1386,1777799546030.286,11.128,3
15.645,1387,1777799546041.413,11.127,3
15.656,1388,1777799546052.540,11.127,3
15.667,1389,1777799546063.667,11.128,3
15.678,1390,1777799546074.794,11.127,3
15.689,1391,1777799546085.921,11.127,3
15.700,1392,1777799546097.049,11.128,3
15.711,1393,1777799546108.175,11.127,3
15.723,1394,1777799546119.302,11.126,3
15.734,1395,1777799546130.428,11.127,3
15.745,1396,1777799546141.556,11.128,3
15.756,1397,1777799546152.683,11.127,3
15.767,1398,1777799546163.810,11.127,3
15.778,1399,1777799546174.937,11.128,3
15.789,1400,1777799546186.064,11.127,3
15.800,1401,1777799546197.191,11.127,3
15.812,1402,1777799546208.318,11.128,3
15.823,1403,1777799546219.445,11.126,3
15.834,1404,1777799546230.572,11.127,3
15.845,1405,1777799546241.699,11.128,3
15.856,1406,1777799546252.826,11.127,3
15.867,1407,1777799546263.953,11.127,3
15.878,1408,1777799546275.080,11.128,3
15.889,1409,1777799546286.207,11.127,3
15.901,1410,1777799546297.334,11.127,3
15.912,1411,1777799546308.461,11.128,3
15.923,1412,1777799546319.588,11.127,3
15.934,1413,1777799546330.715,11.126,3
15.945,1414,1777799546341.842,11.128,3
15.956,1415,1777799546352.969,11.127,3
15.967,1416,1777799546364.096,11.127,3
15.978,1417,1777799546375.223,11.128,3
15.990,1418,1777799546386.350,11.127,3
16.001,1419,1777799546397.477,11.127,3
16.012,1420,1777799546408.604,11.128,3
16.023,1421,1777799546419.731,11.127,3
16.034,1422,1777799546430.858,11.127,3
16.045,1423,1777799546441.986,11.128,3
16.056,1424,1777799546453.112,11.127,3
16.067,1425,1777799546464.239,11.127,3
16.079,1426,1777799546475.367,11.128,3
16.090,1427,1777799546486.493,11.126,3
16.101,1428,1777799546497.620,11.127,3
16.112,1429,1777799546508.748,11.128,3
16.123,1430,1777799546519.874,11.127,3
16.134,1431,1777799546531.001,11.127,3
16.145,1432,1777799546542.129,11.128,3
16.156,1433,1777799546553.255,11.127,3
16.168,1434,1777799546564.382,11.127,3
16.179,1435,1777799546575.509,11.127,3
16.190,1436,1777799546586.636,11.128,3
16.201,1437,1777799546597.763,11.127,3
16.212,1438,1777799546608.890,11.127,3
16.223,1439,1777799546620.018,11.128,3
16.234,1440,1777799546631.144,11.127,3
16.246,1441,1777799546642.271,11.127,3
16.257,1442,1777799546653.399,11.128,3
16.268,1443,1777799546664.525,11.127,3
16.279,1444,1777799546675.652,11.127,3
16.290,1445,1777799546686.780,11.128,3
16.301,1446,1777799546697.906,11.127,3
16.312,1447,1777799546709.033,11.127,3
16.323,1448,1777799546720.161,11.128,3
16.334,1449,1777799546731.288,11.127,3
16.346,1450,1777799546742.414,11.127,3
16.357,1451,1777799546753.542,11.128,3
16.368,1452,1777799546764.669,11.127,3
16.379,1453,1777799546775.795,11.127,3
16.390,1454,1777799546786.923,11.128,3
16.401,1455,1777799546798.050,11.127,3
16.412,1456,1777799546809.177,11.127,3
16.423,1457,1777799546820.304,11.128,3
16.435,1458,1777799546831.431,11.127,3
16.446,1459,1777799546842.558,11.127,3
16.457,1460,1777799546853.685,11.128,3
16.468,1461,1777799546864.812,11.127,3
16.479,1462,1777799546875.938,11.126,3
16.490,1463,1777799546887.066,11.127,3
16.501,1464,1777799546898.192,11.126,3
16.513,1465,1777799546909.319,11.127,3
16.524,1466,1777799546920.447,11.127,3
16.535,1467,1777799546931.573,11.126,3
16.546,1468,1777799546942.699,11.126,3
16.557,1469,1777799546953.827,11.128,3
16.568,1470,1777799546964.954,11.126,3
16.579,1471,1777799546976.080,11.126,3
16.590,1472,1777799546987.208,11.128,3
16.601,1473,1777799546998.334,11.126,3
16.613,1474,1777799547009.461,11.126,3
16.624,1475,1777799547020.587,11.126,3
16.635,1476,1777799547031.715,11.128,3
16.646,1477,1777799547042.841,11.126,3
16.657,1478,1777799547053.968,11.126,3
16.668,1479,1777799547065.095,11.127,3
16.679,1480,1777799547076.222,11.127,3
16.691,1481,1777799547087.348,11.126,3
16.702,1482,1777799547098.476,11.127,3
16.713,1483,1777799547109.602,11.126,3
16.724,1484,1777799547120.729,11.127,3
16.735,1485,1777799547131.856,11.127,3
16.746,1486,1777799547142.983,11.126,3
16.757,1487,1777799547154.110,11.127,3
16.768,1488,1777799547165.237,11.127,3
16.780,1489,1777799547176.364,11.126,3
16.791,1490,1777799547187.490,11.126,3
16.802,1491,1777799547198.618,11.128,3
16.813,1492,1777799547209.744,11.126,3
16.824,1493,1777799547220.871,11.126,3
16.836,1494,1777799547231.998,11.128,3
16.846,1495,1777799547243.125,11.126,3
16.857,1496,1777799547254.251,11.126,3
16.869,1497,1777799547265.379,11.127,3
16.880,1498,1777799547276.505,11.127,3
16.891,1499,1777799547287.632,11.126,3
16.902,1500,1777799547298.759,11.127,3
16.913,1501,1777799547309.886,11.126,3
16.924,1502,1777799547321.012,11.127,3
16.935,1503,1777799547332.140,11.127,3
16.947,1504,1777799547343.266,11.126,3
16.958,1505,1777799547354.393,11.126,3
16.969,1506,1777799547365.521,11.128,3
16.980,1507,1777799547376.647,11.126,3
16.991,1508,1777799547387.773,11.126,3
17.002,1509,1777799547398.901,11.128,3
17.013,1510,1777799547410.028,11.126,3
17.024,1511,1777799547421.154,11.126,3
17.036,1512,1777799547432.281,11.127,3
17.047,1513,1777799547443.408,11.127,3
17.058,1514,1777799547454.535,11.126,3
17.069,1515,1777799547465.661,11.126,3
17.080,1516,1777799547476.789,11.128,3
17.091,1517,1777799547487.915,11.126,3
17.102,1518,1777799547499.042,11.126,3
17.113,1519,1777799547510.169,11.127,3
17.124,1520,1777799547521.296,11.127,3
17.136,1521,1777799547532.422,11.126,3
17.147,1522,1777799547543.550,11.127,3
17.158,1523,1777799547554.676,11.126,3
17.169,1524,1777799547565.803,11.127,3
17.181,1525,1777799547576.930,11.127,3
17.192,1526,1777799547588.057,11.126,3
17.202,1527,1777799547599.183,11.126,3
17.214,1528,1777799547610.311,11.128,3
17.225,1529,1777799547621.438,11.126,3
17.236,1530,1777799547632.564,11.126,3
17.247,1531,1777799547643.692,11.128,3
17.258,1532,1777799547654.818,11.126,3
17.269,1533,1777799547665.945,11.126,3
17.280,1534,1777799547677.072,11.127,3
17.292,1535,1777799547688.199,11.127,3
17.303,1536,1777799547699.325,11.126,3
17.314,1537,1777799547710.453,11.127,3
17.325,1538,1777799547721.579,11.127,3
17.336,1539,1777799547732.706,11.126,3
17.347,1540,1777799547743.833,11.127,3
17.358,1541,1777799547754.960,11.126,3
17.370,1542,1777799547766.086,11.127,3
17.380,1543,1777799547777.214,11.127,3
17.392,1544,1777799547788.340,11.126,3
17.403,1545,1777799547799.467,11.126,3
17.414,1546,1777799547810.594,11.128,3
17.425,1547,1777799547821.721,11.126,3
17.436,1548,1777799547832.847,11.126,3
17.447,1549,1777799547843.975,11.128,3
17.458,1550,1777799547855.102,11.126,3
17.469,1551,1777799547866.228,11.126,3
17.481,1552,1777799547877.356,11.128,3
17.492,1553,1777799547888.482,11.126,3
17.503,1554,1777799547899.609,11.127,3
17.514,1555,1777799547910.736,11.127,3
17.525,1556,1777799547921.863,11.127,3
17.536,1557,1777799547932.990,11.127,3
17.547,1558,1777799547944.116,11.126,3
17.558,1559,1777799547955.244,11.128,3
17.570,1560,1777799547966.371,11.127,3
17.581,1561,1777799547977.497,11.126,3
17.592,1562,1777799547988.625,11.128,3
17.603,1563,1777799547999.751,11.127,3
17.614,1564,1777799548010.878,11.126,3
17.625,1565,1777799548022.006,11.128,3
17.636,1566,1777799548033.132,11.127,3
17.647,1567,1777799548044.259,11.126,3
17.659,1568,1777799548055.386,11.128,3
17.670,1569,1777799548066.513,11.127,3
17.681,1570,1777799548077.640,11.126,3
17.692,1571,1777799548088.767,11.128,3
17.703,1572,1777799548099.894,11.126,3
17.714,1573,1777799548111.021,11.127,3
17.725,1574,1777799548122.148,11.128,3
17.736,1575,1777799548133.275,11.126,3
17.748,1576,1777799548144.401,11.127,3
17.759,1577,1777799548155.529,11.128,3
17.770,1578,1777799548166.656,11.126,3
17.781,1579,1777799548177.782,11.127,3
17.792,1580,1777799548188.910,11.128,3
17.803,1581,1777799548200.036,11.126,3
17.814,1582,1777799548211.163,11.127,3
17.826,1583,1777799548222.291,11.128,3
17.837,1584,1777799548233.417,11.126,3
17.848,1585,1777799548244.544,11.127,3
17.859,1586,1777799548255.671,11.127,3
17.870,1587,1777799548266.798,11.127,3
17.881,1588,1777799548277.925,11.127,3
17.892,1589,1777799548289.052,11.127,3
17.904,1590,1777799548300.179,11.127,3
17.915,1591,1777799548311.306,11.127,3
17.926,1592,1777799548322.433,11.127,3
17.937,1593,1777799548333.560,11.127,3
17.948,1594,1777799548344.687,11.127,3
17.959,1595,1777799548355.813,11.126,3
17.970,1596,1777799548366.941,11.128,3
17.982,1597,1777799548378.067,11.127,3
17.992,1598,1777799548389.194,11.126,3
18.004,1599,1777799548400.322,11.128,3
18.015,1600,1777799548411.448,11.127,3
18.026,1601,1777799548422.575,11.126,3
18.037,1602,1777799548433.702,11.128,3
18.048,1603,1777799548444.829,11.127,3
18.059,1604,1777799548455.956,11.126,3
18.070,1605,1777799548467.083,11.128,3
18.082,1606,1777799548478.210,11.127,3
18.093,1607,1777799548489.336,11.126,3
18.104,1608,1777799548500.464,11.128,3
18.115,1609,1777799548511.591,11.126,3
18.126,1610,1777799548522.717,11.127,3
18.137,1611,1777799548533.845,11.128,3
18.148,1612,1777799548544.971,11.126,3
18.159,1613,1777799548556.098,11.127,3
18.170,1614,1777799548567.226,11.128,3
18.182,1615,1777799548578.352,11.126,3
18.193,1616,1777799548589.479,11.127,3
18.204,1617,1777799548600.607,11.128,3
18.215,1618,1777799548611.733,11.126,3
18.227,1619,1777799548622.860,11.127,3
18.238,1620,1777799548633.988,11.128,3
18.248,1621,1777799548645.114,11.126,3
18.259,1622,1777799548656.241,11.127,3
18.271,1623,1777799548667.368,11.128,3
18.282,1624,1777799548678.495,11.126,3
18.293,1625,1777799548689.622,11.127,3
18.304,1626,1777799548700.749,11.128,3
18.315,1627,1777799548711.876,11.126,3
18.326,1628,1777799548723.002,11.127,3
18.338,1629,1777799548734.130,11.128,3
18.349,1630,1777799548745.257,11.126,3
18.360,1631,1777799548756.383,11.127,3
18.371,1632,1777799548767.511,11.128,3
18.382,1633,1777799548778.637,11.126,3
18.393,1634,1777799548789.764,11.127,3
18.404,1635,1777799548800.891,11.127,3
18.415,1636,1777799548812.018,11.127,3
18.426,1637,1777799548823.145,11.127,3
18.438,1638,1777799548834.272,11.127,3
18.449,1639,1777799548845.399,11.128,3
18.460,1640,1777799548856.526,11.126,3
18.471,1641,1777799548867.653,11.127,3
18.482,1642,1777799548878.780,11.127,3
18.493,1643,1777799548889.907,11.127,3
18.504,1644,1777799548901.033,11.126,3
18.515,1645,1777799548912.161,11.128,3
18.526,1646,1777799548923.288,11.127,3
18.538,1647,1777799548934.414,11.126,3
18.549,1648,1777799548945.542,11.128,3
18.560,1649,1777799548956.668,11.126,3
18.571,1650,1777799548967.795,11.127,3
18.582,1651,1777799548978.922,11.127,3
18.593,1652,1777799548990.049,11.127,3
18.604,1653,1777799549001.176,11.126,3
18.616,1654,1777799549012.303,11.128,3
18.627,1655,1777799549023.430,11.127,3
18.638,1656,1777799549034.556,11.126,3
18.649,1657,1777799549045.684,11.128,3
18.660,1658,1777799549056.811,11.126,3
18.671,1659,1777799549067.937,11.127,3
18.683,1660,1777799549079.065,11.127,3
18.694,1661,1777799549090.191,11.127,3
18.705,1662,1777799549101.318,11.126,3
18.716,1663,1777799549112.446,11.128,3
18.727,1664,1777799549123.572,11.127,3
18.738,1665,1777799549134.699,11.126,3
18.749,1666,1777799549145.826,11.128,3
18.760,1667,1777799549156.953,11.126,3
18.771,1668,1777799549168.080,11.127,3
18.782,1669,1777799549179.207,11.127,3
18.794,1670,1777799549190.334,11.127,3
18.805,1671,1777799549201.460,11.126,3
18.816,1672,1777799549212.588,11.128,3
18.827,1673,1777799549223.715,11.127,3
18.838,1674,1777799549234.841,11.126,3
18.849,1675,1777799549245.968,11.127,3
18.860,1676,1777799549257.095,11.127,3
18.872,1677,1777799549268.222,11.127,3
18.883,1678,1777799549279.348,11.126,3
18.894,1679,1777799549290.476,11.128,3
18.905,1680,1777799549301.603,11.127,3
18.916,1681,1777799549312.729,11.126,3
18.927,1682,1777799549323.857,11.128,3
18.939,1683,1777799549334.983,11.126,3
18.949,1684,1777799549346.110,11.127,3
18.961,1685,1777799549357.238,11.127,3
18.972,1686,1777799549368.364,11.127,3
18.983,1687,1777799549379.491,11.126,3
18.994,1688,1777799549390.618,11.128,3
19.005,1689,1777799549401.745,11.127,3
19.016,1690,1777799549412.872,11.126,3
19.027,1691,1777799549423.999,11.128,3
19.038,1692,1777799549435.126,11.126,3
19.049,1693,1777799549446.252,11.127,3
19.061,1694,1777799549457.380,11.127,3
19.072,1695,1777799549468.507,11.127,3
19.083,1696,1777799549479.633,11.127,3
19.094,1697,1777799549490.761,11.127,3
19.105,1698,1777799549501.887,11.127,3
19.116,1699,1777799549513.014,11.126,3
19.127,1700,1777799549524.142,11.128,3
19.138,1701,1777799549535.268,11.126,3
19.150,1702,1777799549546.395,11.127,3
19.161,1703,1777799549557.522,11.128,3
19.172,1704,1777799549568.649,11.126,3
19.183,1705,1777799549579.776,11.127,3
19.194,1706,1777799549590.903,11.127,3
19.206,1707,1777799549602.030,11.127,3
19.217,1708,1777799549613.156,11.126,3
19.227,1709,1777799549624.284,11.128,3
19.239,1710,1777799549635.411,11.127,3
19.250,1711,1777799549646.537,11.126,3
19.261,1712,1777799549657.665,11.128,3
19.272,1713,1777799549668.791,11.126,3
19.283,1714,1777799549679.918,11.127,3
19.294,1715,1777799549691.044,11.126,3
19.306,1716,1777799549702.172,11.128,3
19.316,1717,1777799549713.299,11.127,3
19.328,1718,1777799549724.425,11.126,3
19.339,1719,1777799549735.553,11.128,3
19.350,1720,1777799549746.679,11.126,3
19.361,1721,1777799549757.806,11.127,3
19.372,1722,1777799549768.934,11.128,3
19.383,1723,1777799549780.060,11.126,3
19.394,1724,1777799549791.187,11.127,3
19.406,1725,1777799549802.314,11.127,3
19.417,1726,1777799549813.441,11.127,3
19.428,1727,1777799549824.568,11.126,3
19.439,1728,1777799549835.695,11.128,3
19.450,1729,1777799549846.822,11.127,3
19.461,1730,1777799549857.948,11.126,3
19.473,1731,1777799549869.076,11.128,3
19.483,1732,1777799549880.203,11.126,3
19.495,1733,1777799549891.329,11.127,3
19.506,1734,1777799549902.457,11.127,3
19.517,1735,1777799549913.583,11.127,3
19.528,1736,1777799549924.710,11.126,3
19.539,1737,1777799549935.838,11.128,3
19.550,1738,1777799549946.964,11.126,3
19.562,1739,1777799549958.091,11.127,3
19.573,1740,1777799549969.219,11.128,3
19.584,1741,1777799549980.345,11.126,3
19.595,1742,1777799549991.472,11.127,3
19.606,1743,1777799550002.599,11.127,3
19.617,1744,1777799550013.726,11.127,3
19.628,1745,1777799550024.852,11.126,3
19.639,1746,1777799550035.980,11.128,3
19.651,1747,1777799550047.106,11.126,3
19.661,1748,1777799550058.233,11.127,3
19.672,1749,1777799550069.361,11.127,3
19.684,1750,1777799550080.487,11.127,3
19.695,1751,1777799550091.614,11.126,3
19.706,1752,1777799550102.741,11.128,3
19.717,1753,1777799550113.868,11.126,3
19.728,1754,1777799550124.995,11.127,3
19.739,1755,1777799550136.121,11.126,3
19.750,1756,1777799550147.249,11.128,3
19.762,1757,1777799550158.375,11.127,3
19.773,1758,1777799550169.502,11.126,3
19.784,1759,1777799550180.630,11.128,3
19.795,1760,1777799550191.756,11.126,3
19.806,1761,1777799550202.883,11.127,3
19.817,1762,1777799550214.010,11.127,3
19.828,1763,1777799550225.137,11.127,3
19.839,1764,1777799550236.263,11.126,3
19.851,1765,1777799550247.391,11.128,3
19.862,1766,1777799550258.518,11.126,3
19.873,1767,1777799550269.644,11.127,3
19.884,1768,1777799550280.772,11.127,3
19.895,1769,1777799550291.898,11.127,3
19.906,1770,1777799550303.025,11.126,3
19.918,1771,1777799550314.153,11.128,3
19.929,1772,1777799550325.279,11.127,3
19.940,1773,1777799550336.406,11.126,3
19.951,1774,1777799550347.533,11.128,3
19.962,1775,1777799550358.660,11.126,3
19.973,1776,1777799550369.787,11.127,3
19.984,1777,1777799550380.914,11.127,3
19.995,1778,1777799550392.041,11.127,3
20.006,1779,1777799550403.167,11.126,3
20.018,1780,1777799550414.295,11.128,3
20.029,1781,1777799550425.421,11.126,3
20.040,1782,1777799550436.548,11.127,3
20.051,1783,1777799550447.676,11.128,3
20.062,1784,1777799550458.802,11.126,3
20.073,1785,1777799550469.929,11.127,3
20.084,1786,1777799550481.056,11.127,3
20.095,1787,1777799550492.183,11.127,3
20.107,1788,1777799550503.310,11.126,3
20.118,1789,1777799550514.437,11.128,3
20.129,1790,1777799550525.564,11.126,3
20.140,1791,1777799550536.690,11.127,3
20.151,1792,1777799550547.818,11.127,3
20.162,1793,1777799550558.945,11.127,3
20.174,1794,1777799550570.071,11.127,3
20.185,1795,1777799550581.198,11.126,3
20.196,1796,1777799550592.325,11.128,3
20.207,1797,1777799550603.452,11.126,3
20.218,1798,1777799550614.579,11.127,3
20.229,1799,1777799550625.706,11.127,3
20.240,1800,1777799550636.833,11.127,3
20.251,1801,1777799550647.959,11.126,3
20.263,1802,1777799550659.087,11.128,3
20.274,1803,1777799550670.213,11.126,3
20.285,1804,1777799550681.340,11.127,3
20.296,1805,1777799550692.468,11.128,3
20.307,1806,1777799550703.594,11.126,3
20.318,1807,1777799550714.721,11.127,3
20.329,1808,1777799550725.848,11.127,3
20.340,1809,1777799550736.975,11.127,3
20.351,1810,1777799550748.102,11.126,3
20.362,1811,1777799550759.229,11.128,3
20.374,1812,1777799550770.356,11.126,3
20.385,1813,1777799550781.482,11.127,3
20.396,1814,1777799550792.610,11.128,3
20.407,1815,1777799550803.737,11.126,3
20.418,1816,1777799550814.863,11.127,3
20.430,1817,1777799550825.991,11.127,3
20.440,1818,1777799550837.117,11.127,3
20.452,1819,1777799550848.244,11.126,3
20.463,1820,1777799550859.372,11.128,3
20.474,1821,1777799550870.498,11.127,3
20.485,1822,1777799550881.625,11.126,3
20.496,1823,1777799550892.752,11.128,3
20.507,1824,1777799550903.879,11.127,3
20.518,1825,1777799550915.006,11.126,3
20.529,1826,1777799550926.133,11.128,3
20.540,1827,1777799550937.260,11.127,3
20.552,1828,1777799550948.387,11.127,3
20.563,1829,1777799550959.514,11.128,3
20.574,1830,1777799550970.641,11.126,3
20.585,1831,1777799550981.768,11.127,3
20.596,1832,1777799550992.895,11.128,3
20.608,1833,1777799551004.022,11.126,3
20.618,1834,1777799551015.148,11.127,3
20.630,1835,1777799551026.275,11.127,3
20.641,1836,1777799551037.403,11.128,3
20.652,1837,1777799551048.529,11.126,3
20.663,1838,1777799551059.656,11.127,3
20.674,1839,1777799551070.784,11.128,3
20.685,1840,1777799551081.910,11.127,3
20.696,1841,1777799551093.037,11.126,3
20.707,1842,1777799551104.165,11.128,3
20.719,1843,1777799551115.291,11.127,3
20.730,1844,1777799551126.418,11.127,3
20.741,1845,1777799551137.546,11.128,3
20.752,1846,1777799551148.672,11.126,3
20.763,1847,1777799551159.799,11.127,3
20.774,1848,1777799551170.927,11.128,3
20.785,1849,1777799551182.053,11.127,3
20.796,1850,1777799551193.180,11.126,3
20.808,1851,1777799551204.307,11.128,3
20.819,1852,1777799551215.434,11.127,3
20.830,1853,1777799551226.561,11.127,3
20.841,1854,1777799551237.688,11.128,3
20.852,1855,1777799551248.815,11.126,3
20.863,1856,1777799551259.942,11.127,3
20.874,1857,1777799551271.069,11.128,3
20.885,1858,1777799551282.196,11.127,3
20.897,1859,1777799551293.323,11.127,3
20.908,1860,1777799551304.450,11.127,3
20.919,1861,1777799551315.577,11.127,3
20.930,1862,1777799551326.704,11.127,3
20.941,1863,1777799551337.831,11.128,3
20.952,1864,1777799551348.958,11.127,3
20.963,1865,1777799551360.084,11.126,3
20.974,1866,1777799551371.212,11.128,3
20.986,1867,1777799551382.339,11.127,3
20.997,1868,1777799551393.466,11.127,3
21.008,1869,1777799551404.593,11.128,3
21.019,1870,1777799551415.720,11.126,3
21.030,1871,1777799551426.846,11.127,3
21.041,1872,1777799551437.974,11.128,3
21.052,1873,1777799551449.101,11.127,3
21.063,1874,1777799551460.228,11.127,3
21.075,1875,1777799551471.354,11.127,3
21.086,1876,1777799551482.482,11.127,3
21.097,1877,1777799551493.608,11.127,3
