timestamp_s,depth_m,pixel_u,pixel_v
1777900763.577640,2.497000,418.674103,128.873367
1777900763.588767,2.556000,419.196960,129.066284
1777900763.599895,2.526000,419.622589,129.239853
1777900763.611022,2.561000,420.048157,129.220367
1777900763.622149,2.541000,420.239655,129.201797
1777900763.633277,2.546000,420.467041,129.318680
1777900763.644404,2.546000,420.432770,129.005524
1777900763.655531,2.561000,420.386353,128.839020
1777900763.666659,2.541000,420.366669,128.622223
1777900763.677786,2.561000,420.037872,128.214020
1777900763.688914,2.546000,419.556183,127.840820
1777900763.700041,2.561000,418.954559,127.287880
1777900763.711169,2.512000,418.396545,126.710732
1777900763.722296,2.517000,417.879578,125.911827
1777900763.733423,2.406000,417.305115,125.228203
1777900763.744551,2.517000,415.955231,124.131844
1777900763.755678,2.497000,414.451813,123.347389
1777900763.766805,2.638000,412.808563,122.479729
1777900763.777933,2.561000,412.034332,120.808083
1777900763.789060,2.437000,411.252869,119.388504
1777900763.800187,2.571000,409.611938,117.947762
1777900763.811315,2.742000,407.950317,116.393372
1777900763.822442,2.692000,405.775421,114.635933
1777900763.833569,2.375000,404.719177,112.765656
1777900763.844697,2.451000,403.189911,110.782944
1777900763.855824,2.526000,401.556183,108.750938
1777900763.866952,2.627000,400.291901,106.305717
1777900763.878080,2.521000,398.606262,104.068748
1777900763.889207,2.497000,397.059204,101.532898
1777900763.900334,2.488000,395.738403,98.911392
1777900763.911462,2.546000,394.295410,96.123749
1777900763.922589,2.521000,393.033142,93.202728
1777900763.933716,2.497000,391.814819,90.324913
1777900763.944844,2.521000,390.727570,87.362183
1777900763.955971,2.526000,389.814301,84.263321
1777900763.967098,2.521000,389.117737,81.295036
1777900763.978226,2.488000,388.234467,78.436440
1777900763.989353,2.437000,387.584747,75.372879
1777900764.000480,2.474000,387.179382,72.457626
1777900764.011608,2.419000,386.577271,69.695457
1777900764.022736,2.419000,386.366333,66.886139
1777900764.033863,2.410000,386.047882,63.978722
1777900764.044991,2.428000,385.616150,61.341415
1777900764.056118,2.428000,385.597992,58.646465
1777900764.067245,2.428000,385.525970,56.140694
1777900764.078373,2.437000,385.554077,53.660046
1777900764.089500,2.442000,385.553375,51.427013
1777900764.100627,2.428000,385.623291,49.148403
1777900764.111755,2.451000,386.033569,47.275780
1777900764.122882,2.384000,386.160767,45.293144
1777900764.134009,2.371000,386.425629,43.430771
1777900764.145136,2.406000,387.014099,41.640846
1777900764.156264,2.380000,387.313995,40.157005
1777900764.167391,2.384000,387.997467,38.857506
1777900764.178518,2.358000,388.381317,37.469696
1777900764.189646,2.371000,388.963226,36.188725
1777900764.200773,2.289000,389.586578,35.351421
1777900764.211901,2.238000,390.138275,34.530865
1777900764.223029,2.358000,390.641876,33.633610
1777900764.234156,2.424000,391.275696,33.097744
1777900764.245283,2.397000,391.704315,32.540321
1777900764.256411,2.406000,392.275696,32.097744
1777900764.267538,2.393000,392.613342,32.053333
1777900764.278665,2.333000,393.104340,31.811705
1777900764.289793,2.342000,393.475067,31.769030
1777900764.300920,2.301000,393.586578,31.490955
1777900764.312047,2.354000,393.830658,31.698925
1777900764.323175,2.342000,394.051666,31.839794
1777900764.334302,2.358000,393.944458,32.052910
1777900764.345429,2.342000,393.950623,32.335804
1777900764.356557,2.354000,393.887146,32.805775
1777900764.367684,2.301000,393.631042,33.300255
1777900764.378812,2.321000,393.365906,33.651630
1777900764.389940,2.285000,392.987457,34.280701
1777900764.401067,2.342000,392.640839,35.219639
1777900764.412194,2.358000,392.308655,35.817284
1777900764.423322,2.397000,391.977936,36.740196
1777900764.434449,2.363000,391.500000,37.500000
1777900764.445576,2.363000,391.083923,38.724220
1777900764.456704,2.437000,390.458008,39.730278
1777900764.467831,2.437000,390.114349,40.956203
1777900764.478958,2.451000,389.856049,42.164143
1777900764.490086,2.465000,389.321167,43.618004
1777900764.501213,2.350000,388.963226,45.188725
1777900764.512340,2.350000,388.669006,46.682983
1777900764.523468,2.337000,388.278168,48.326435
1777900764.534595,2.346000,388.111115,50.243500
1777900764.545722,2.363000,387.928101,51.806099
1777900764.556850,2.346000,387.777069,53.634819
1777900764.567977,2.380000,387.601685,55.410900
1777900764.579105,2.393000,387.609344,57.346073
1777900764.590232,2.424000,387.626831,59.285114
1777900764.601360,2.424000,387.674957,61.256729
1777900764.612487,2.375000,387.623718,63.278118
1777900764.623614,2.406000,387.900208,65.253494
1777900764.634742,2.437000,388.156311,67.290016
1777900764.645870,2.380000,388.214569,69.367813
1777900764.656997,2.493000,388.615387,71.445053
1777900764.668125,2.455000,389.103119,73.476982
1777900764.679252,2.479000,389.331451,75.471909
1777900764.690379,2.474000,389.873871,77.636040
1777900764.701507,2.479000,390.296722,79.813103
1777900764.712635,2.479000,390.959290,81.908913
1777900764.723762,2.502000,391.493164,83.914230
1777900764.734890,2.424000,392.283936,85.932098
1777900764.746017,2.437000,393.018524,87.981483
1777900764.757144,2.493000,393.792725,89.884613
1777900764.768272,2.428000,394.722229,91.852562
1777900764.779399,2.375000,395.655243,93.680367
1777900764.790527,2.393000,396.640472,95.528572
1777900764.801655,2.502000,397.506500,97.188309
1777900764.812782,2.502000,398.591461,98.957314
1777900764.823909,2.493000,399.576477,100.580391
1777900764.835037,2.465000,400.386597,102.057198
1777900764.846164,2.410000,401.656677,103.744514
1777900764.857291,2.556000,402.272919,104.982101
1777900764.868420,2.612000,403.662323,106.545456
1777900764.879547,2.541000,404.920013,107.833336
1777900764.890674,2.617000,406.054199,109.168022
1777900764.901802,2.479000,407.380951,110.630249
1777900764.912929,2.521000,408.524200,111.911293
1777900764.924056,2.497000,409.201935,112.929443
1777900764.935184,2.591000,410.000000,113.966667
1777900764.946312,2.659000,410.666656,115.209366
1777900764.957439,2.507000,412.023071,116.023079
1777900764.968567,2.571000,413.376801,116.759422
1777900764.979694,2.581000,414.686096,117.666664
1777900764.990821,2.502000,415.772583,118.806854
1777900765.001950,2.502000,416.409851,119.409836
1777900765.013077,2.531000,416.869476,120.139862
1777900765.024204,2.556000,417.530792,120.683655
1777900765.035331,2.488000,418.125275,121.391502
1777900765.046459,2.517000,418.864929,121.851852
1777900765.057586,2.507000,419.446655,122.237778
