rep_id,concentric_start_frame,concentric_end_frame,eccentric_start_frame,eccentric_end_frame,rom_m,peak_velocity,gap_frames,confirmed
1,455,563,563,683,0.472605,0.749532,0,1
2,683,777,777,912,0.48548,0.743953,0,1
3,916,1054,1054,1234,0.572878,0.507165,0,1
4,1234,1364,1364,1552,0.517842,0.512579,0,1
5,1552,1685,1685,1819,0.474375,0.594138,0,1
