rep_id,concentric_start_frame,concentric_end_frame,eccentric_start_frame,eccentric_end_frame,rom_m,peak_velocity,gap_frames,confirmed
1,1118,1204,1204,1273,0.668705,1.49552,0,1
2,1273,1362,1362,1447,0.621577,1.23571,0,1
3,1447,1532,1532,1614,0.636521,1.35546,0,1
4,1614,1703,1703,1785,0.598695,1.19808,0,1
5,1785,1873,1873,1952,0.600907,1.20852,0,1
6,1952,2045,2045,2134,0.638998,1.10267,0,1
7,2134,2223,2223,2316,0.597749,1.12758,0,1
8,2316,2409,2409,2498,0.606405,1.07951,0,1
9,2498,2607,2607,2802,0.624729,1.05942,0,0
