rep_id,concentric_start_frame,concentric_end_frame,eccentric_start_frame,eccentric_end_frame,rom_m,peak_velocity,gap_frames,confirmed
1,660,753,753,848,0.618861,1.1017,0,1
2,848,946,946,1035,0.64807,1.15001,0,1
3,1035,1128,1128,1246,0.681726,1.26558,0,1
4,1254,1355,1355,1460,0.664631,1.2051,0,1
5,1464,1554,1554,1675,0.70872,1.10547,0,1
6,1681,1770,1770,1917,0.724637,1.12738,0,1
7,1918,2010,2010,2157,0.763885,1.31262,0,1
8,2187,2266,2266,2548,0.740722,1.54469,0,1
