# real-time (causal) annotation produced during acquisition
# exercise=barbell_row rom_prior_m=0.5 down_first=0
# gap_frames counts the frames of the rep on which the marker was NOT seen. A missing measurement is never interpolated or extrapolated: no boundary, rest or statistic in this file is derived from an unseen frame.
# confirmed=1 means the rep's cycle CLOSED (the bar returned to the level it started from). Provisional reps (confirmed=0) completed a concentric but never returned - typically an unrack/rack/pickup.
# down_first=1 means a rep of this exercise STARTS with the eccentric (bench, squat), so the phases run eccentric -> bottom_rest -> concentric. down_first=0 runs concentric -> top_rest -> eccentric. The bit moves only where the rep boundary is drawn.
rep_id,concentric_start_frame,concentric_end_frame,eccentric_start_frame,eccentric_end_frame,top_rest_start_frame,top_rest_end_frame,bottom_rest_start_frame,bottom_rest_end_frame,rom_m,peak_velocity,mean_velocity,confirmed,dropped_eccentric,tracking_gap,gap_frames
1,1380,1434,1434,1529,-1,-1,-1,-1,0.442277,1.47371,0.828116,1,0,0,0
2,1529,1582,1582,1662,-1,-1,-1,-1,0.420811,1.35119,0.721949,1,0,0,0
3,1662,1713,1713,1784,-1,-1,-1,-1,0.397158,1.52281,0.760178,1,0,0,0
4,1784,1838,1838,1908,-1,-1,-1,-1,0.429576,1.44296,0.806979,1,0,0,0
5,1908,1964,1964,2032,-1,-1,-1,-1,0.458921,1.49326,0.8131,1,0,0,0
6,2032,2085,2085,2147,-1,-1,-1,-1,0.408694,1.37616,0.75761,1,0,0,0
7,2147,2206,2206,2273,-1,-1,-1,-1,0.425659,1.43395,0.719916,1,0,0,0
8,2273,2327,2327,2395,-1,-1,-1,-1,0.449204,1.43834,0.784668,1,0,0,0
9,2395,2450,2450,2514,-1,-1,-1,-1,0.425098,1.39567,0.746131,1,0,0,0
10,2514,2568,2568,2633,-1,-1,-1,-1,0.441111,1.49546,0.803594,1,1,0,0
11,2633,2686,2686,2744,-1,-1,-1,-1,0.406564,1.26476,0.780358,1,0,0,0
12,2744,2800,2800,2864,-1,-1,-1,-1,0.429479,1.36231,0.743801,1,0,0,0
13,2864,2915,2915,2980,-1,-1,-1,-1,0.399732,1.26809,0.706168,1,0,0,0
14,2980,3034,3034,3100,-1,-1,-1,-1,0.417118,1.2764,0.737927,1,1,0,0
15,3100,3155,3155,3218,-1,-1,-1,-1,0.439498,1.34535,0.771411,1,0,0,0
16,3218,3274,3274,3340,-1,-1,-1,-1,0.405495,1.177,0.690569,1,0,0,0
17,3340,3398,3398,3458,-1,-1,-1,-1,0.425646,1.40103,0.742474,1,0,0,0
18,3458,3520,3520,3588,-1,-1,-1,-1,0.453568,1.33367,0.7189,1,0,0,0
19,3588,3646,3646,3716,-1,-1,-1,-1,0.454603,1.15035,0.727298,1,1,0,0
20,3716,3772,3772,3828,-1,-1,-1,-1,0.428849,1.40873,0.713575,1,0,0,0
21,3828,3886,3886,3951,-1,-1,-1,-1,0.378605,1.10528,0.648411,1,1,0,0
22,3951,4009,4009,4076,-1,-1,-1,-1,0.397676,1.1107,0.644089,1,0,0,0
23,4076,4132,4132,4194,-1,-1,-1,-1,0.429234,1.14208,0.708343,1,0,0,0
24,4194,4255,4255,4316,-1,-1,-1,-1,0.43777,1.27495,0.673142,1,0,0,0
25,4316,4379,4379,4447,-1,-1,4448,4451,0.409877,1.17437,0.595277,1,1,0,0
26,4451,4505,4505,4573,-1,-1,-1,-1,0.403129,1.20805,0.66903,1,0,0,0
27,4573,4629,4629,4699,-1,-1,-1,-1,0.426469,1.1689,0.707953,1,0,0,0
28,4699,4754,4754,4826,-1,-1,-1,-1,0.412345,1.21607,0.718548,1,0,0,0
29,4826,4887,4887,4957,-1,-1,-1,-1,0.446535,1.20742,0.674962,1,0,0,0
30,4957,5019,5019,5332,-1,-1,-1,-1,0.437354,1.24483,0.649056,0,0,0,0
