t_s,frame_number,hw_ts_ms,host_dt_ms,missed_total
2.565,212,1777804276007.097,11.126,0
2.576,213,1777804276018.222,11.125,0
2.587,214,1777804276029.347,11.125,0
2.599,215,1777804276040.473,11.126,0
2.610,216,1777804276051.598,11.125,0
2.621,217,1777804276062.723,11.125,0
2.632,218,1777804276073.849,11.126,0
2.643,219,1777804276084.975,11.125,0
2.654,220,1777804276096.100,11.125,0
2.666,221,1777804276107.226,11.126,0
2.677,222,1777804276118.351,11.125,0
2.688,223,1777804276129.477,11.125,0
2.699,224,1777804276140.603,11.126,0
2.710,225,1777804276151.728,11.125,0
2.721,226,1777804276162.854,11.125,0
2.732,227,1777804276173.980,11.126,0
2.743,228,1777804276185.105,11.125,0
2.754,229,1777804276196.230,11.125,0
2.766,230,1777804276207.357,11.126,0
2.777,231,1777804276218.482,11.125,0
2.788,232,1777804276229.608,11.125,0
2.799,233,1777804276240.734,11.126,0
2.810,234,1777804276251.860,11.125,0
2.821,235,1777804276262.985,11.125,0
2.832,236,1777804276274.112,11.126,0
2.843,237,1777804276285.237,11.125,0
2.855,238,1777804276296.363,11.126,0
2.866,239,1777804276307.489,11.126,0
2.877,240,1777804276318.615,11.125,0
2.888,241,1777804276329.740,11.126,0
2.899,242,1777804276340.867,11.126,0
2.910,243,1777804276351.993,11.126,0
2.922,244,1777804276363.118,11.126,0
2.933,245,1777804276374.244,11.125,0
2.944,246,1777804276385.371,11.127,0
2.955,247,1777804276396.496,11.126,0
2.966,248,1777804276407.622,11.126,0
2.977,249,1777804276418.749,11.127,0
2.988,250,1777804276429.875,11.126,0
2.999,251,1777804276441.000,11.126,0
3.010,252,1777804276452.127,11.127,0
3.021,253,1777804276463.253,11.126,0
3.033,254,1777804276474.379,11.126,0
3.044,255,1777804276485.506,11.127,0
3.055,256,1777804276496.631,11.126,0
3.066,257,1777804276507.757,11.126,0
3.077,258,1777804276518.884,11.127,0
3.088,259,1777804276530.010,11.126,0
3.099,260,1777804276541.136,11.126,0
3.110,261,1777804276552.263,11.127,0
3.122,262,1777804276563.389,11.126,0
3.133,263,1777804276574.515,11.126,0
3.144,264,1777804276585.642,11.127,0
3.155,265,1777804276596.768,11.126,0
3.166,266,1777804276607.894,11.126,0
3.177,267,1777804276619.021,11.127,0
3.188,268,1777804276630.147,11.126,0
3.199,269,1777804276641.273,11.126,0
3.211,270,1777804276652.400,11.127,0
3.222,271,1777804276663.527,11.126,0
3.233,272,1777804276674.653,11.126,0
3.244,273,1777804276685.780,11.127,0
3.255,274,1777804276696.906,11.126,0
3.266,275,1777804276708.032,11.126,0
3.277,276,1777804276719.159,11.127,0
3.288,277,1777804276730.286,11.126,0
3.300,278,1777804276741.412,11.126,0
3.311,279,1777804276752.539,11.127,0
3.322,280,1777804276763.666,11.126,0
3.333,281,1777804276774.792,11.126,0
3.344,282,1777804276785.919,11.127,0
3.355,283,1777804276797.046,11.126,0
3.366,284,1777804276808.172,11.126,0
3.377,285,1777804276819.298,11.126,0
3.389,286,1777804276830.426,11.127,0
3.400,287,1777804276841.552,11.126,0
3.411,288,1777804276852.679,11.126,0
3.422,289,1777804276863.806,11.127,0
3.433,290,1777804276874.933,11.126,0
3.444,291,1777804276886.059,11.126,0
3.455,292,1777804276897.186,11.127,0
3.466,293,1777804276908.312,11.126,0
3.478,294,1777804276919.438,11.126,0
3.489,295,1777804276930.564,11.126,0
3.500,296,1777804276941.690,11.126,0
3.511,297,1777804276952.816,11.126,0
3.522,298,1777804276963.942,11.127,0
3.533,299,1777804276975.068,11.126,0
3.544,300,1777804276986.194,11.125,0
3.555,301,1777804276997.320,11.127,0
3.567,302,1777804277008.446,11.126,0
3.578,303,1777804277019.572,11.126,0
3.589,304,1777804277030.699,11.127,0
3.600,305,1777804277041.824,11.126,0
3.611,306,1777804277052.950,11.126,0
3.622,307,1777804277064.077,11.127,0
3.633,308,1777804277075.203,11.126,0
3.645,309,1777804277086.328,11.126,0
3.656,310,1777804277097.455,11.127,0
3.667,311,1777804277108.581,11.126,0
3.678,312,1777804277119.707,11.126,0
3.689,313,1777804277130.834,11.127,0
3.700,314,1777804277141.959,11.126,0
3.711,315,1777804277153.085,11.126,0
3.722,316,1777804277164.212,11.127,0
3.734,317,1777804277175.338,11.126,0
3.745,318,1777804277186.464,11.126,0
3.756,319,1777804277197.591,11.127,0
3.767,320,1777804277208.717,11.126,0
3.778,321,1777804277219.843,11.126,0
3.789,322,1777804277230.969,11.127,0
3.800,323,1777804277242.095,11.126,0
3.811,324,1777804277253.221,11.126,0
3.822,325,1777804277264.347,11.126,0
3.834,326,1777804277275.474,11.127,0
3.845,327,1777804277286.600,11.126,0
3.856,328,1777804277297.726,11.126,0
3.867,329,1777804277308.853,11.127,0
3.878,330,1777804277319.979,11.126,0
3.889,331,1777804277331.105,11.126,0
3.900,332,1777804277342.232,11.127,0
3.912,333,1777804277353.358,11.126,0
3.923,334,1777804277364.484,11.126,0
3.934,335,1777804277375.611,11.127,0
3.945,336,1777804277386.737,11.126,0
3.956,337,1777804277397.863,11.126,0
3.967,338,1777804277408.990,11.127,0
3.978,339,1777804277420.116,11.126,0
3.989,340,1777804277431.242,11.126,0
4.001,341,1777804277442.369,11.127,0
4.012,342,1777804277453.495,11.126,0
4.023,343,1777804277464.621,11.126,0
4.034,344,1777804277475.749,11.127,0
4.045,345,1777804277486.875,11.126,0
4.056,346,1777804277498.001,11.126,0
4.067,347,1777804277509.128,11.127,0
4.078,348,1777804277520.254,11.126,0
4.089,349,1777804277531.380,11.126,0
4.101,350,1777804277542.507,11.127,0
4.112,351,1777804277553.634,11.126,0
4.123,352,1777804277564.760,11.126,0
4.134,353,1777804277575.887,11.127,0
4.145,354,1777804277587.013,11.126,0
4.156,355,1777804277598.139,11.126,0
4.167,356,1777804277609.266,11.127,0
4.178,357,1777804277620.393,11.126,0
4.190,358,1777804277631.519,11.126,0
4.201,359,1777804277642.646,11.127,0
4.212,360,1777804277653.772,11.126,0
4.223,361,1777804277664.899,11.126,0
4.234,362,1777804277676.026,11.127,0
4.245,363,1777804277687.152,11.126,0
4.256,364,1777804277698.278,11.126,0
4.267,365,1777804277709.405,11.126,0
4.279,366,1777804277720.532,11.127,0
4.290,367,1777804277731.658,11.126,0
4.301,368,1777804277742.785,11.126,0
4.312,369,1777804277753.912,11.127,0
4.323,370,1777804277765.038,11.126,0
4.334,371,1777804277776.165,11.126,0
4.345,372,1777804277787.292,11.127,0
4.357,373,1777804277798.418,11.126,0
4.368,374,1777804277809.545,11.126,0
4.379,375,1777804277820.672,11.127,0
4.390,376,1777804277831.798,11.126,0
4.401,377,1777804277842.925,11.126,0
4.412,378,1777804277854.052,11.127,0
4.423,379,1777804277865.179,11.126,0
4.434,380,1777804277876.305,11.126,0
4.445,381,1777804277887.432,11.127,0
4.457,382,1777804277898.559,11.126,0
4.468,383,1777804277909.686,11.127,0
4.479,384,1777804277920.815,11.129,0
4.490,385,1777804277931.942,11.127,0
4.501,386,1777804277943.070,11.127,0
4.512,387,1777804277954.198,11.129,0
4.523,388,1777804277965.326,11.127,0
4.535,389,1777804277976.453,11.128,0
4.546,390,1777804277987.582,11.129,0
4.557,391,1777804277998.710,11.128,0
4.568,392,1777804278009.837,11.128,0
4.579,393,1777804278020.966,11.129,0
4.590,394,1777804278032.094,11.128,0
4.601,395,1777804278043.221,11.128,0
4.612,396,1777804278054.350,11.129,0
4.624,397,1777804278065.478,11.128,0
4.635,398,1777804278076.606,11.128,0
4.646,399,1777804278087.735,11.129,0
4.657,400,1777804278098.862,11.128,0
4.668,401,1777804278109.990,11.128,0
4.679,402,1777804278121.119,11.129,0
4.690,403,1777804278132.247,11.128,0
4.702,404,1777804278143.375,11.128,0
4.713,405,1777804278154.503,11.128,0
4.724,406,1777804278165.632,11.129,0
4.735,407,1777804278176.760,11.128,0
4.746,408,1777804278187.888,11.128,0
4.757,409,1777804278199.017,11.129,0
4.768,410,1777804278210.145,11.128,0
4.780,411,1777804278221.273,11.128,0
4.791,412,1777804278232.402,11.129,0
4.802,413,1777804278243.531,11.128,0
4.813,414,1777804278254.659,11.128,0
4.824,415,1777804278265.788,11.129,0
4.835,416,1777804278276.916,11.128,0
4.847,417,1777804278288.044,11.128,0
4.857,418,1777804278299.174,11.129,0
4.869,419,1777804278310.302,11.128,0
4.880,420,1777804278321.430,11.128,0
4.891,421,1777804278332.559,11.129,0
4.902,422,1777804278343.688,11.128,0
4.913,423,1777804278354.816,11.128,0
4.924,424,1777804278365.945,11.129,0
4.935,425,1777804278377.074,11.128,0
4.946,426,1777804278388.202,11.128,0
4.957,427,1777804278399.332,11.130,0
4.968,428,1777804278410.460,11.128,0
4.980,429,1777804278421.589,11.128,0
4.991,430,1777804278432.718,11.130,0
5.002,431,1777804278443.847,11.128,0
5.013,432,1777804278454.975,11.129,0
5.024,433,1777804278466.105,11.130,0
5.035,434,1777804278477.233,11.128,0
5.046,435,1777804278488.362,11.129,0
5.058,436,1777804278499.492,11.130,0
5.069,437,1777804278510.620,11.129,0
5.080,438,1777804278521.749,11.129,0
5.091,439,1777804278532.879,11.130,0
5.102,440,1777804278544.008,11.129,0
5.113,441,1777804278555.136,11.129,0
5.124,442,1777804278566.266,11.130,0
5.135,443,1777804278577.395,11.129,0
5.146,444,1777804278588.524,11.129,0
5.158,445,1777804278599.653,11.129,0
5.169,446,1777804278610.782,11.130,0
5.180,447,1777804278621.911,11.129,0
5.191,448,1777804278633.040,11.129,0
5.202,449,1777804278644.170,11.130,0
5.213,450,1777804278655.299,11.129,0
5.224,451,1777804278666.428,11.129,0
5.235,452,1777804278677.558,11.130,0
5.247,453,1777804278688.687,11.129,0
5.258,454,1777804278699.816,11.129,0
5.269,455,1777804278710.947,11.130,0
5.280,456,1777804278722.075,11.129,0
5.291,457,1777804278733.205,11.129,0
5.303,458,1777804278744.335,11.130,0
5.313,459,1777804278755.464,11.129,0
5.325,460,1777804278766.593,11.129,0
5.336,461,1777804278777.723,11.130,0
5.347,462,1777804278788.853,11.129,0
5.358,463,1777804278799.982,11.129,0
5.369,464,1777804278811.112,11.130,0
5.380,465,1777804278822.241,11.129,0
5.391,466,1777804278833.371,11.129,0
5.402,467,1777804278844.501,11.130,0
5.414,468,1777804278855.631,11.129,0
5.425,469,1777804278866.760,11.129,0
5.436,470,1777804278877.890,11.130,0
5.447,471,1777804278889.020,11.129,0
5.458,472,1777804278900.149,11.129,0
5.469,473,1777804278911.275,11.127,0
5.480,474,1777804278922.401,11.126,0
5.492,475,1777804278933.527,11.126,0
5.503,476,1777804278944.654,11.127,0
5.514,477,1777804278955.779,11.126,0
5.525,478,1777804278966.905,11.126,0
5.536,479,1777804278978.032,11.127,0
5.547,480,1777804278989.157,11.126,0
5.558,481,1777804279000.283,11.126,0
5.569,482,1777804279011.410,11.127,0
5.580,483,1777804279022.536,11.126,0
5.591,484,1777804279033.661,11.126,0
5.603,485,1777804279044.787,11.125,0
5.614,486,1777804279055.914,11.127,0
5.625,487,1777804279067.039,11.126,0
5.636,488,1777804279078.165,11.126,0
5.647,489,1777804279089.292,11.127,0
5.659,490,1777804279100.417,11.126,0
5.670,491,1777804279111.543,11.126,0
5.680,492,1777804279122.670,11.127,0
5.692,493,1777804279133.796,11.126,0
5.703,494,1777804279144.921,11.126,0
5.714,495,1777804279156.048,11.127,0
5.725,496,1777804279167.174,11.126,0
5.736,497,1777804279178.300,11.126,0
5.747,498,1777804279189.426,11.127,0
5.758,499,1777804279200.552,11.125,0
5.770,500,1777804279211.677,11.126,0
5.781,501,1777804279222.804,11.127,0
5.792,502,1777804279233.930,11.126,0
5.803,503,1777804279245.056,11.126,0
5.814,504,1777804279256.182,11.127,0
5.825,505,1777804279267.308,11.126,0
5.837,506,1777804279278.434,11.126,0
5.848,507,1777804279289.561,11.127,0
5.859,508,1777804279300.686,11.126,0
5.870,509,1777804279311.812,11.125,0
5.881,510,1777804279322.938,11.127,0
5.892,511,1777804279334.064,11.126,0
5.903,512,1777804279345.190,11.126,0
5.914,513,1777804279356.317,11.127,0
5.925,514,1777804279367.442,11.126,0
5.936,515,1777804279378.568,11.126,0
5.948,516,1777804279389.695,11.127,0
5.959,517,1777804279400.820,11.125,0
5.970,518,1777804279411.946,11.126,0
5.981,519,1777804279423.073,11.127,0
5.992,520,1777804279434.198,11.126,0
6.003,521,1777804279445.324,11.126,0
6.014,522,1777804279456.451,11.127,0
6.026,523,1777804279467.577,11.126,0
6.037,524,1777804279478.702,11.126,0
6.048,525,1777804279489.828,11.125,0
6.059,526,1777804279500.955,11.127,0
6.070,527,1777804279512.080,11.126,0
6.081,528,1777804279523.206,11.126,0
6.092,529,1777804279534.333,11.127,0
6.103,530,1777804279545.458,11.126,0
6.114,531,1777804279556.584,11.126,0
6.126,532,1777804279567.711,11.126,0
6.137,533,1777804279578.836,11.126,0
6.148,534,1777804279589.962,11.126,0
6.159,535,1777804279601.089,11.127,0
6.170,536,1777804279612.215,11.126,0
6.181,537,1777804279623.340,11.126,0
6.193,538,1777804279634.467,11.126,0
6.203,539,1777804279645.593,11.126,0
6.215,540,1777804279656.718,11.126,0
6.226,541,1777804279667.845,11.127,0
6.237,542,1777804279678.971,11.126,0
6.248,543,1777804279690.096,11.126,0
6.259,544,1777804279701.223,11.126,0
6.270,545,1777804279712.349,11.126,0
6.281,546,1777804279723.474,11.126,0
6.292,547,1777804279734.601,11.127,0
6.304,548,1777804279745.727,11.126,0
6.315,549,1777804279756.852,11.125,0
6.326,550,1777804279767.979,11.127,0
6.337,551,1777804279779.105,11.126,0
6.348,552,1777804279790.230,11.126,0
6.359,553,1777804279801.357,11.127,0
6.370,554,1777804279812.483,11.126,0
6.381,555,1777804279823.608,11.125,0
6.393,556,1777804279834.735,11.127,0
6.404,557,1777804279845.861,11.126,0
6.415,558,1777804279856.987,11.126,0
6.426,559,1777804279868.113,11.127,0
6.437,560,1777804279879.239,11.125,0
6.448,561,1777804279890.365,11.126,0
6.459,562,1777804279901.491,11.127,0
6.470,563,1777804279912.617,11.126,0
6.482,564,1777804279923.742,11.125,0
6.493,565,1777804279934.868,11.126,0
6.504,566,1777804279945.995,11.127,0
6.515,567,1777804279957.120,11.125,0
6.526,568,1777804279968.246,11.126,0
6.538,569,1777804279979.373,11.127,0
6.549,570,1777804279990.498,11.125,0
6.559,571,1777804280001.624,11.126,0
6.571,572,1777804280012.751,11.127,0
6.582,573,1777804280023.876,11.126,0
6.593,574,1777804280035.002,11.125,0
6.604,575,1777804280046.129,11.127,0
6.615,576,1777804280057.254,11.126,0
6.626,577,1777804280068.380,11.125,0
6.637,578,1777804280079.507,11.127,0
6.648,579,1777804280090.632,11.126,0
6.660,580,1777804280101.758,11.125,0
6.671,581,1777804280112.885,11.127,0
6.682,582,1777804280124.010,11.125,0
6.693,583,1777804280135.136,11.126,0
6.704,584,1777804280146.262,11.127,0
6.715,585,1777804280157.388,11.125,0
6.726,586,1777804280168.514,11.126,0
6.737,587,1777804280179.640,11.127,0
6.749,588,1777804280190.766,11.125,0
6.760,589,1777804280201.892,11.126,0
6.771,590,1777804280213.018,11.127,0
6.782,591,1777804280224.144,11.125,0
6.793,592,1777804280235.270,11.126,0
6.804,593,1777804280246.396,11.127,0
6.816,594,1777804280257.522,11.125,0
6.827,595,1777804280268.647,11.126,0
6.838,596,1777804280279.774,11.126,0
6.849,597,1777804280290.900,11.126,0
6.860,598,1777804280302.025,11.126,0
6.871,599,1777804280313.152,11.126,0
6.882,600,1777804280324.278,11.126,0
6.894,601,1777804280335.403,11.125,0
6.904,602,1777804280346.530,11.127,0
6.915,603,1777804280357.656,11.126,0
6.927,604,1777804280368.781,11.125,0
6.938,605,1777804280379.907,11.126,0
6.949,606,1777804280391.033,11.126,0
6.960,607,1777804280402.159,11.126,0
6.971,608,1777804280413.285,11.126,0
6.983,609,1777804280424.411,11.126,0
6.993,610,1777804280435.537,11.126,0
7.004,611,1777804280446.662,11.125,0
7.016,612,1777804280457.789,11.127,0
7.027,613,1777804280468.915,11.126,0
7.038,614,1777804280480.040,11.125,0
7.049,615,1777804280491.167,11.127,0
7.060,616,1777804280502.292,11.125,0
7.071,617,1777804280513.418,11.126,0
7.083,618,1777804280524.545,11.126,0
7.094,619,1777804280535.670,11.126,0
7.105,620,1777804280546.796,11.125,0
7.116,621,1777804280557.923,11.127,0
7.127,622,1777804280569.048,11.126,0
7.138,623,1777804280580.174,11.125,0
7.149,624,1777804280591.301,11.127,0
7.161,625,1777804280602.426,11.125,0
7.171,626,1777804280613.552,11.126,0
7.183,627,1777804280624.678,11.126,0
7.194,628,1777804280635.804,11.126,0
7.205,629,1777804280646.929,11.125,0
7.216,630,1777804280658.056,11.127,0
7.227,631,1777804280669.182,11.126,0
7.238,632,1777804280680.307,11.125,0
7.250,633,1777804280691.434,11.127,0
7.261,634,1777804280702.560,11.125,0
7.272,635,1777804280713.685,11.126,0
7.283,636,1777804280724.812,11.126,0
7.294,637,1777804280735.938,11.126,0
7.305,638,1777804280747.063,11.125,0
7.316,639,1777804280758.190,11.127,0
7.327,640,1777804280769.315,11.125,0
7.338,641,1777804280780.441,11.126,0
7.350,642,1777804280791.567,11.126,0
7.361,643,1777804280802.693,11.126,0
7.372,644,1777804280813.819,11.125,0
7.383,645,1777804280824.944,11.126,0
7.394,646,1777804280836.071,11.126,0
7.405,647,1777804280847.197,11.126,0
7.416,648,1777804280858.322,11.125,0
7.427,649,1777804280869.449,11.127,0
7.438,650,1777804280880.574,11.125,0
7.450,651,1777804280891.700,11.126,0
7.461,652,1777804280902.826,11.126,0
7.472,653,1777804280913.952,11.126,0
7.483,654,1777804280925.078,11.126,0
7.494,655,1777804280936.205,11.127,0
7.505,656,1777804280947.330,11.126,0
7.516,657,1777804280958.456,11.125,0
7.527,658,1777804280969.583,11.127,0
7.539,659,1777804280980.708,11.126,0
7.550,660,1777804280991.834,11.126,0
7.561,661,1777804281002.961,11.127,0
7.572,662,1777804281014.086,11.126,0
7.583,663,1777804281025.212,11.125,0
7.594,664,1777804281036.339,11.127,0
7.605,665,1777804281047.464,11.126,0
7.617,666,1777804281058.590,11.126,0
7.628,667,1777804281069.717,11.127,0
7.639,668,1777804281080.843,11.126,0
7.650,669,1777804281091.968,11.126,0
7.661,670,1777804281103.095,11.126,0
7.672,671,1777804281114.220,11.126,0
7.683,672,1777804281125.346,11.126,0
7.694,673,1777804281136.473,11.127,0
7.705,674,1777804281147.599,11.126,0
7.717,675,1777804281158.724,11.125,0
7.728,676,1777804281169.851,11.127,0
7.739,677,1777804281180.977,11.126,0
7.750,678,1777804281192.102,11.126,0
7.761,679,1777804281203.229,11.127,0
7.772,680,1777804281214.355,11.126,0
7.783,681,1777804281225.480,11.125,0
7.795,682,1777804281236.607,11.127,0
7.806,683,1777804281247.733,11.126,0
7.817,684,1777804281258.858,11.126,0
7.828,685,1777804281269.984,11.126,0
7.839,686,1777804281281.111,11.127,0
7.850,687,1777804281292.236,11.125,0
7.861,688,1777804281303.362,11.126,0
7.872,689,1777804281314.489,11.127,0
7.883,690,1777804281325.615,11.126,0
7.895,691,1777804281336.740,11.126,0
7.906,692,1777804281347.867,11.126,0
7.917,693,1777804281358.992,11.126,0
7.928,694,1777804281370.118,11.126,0
7.939,695,1777804281381.245,11.127,0
