t_s,frame_number,hw_ts_ms,host_dt_ms,missed_total
1.470,113,1777461424644.979,11.112,0
1.481,114,1777461424656.091,11.112,0
1.492,115,1777461424667.203,11.112,0
1.503,116,1777461424678.315,11.113,0
1.514,117,1777461424689.427,11.112,0
1.525,118,1777461424700.538,11.112,0
1.536,119,1777461424711.651,11.112,0
1.547,120,1777461424722.762,11.111,0
1.558,121,1777461424733.873,11.111,0
1.570,122,1777461424744.985,11.112,0
1.581,123,1777461424756.097,11.111,0
1.592,124,1777461424767.208,11.111,0
1.603,125,1777461424778.320,11.112,0
1.614,126,1777461424789.431,11.111,0
1.626,127,1777461424800.542,11.111,0
1.637,128,1777461424811.653,11.112,0
1.648,129,1777461424822.764,11.111,0
1.659,130,1777461424833.875,11.111,0
1.670,131,1777461424844.986,11.112,0
1.681,132,1777461424856.097,11.111,0
1.692,133,1777461424867.207,11.111,0
1.703,134,1777461424878.319,11.111,0
1.714,135,1777461424889.429,11.110,0
1.726,136,1777461424900.539,11.110,0
1.737,137,1777461424911.650,11.111,0
1.748,138,1777461424922.760,11.110,0
1.759,139,1777461424933.871,11.110,0
1.770,140,1777461424944.981,11.111,0
1.781,141,1777461424956.091,11.110,0
1.793,142,1777461424967.201,11.110,0
1.803,143,1777461424978.312,11.111,0
1.814,144,1777461424989.422,11.110,0
1.826,145,1777461425000.531,11.110,0
1.837,146,1777461425011.642,11.111,0
1.848,147,1777461425022.751,11.109,0
1.859,148,1777461425033.861,11.110,0
1.870,149,1777461425044.971,11.110,0
1.881,150,1777461425056.081,11.109,0
1.893,151,1777461425067.190,11.109,0
1.903,152,1777461425078.300,11.110,0
1.915,153,1777461425089.409,11.109,0
1.926,154,1777461425100.518,11.109,0
1.937,155,1777461425111.627,11.109,0
1.948,156,1777461425122.737,11.110,0
1.959,157,1777461425133.846,11.109,0
1.970,158,1777461425144.955,11.109,0
1.981,159,1777461425156.064,11.110,0
1.992,160,1777461425167.173,11.109,0
2.004,161,1777461425178.282,11.109,0
2.014,162,1777461425189.391,11.109,0
2.026,163,1777461425200.500,11.108,0
2.037,164,1777461425211.608,11.108,0
2.048,165,1777461425222.717,11.109,0
2.059,166,1777461425233.825,11.108,0
2.071,167,1777461425244.934,11.108,0
2.081,168,1777461425256.043,11.109,0
2.093,169,1777461425267.151,11.108,0
2.104,170,1777461425278.259,11.108,0
2.115,171,1777461425289.368,11.109,0
2.126,172,1777461425300.476,11.108,0
2.137,173,1777461425311.583,11.108,0
2.149,174,1777461425322.692,11.109,0
2.159,175,1777461425333.800,11.107,0
2.171,176,1777461425344.907,11.108,0
2.182,177,1777461425356.016,11.108,0
2.193,178,1777461425367.123,11.107,0
2.204,179,1777461425378.230,11.107,0
2.215,180,1777461425389.339,11.108,0
2.226,181,1777461425400.446,11.107,0
2.237,182,1777461425411.553,11.107,0
2.248,183,1777461425422.661,11.108,0
2.259,184,1777461425433.768,11.107,0
2.271,185,1777461425444.875,11.107,0
2.282,186,1777461425455.983,11.108,0
2.293,187,1777461425467.090,11.107,0
2.304,188,1777461425478.197,11.107,0
2.315,189,1777461425489.304,11.108,0
2.327,190,1777461425500.411,11.107,0
2.338,191,1777461425511.518,11.106,0
2.349,192,1777461425522.625,11.107,0
2.360,193,1777461425533.731,11.106,0
2.371,194,1777461425544.838,11.106,0
2.382,195,1777461425555.944,11.106,0
2.393,196,1777461425567.051,11.107,0
2.404,197,1777461425578.157,11.106,0
2.415,198,1777461425589.264,11.106,0
2.427,199,1777461425600.371,11.107,0
2.438,200,1777461425611.477,11.106,0
2.449,201,1777461425622.583,11.106,0
2.460,202,1777461425633.692,11.110,0
2.471,203,1777461425644.819,11.126,0
2.482,204,1777461425655.945,11.126,0
2.493,205,1777461425667.072,11.127,0
2.504,206,1777461425678.199,11.126,0
2.516,207,1777461425689.325,11.126,0
2.527,208,1777461425700.453,11.128,0
2.538,209,1777461425711.579,11.126,0
2.549,210,1777461425722.706,11.126,0
2.560,211,1777461425733.833,11.127,0
2.571,212,1777461425744.960,11.126,0
2.582,213,1777461425756.086,11.126,0
2.594,214,1777461425767.214,11.128,0
2.604,215,1777461425778.340,11.126,0
2.616,216,1777461425789.467,11.126,0
2.627,217,1777461425800.594,11.128,0
2.638,218,1777461425811.721,11.126,0
2.649,219,1777461425822.848,11.127,0
2.660,220,1777461425833.975,11.127,0
2.672,221,1777461425845.102,11.127,0
2.682,222,1777461425856.228,11.126,0
2.694,223,1777461425867.356,11.128,0
2.705,224,1777461425878.483,11.127,0
2.716,225,1777461425889.609,11.126,0
2.727,226,1777461425900.737,11.128,0
2.738,227,1777461425911.864,11.127,0
2.749,228,1777461425922.990,11.127,0
2.760,229,1777461425934.118,11.128,0
2.771,230,1777461425945.245,11.127,0
2.782,231,1777461425956.371,11.126,0
2.793,232,1777461425967.499,11.128,0
2.805,233,1777461425978.626,11.127,0
2.816,234,1777461425989.752,11.127,0
2.827,235,1777461426000.879,11.127,0
2.838,236,1777461426012.007,11.128,0
2.849,237,1777461426023.134,11.127,0
2.860,238,1777461426034.260,11.127,0
2.872,239,1777461426045.388,11.128,0
2.883,240,1777461426056.515,11.127,0
2.894,241,1777461426067.642,11.127,0
2.905,242,1777461426078.769,11.128,0
2.916,243,1777461426089.896,11.127,0
2.927,244,1777461426101.023,11.127,0
2.938,245,1777461426112.151,11.128,0
2.949,246,1777461426123.278,11.127,0
2.960,247,1777461426134.405,11.127,0
2.972,248,1777461426145.532,11.128,0
2.983,249,1777461426156.659,11.127,0
2.994,250,1777461426167.786,11.127,0
3.005,251,1777461426178.914,11.128,0
3.017,252,1777461426190.041,11.127,0
3.028,253,1777461426201.168,11.127,0
3.038,254,1777461426212.296,11.128,0
3.050,255,1777461426223.422,11.127,0
3.061,256,1777461426234.549,11.127,0
3.072,257,1777461426245.677,11.128,0
3.083,258,1777461426256.804,11.127,0
3.095,259,1777461426267.931,11.127,0
3.105,260,1777461426279.059,11.128,0
3.116,261,1777461426290.186,11.127,0
3.128,262,1777461426301.313,11.127,0
3.139,263,1777461426312.441,11.128,0
3.150,264,1777461426323.568,11.127,0
3.161,265,1777461426334.695,11.127,0
3.172,266,1777461426345.823,11.128,0
3.183,267,1777461426356.950,11.127,0
3.195,268,1777461426368.077,11.127,0
3.205,269,1777461426379.205,11.128,0
3.216,270,1777461426390.332,11.127,0
3.227,271,1777461426401.459,11.127,0
3.239,272,1777461426412.587,11.128,0
3.250,273,1777461426423.714,11.127,0
3.261,274,1777461426434.842,11.127,0
3.273,275,1777461426445.969,11.127,0
3.283,276,1777461426457.097,11.128,0
3.294,277,1777461426468.224,11.127,0
3.306,278,1777461426479.351,11.127,0
3.317,279,1777461426490.479,11.128,0
3.328,280,1777461426501.606,11.127,0
3.339,281,1777461426512.733,11.127,0
3.350,282,1777461426523.862,11.128,0
3.361,283,1777461426534.989,11.127,0
3.372,284,1777461426546.116,11.127,0
3.384,285,1777461426557.244,11.128,0
3.395,286,1777461426568.371,11.127,0
3.406,287,1777461426579.499,11.127,0
3.417,288,1777461426590.627,11.128,0
3.428,289,1777461426601.754,11.127,0
3.439,290,1777461426612.881,11.127,0
3.450,291,1777461426624.009,11.128,0
3.462,292,1777461426635.136,11.127,0
3.473,293,1777461426646.263,11.127,0
3.484,294,1777461426657.391,11.128,0
3.495,295,1777461426668.518,11.127,0
3.506,296,1777461426679.645,11.127,0
3.517,297,1777461426690.773,11.128,0
3.528,298,1777461426701.899,11.127,0
3.540,299,1777461426713.026,11.127,0
3.551,300,1777461426724.154,11.128,0
3.561,301,1777461426735.281,11.127,0
3.573,302,1777461426746.408,11.127,0
3.584,303,1777461426757.536,11.128,0
3.595,304,1777461426768.663,11.127,0
3.606,305,1777461426779.790,11.127,0
3.617,306,1777461426790.917,11.128,0
3.629,307,1777461426802.044,11.127,0
3.639,308,1777461426813.171,11.127,0
3.651,309,1777461426824.299,11.128,0
3.662,310,1777461426835.426,11.127,0
3.673,311,1777461426846.553,11.127,0
3.684,312,1777461426857.681,11.128,0
3.695,313,1777461426868.808,11.127,0
3.706,314,1777461426879.935,11.127,0
3.717,315,1777461426891.062,11.127,0
3.728,316,1777461426902.189,11.128,0
3.739,317,1777461426913.316,11.127,0
3.751,318,1777461426924.443,11.127,0
3.762,319,1777461426935.571,11.128,0
3.773,320,1777461426946.698,11.127,0
3.784,321,1777461426957.825,11.127,0
3.795,322,1777461426968.953,11.128,0
3.806,323,1777461426980.080,11.127,0
3.817,324,1777461426991.207,11.127,0
3.829,325,1777461427002.335,11.128,0
3.840,326,1777461427013.462,11.127,0
3.851,327,1777461427024.589,11.127,0
3.862,328,1777461427035.717,11.128,0
3.873,329,1777461427046.844,11.127,0
3.884,330,1777461427057.971,11.127,0
3.895,331,1777461427069.099,11.128,0
3.906,332,1777461427080.226,11.127,0
3.917,333,1777461427091.353,11.127,0
3.929,334,1777461427102.481,11.128,0
3.940,335,1777461427113.608,11.127,0
3.951,336,1777461427124.735,11.127,0
3.962,337,1777461427135.863,11.128,0
3.973,338,1777461427146.990,11.127,0
3.984,339,1777461427158.117,11.127,0
3.996,340,1777461427169.245,11.128,0
4.007,341,1777461427180.373,11.127,0
4.018,342,1777461427191.500,11.127,0
4.029,343,1777461427202.628,11.128,0
4.040,344,1777461427213.755,11.127,0
4.051,345,1777461427224.882,11.127,0
4.062,346,1777461427236.010,11.128,0
4.074,347,1777461427247.137,11.127,0
4.085,348,1777461427258.264,11.127,0
4.096,349,1777461427269.392,11.128,0
4.107,350,1777461427280.519,11.127,0
4.118,351,1777461427291.646,11.127,0
4.129,352,1777461427302.774,11.128,0
4.140,353,1777461427313.902,11.127,0
4.151,354,1777461427325.029,11.127,0
4.162,355,1777461427336.156,11.127,0
4.173,356,1777461427347.284,11.128,0
4.185,357,1777461427358.411,11.127,0
4.196,358,1777461427369.538,11.127,0
4.207,359,1777461427380.667,11.128,0
4.218,360,1777461427391.793,11.127,0
4.229,361,1777461427402.921,11.127,0
4.240,362,1777461427414.049,11.128,0
4.252,363,1777461427425.176,11.127,0
4.263,364,1777461427436.303,11.127,0
4.274,365,1777461427447.431,11.128,0
4.285,366,1777461427458.559,11.127,0
4.296,367,1777461427469.686,11.127,0
4.307,368,1777461427480.814,11.128,0
4.318,369,1777461427491.941,11.127,0
4.329,370,1777461427503.068,11.127,0
4.341,371,1777461427514.197,11.128,0
4.351,372,1777461427525.324,11.127,0
4.363,373,1777461427536.451,11.127,0
4.374,374,1777461427547.579,11.128,0
4.385,375,1777461427558.707,11.127,0
4.396,376,1777461427569.834,11.127,0
4.407,377,1777461427580.962,11.128,0
4.418,378,1777461427592.089,11.127,0
4.429,379,1777461427603.217,11.127,0
4.441,380,1777461427614.345,11.128,0
4.452,381,1777461427625.472,11.127,0
4.463,382,1777461427636.599,11.127,0
4.475,383,1777461427647.728,11.129,0
4.485,384,1777461427658.856,11.128,0
4.496,385,1777461427669.984,11.128,0
4.508,386,1777461427681.113,11.129,0
4.519,387,1777461427692.240,11.128,0
4.529,388,1777461427703.368,11.128,0
4.541,389,1777461427714.497,11.129,0
4.552,390,1777461427725.625,11.128,0
4.563,391,1777461427736.753,11.128,0
4.574,392,1777461427747.882,11.129,0
4.585,393,1777461427759.010,11.128,0
4.596,394,1777461427770.138,11.128,0
4.608,395,1777461427781.266,11.128,0
4.618,396,1777461427792.395,11.129,0
4.630,397,1777461427803.523,11.128,0
4.641,398,1777461427814.651,11.128,0
4.652,399,1777461427825.780,11.129,0
4.663,400,1777461427836.908,11.128,0
4.674,401,1777461427848.036,11.128,0
4.685,402,1777461427859.165,11.129,0
4.697,403,1777461427870.293,11.128,0
4.708,404,1777461427881.421,11.128,0
4.719,405,1777461427892.550,11.129,0
4.730,406,1777461427903.678,11.128,0
4.741,407,1777461427914.806,11.128,0
4.752,408,1777461427925.935,11.129,0
4.763,409,1777461427937.063,11.128,0
4.775,410,1777461427948.192,11.128,0
4.785,411,1777461427959.321,11.129,0
4.797,412,1777461427970.449,11.128,0
4.808,413,1777461427981.577,11.128,0
4.819,414,1777461427992.706,11.129,0
4.830,415,1777461428003.834,11.128,0
4.841,416,1777461428014.963,11.128,0
4.852,417,1777461428026.092,11.129,0
4.863,418,1777461428037.220,11.128,0
4.874,419,1777461428048.349,11.128,0
4.885,420,1777461428059.478,11.129,0
4.897,421,1777461428070.606,11.128,0
4.908,422,1777461428081.734,11.128,0
4.919,423,1777461428092.864,11.129,0
4.930,424,1777461428103.992,11.128,0
4.941,425,1777461428115.120,11.128,0
4.952,426,1777461428126.250,11.129,0
4.964,427,1777461428137.378,11.128,0
4.975,428,1777461428148.507,11.128,0
4.986,429,1777461428159.636,11.129,0
4.997,430,1777461428170.764,11.128,0
5.008,431,1777461428181.893,11.128,0
5.019,432,1777461428193.022,11.130,0
5.030,433,1777461428204.151,11.128,0
5.041,434,1777461428215.279,11.128,0
5.052,435,1777461428226.407,11.128,0
5.064,436,1777461428237.537,11.129,0
5.075,437,1777461428248.666,11.129,0
5.086,438,1777461428259.794,11.128,0
5.097,439,1777461428270.924,11.130,0
5.108,440,1777461428282.052,11.128,0
5.119,441,1777461428293.181,11.129,0
5.130,442,1777461428304.310,11.129,0
5.141,443,1777461428315.439,11.129,0
5.153,444,1777461428326.567,11.129,0
5.164,445,1777461428337.697,11.129,0
5.175,446,1777461428348.825,11.129,0
5.186,447,1777461428359.954,11.129,0
5.197,448,1777461428371.084,11.130,0
5.209,449,1777461428382.212,11.129,0
5.220,450,1777461428393.341,11.129,0
5.231,451,1777461428404.471,11.130,0
5.242,452,1777461428415.599,11.129,0
5.253,453,1777461428426.728,11.129,0
5.264,454,1777461428437.858,11.130,0
5.276,455,1777461428448.987,11.129,0
5.286,456,1777461428460.115,11.129,0
5.297,457,1777461428471.245,11.130,0
5.308,458,1777461428482.374,11.129,0
5.320,459,1777461428493.502,11.129,0
5.331,460,1777461428504.632,11.130,0
5.342,461,1777461428515.761,11.129,0
5.353,462,1777461428526.890,11.129,0
5.364,463,1777461428538.020,11.130,0
5.376,464,1777461428549.149,11.129,0
5.386,465,1777461428560.277,11.129,0
5.398,466,1777461428571.407,11.130,0
5.409,467,1777461428582.536,11.129,0
5.420,468,1777461428593.665,11.129,0
5.431,469,1777461428604.795,11.130,0
5.442,470,1777461428615.924,11.129,0
5.453,471,1777461428627.053,11.129,0
5.464,472,1777461428638.182,11.130,0
5.475,473,1777461428649.309,11.127,0
5.486,474,1777461428660.436,11.127,0
5.498,475,1777461428671.563,11.127,0
5.509,476,1777461428682.691,11.128,0
5.520,477,1777461428693.818,11.127,0
5.531,478,1777461428704.945,11.127,0
5.542,479,1777461428716.072,11.128,0
5.553,480,1777461428727.199,11.127,0
5.565,481,1777461428738.326,11.127,0
5.576,482,1777461428749.454,11.128,0
5.587,483,1777461428760.581,11.127,0
5.598,484,1777461428771.708,11.127,0
5.609,485,1777461428782.835,11.128,0
5.620,486,1777461428793.962,11.127,0
5.631,487,1777461428805.089,11.127,0
5.642,488,1777461428816.217,11.128,0
5.653,489,1777461428827.344,11.127,0
5.664,490,1777461428838.471,11.127,0
5.676,491,1777461428849.598,11.128,0
5.687,492,1777461428860.725,11.127,0
5.698,493,1777461428871.852,11.127,0
5.709,494,1777461428882.980,11.128,0
5.720,495,1777461428894.107,11.127,0
5.731,496,1777461428905.234,11.127,0
5.742,497,1777461428916.362,11.128,0
5.753,498,1777461428927.488,11.127,0
5.764,499,1777461428938.615,11.127,0
5.776,500,1777461428949.743,11.128,0
5.787,501,1777461428960.870,11.127,0
5.798,502,1777461428971.997,11.127,0
5.809,503,1777461428983.125,11.128,0
5.820,504,1777461428994.251,11.127,0
5.831,505,1777461429005.378,11.127,0
5.842,506,1777461429016.506,11.128,0
5.853,507,1777461429027.633,11.127,0
5.865,508,1777461429038.760,11.127,0
5.876,509,1777461429049.888,11.128,0
5.887,510,1777461429061.014,11.127,0
5.898,511,1777461429072.141,11.127,0
5.909,512,1777461429083.269,11.128,0
5.920,513,1777461429094.396,11.127,0
5.931,514,1777461429105.523,11.127,0
5.943,515,1777461429116.650,11.127,0
5.954,516,1777461429127.777,11.128,0
5.965,517,1777461429138.904,11.127,0
5.976,518,1777461429150.031,11.127,0
5.987,519,1777461429161.159,11.128,0
5.998,520,1777461429172.286,11.127,0
6.009,521,1777461429183.413,11.127,0
6.020,522,1777461429194.540,11.128,0
6.031,523,1777461429205.667,11.127,0
6.043,524,1777461429216.794,11.127,0
6.054,525,1777461429227.922,11.128,0
6.065,526,1777461429239.049,11.127,0
6.076,527,1777461429250.176,11.127,0
6.087,528,1777461429261.303,11.128,0
6.098,529,1777461429272.430,11.127,0
6.109,530,1777461429283.557,11.127,0
6.120,531,1777461429294.685,11.128,0
6.132,532,1777461429305.812,11.127,0
6.143,533,1777461429316.938,11.127,0
6.154,534,1777461429328.066,11.128,0
6.165,535,1777461429339.193,11.127,0
6.176,536,1777461429350.320,11.127,0
6.187,537,1777461429361.448,11.128,0
6.198,538,1777461429372.575,11.127,0
6.210,539,1777461429383.701,11.127,0
6.221,540,1777461429394.829,11.128,0
6.232,541,1777461429405.956,11.127,0
6.243,542,1777461429417.083,11.127,0
6.254,543,1777461429428.211,11.128,0
6.265,544,1777461429439.338,11.127,0
6.276,545,1777461429450.464,11.127,0
6.287,546,1777461429461.592,11.128,0
6.298,547,1777461429472.719,11.127,0
6.310,548,1777461429483.846,11.127,0
6.321,549,1777461429494.974,11.128,0
6.332,550,1777461429506.101,11.127,0
6.343,551,1777461429517.227,11.127,0
6.354,552,1777461429528.355,11.128,0
6.365,553,1777461429539.482,11.127,0
6.376,554,1777461429550.609,11.127,0
6.388,555,1777461429561.736,11.127,0
6.399,556,1777461429572.864,11.128,0
6.410,557,1777461429583.990,11.127,0
6.421,558,1777461429595.117,11.127,0
6.432,559,1777461429606.245,11.128,0
6.443,560,1777461429617.372,11.127,0
6.454,561,1777461429628.499,11.127,0
6.465,562,1777461429639.626,11.128,0
6.477,563,1777461429650.753,11.127,0
6.488,564,1777461429661.880,11.127,0
6.499,565,1777461429673.008,11.128,0
6.510,566,1777461429684.135,11.127,0
6.521,567,1777461429695.261,11.127,0
6.532,568,1777461429706.389,11.128,0
6.543,569,1777461429717.516,11.127,0
6.554,570,1777461429728.643,11.127,0
6.566,571,1777461429739.771,11.128,0
6.577,572,1777461429750.898,11.127,0
6.588,573,1777461429762.024,11.127,0
6.599,574,1777461429773.152,11.128,0
6.610,575,1777461429784.279,11.127,0
6.621,576,1777461429795.406,11.127,0
6.633,577,1777461429806.534,11.128,0
6.644,578,1777461429817.661,11.127,0
6.655,579,1777461429828.787,11.127,0
6.666,580,1777461429839.915,11.128,0
6.677,581,1777461429851.042,11.127,0
6.688,582,1777461429862.169,11.127,0
6.699,583,1777461429873.297,11.128,0
6.711,584,1777461429884.424,11.127,0
6.721,585,1777461429895.551,11.127,0
6.733,586,1777461429906.678,11.128,0
6.744,587,1777461429917.805,11.127,0
6.755,588,1777461429928.932,11.127,0
6.766,589,1777461429940.060,11.128,0
6.777,590,1777461429951.187,11.127,0
6.789,591,1777461429962.313,11.127,0
6.799,592,1777461429973.441,11.128,0
6.810,593,1777461429984.568,11.127,0
6.822,594,1777461429995.695,11.127,0
6.833,595,1777461430006.822,11.127,0
6.844,596,1777461430017.949,11.128,0
6.855,597,1777461430029.076,11.127,0
6.866,598,1777461430040.203,11.127,0
6.877,599,1777461430051.331,11.128,0
6.889,600,1777461430062.458,11.127,0
6.900,601,1777461430073.584,11.127,0
6.911,602,1777461430084.712,11.128,0
6.922,603,1777461430095.839,11.127,0
6.933,604,1777461430106.966,11.127,0
6.944,605,1777461430118.094,11.128,0
6.956,606,1777461430129.221,11.127,0
6.967,607,1777461430140.347,11.127,0
6.978,608,1777461430151.475,11.128,0
6.989,609,1777461430162.602,11.127,0
7.000,610,1777461430173.729,11.127,0
7.011,611,1777461430184.857,11.128,0
7.022,612,1777461430195.984,11.127,0
7.033,613,1777461430207.110,11.127,0
7.044,614,1777461430218.238,11.128,0
7.055,615,1777461430229.365,11.127,0
7.067,616,1777461430240.492,11.127,0
7.078,617,1777461430251.620,11.128,0
7.089,618,1777461430262.746,11.127,0
7.100,619,1777461430273.873,11.127,0
7.111,620,1777461430285.001,11.128,0
7.122,621,1777461430296.128,11.127,0
7.133,622,1777461430307.255,11.127,0
7.144,623,1777461430318.383,11.128,0
7.155,624,1777461430329.509,11.127,0
7.167,625,1777461430340.636,11.127,0
7.178,626,1777461430351.764,11.128,0
7.189,627,1777461430362.891,11.127,0
7.200,628,1777461430374.018,11.127,0
7.211,629,1777461430385.145,11.128,0
7.223,630,1777461430396.272,11.127,0
7.233,631,1777461430407.399,11.127,0
7.245,632,1777461430418.527,11.128,0
7.256,633,1777461430429.654,11.127,0
7.267,634,1777461430440.781,11.127,0
7.278,635,1777461430451.907,11.127,0
7.289,636,1777461430463.035,11.128,0
7.300,637,1777461430474.162,11.127,0
7.311,638,1777461430485.289,11.127,0
7.323,639,1777461430496.417,11.128,0
7.334,640,1777461430507.543,11.127,0
7.345,641,1777461430518.670,11.127,0
7.356,642,1777461430529.798,11.128,0
7.367,643,1777461430540.925,11.127,0
7.378,644,1777461430552.052,11.127,0
7.389,645,1777461430563.179,11.128,0
7.400,646,1777461430574.306,11.127,0
7.411,647,1777461430585.433,11.127,0
7.423,648,1777461430596.561,11.128,0
7.434,649,1777461430607.688,11.127,0
7.445,650,1777461430618.814,11.127,0
7.456,651,1777461430629.942,11.128,0
7.467,652,1777461430641.069,11.127,0
7.478,653,1777461430652.196,11.127,0
7.490,654,1777461430663.324,11.128,0
7.500,655,1777461430674.451,11.127,0
7.512,656,1777461430685.578,11.127,0
7.523,657,1777461430696.705,11.128,0
7.534,658,1777461430707.832,11.127,0
7.545,659,1777461430718.959,11.127,0
7.556,660,1777461430730.087,11.128,0
7.567,661,1777461430741.214,11.127,0
7.579,662,1777461430752.341,11.127,0
7.589,663,1777461430763.469,11.128,0
7.601,664,1777461430774.596,11.127,0
7.612,665,1777461430785.723,11.127,0
7.623,666,1777461430796.851,11.128,0
7.634,667,1777461430807.978,11.127,0
7.645,668,1777461430819.104,11.127,0
7.656,669,1777461430830.232,11.128,0
7.667,670,1777461430841.359,11.127,0
7.678,671,1777461430852.486,11.127,0
7.690,672,1777461430863.614,11.128,0
7.701,673,1777461430874.741,11.127,0
7.712,674,1777461430885.868,11.127,0
7.723,675,1777461430896.995,11.127,0
7.734,676,1777461430908.123,11.128,0
7.745,677,1777461430919.250,11.127,0
7.756,678,1777461430930.377,11.127,0
7.767,679,1777461430941.505,11.128,0
7.779,680,1777461430952.631,11.127,0
7.790,681,1777461430963.758,11.127,0
7.801,682,1777461430974.886,11.128,0
7.812,683,1777461430986.013,11.127,0
7.823,684,1777461430997.140,11.127,0
7.835,685,1777461431008.268,11.128,0
7.846,686,1777461431019.395,11.127,0
7.857,687,1777461431030.522,11.127,0
7.868,688,1777461431041.650,11.128,0
7.879,689,1777461431052.777,11.127,0
7.890,690,1777461431063.904,11.127,0
7.901,691,1777461431075.031,11.128,0
7.912,692,1777461431086.158,11.127,0
7.923,693,1777461431097.285,11.127,0
7.934,694,1777461431108.413,11.128,0
7.946,695,1777461431119.540,11.127,0
